Sample	posterior	likelihood	prior	N0	NInfinity	b	tree.height	tree.treeLength	D.treeLikelihood
0	-1660.4008215901983	-1618.7064861245472	-41.694335465651264	487.14494918894417	33195.76146701131	0.41893259378968944	2.690109363451098	31.459630449072606	-1618.7064861245472
1000	-1661.4443658803593	-1618.5565771360714	-42.887788744287846	487.14494918894417	45326.48647923324	0.41893259378968944	2.2986714689968757	29.361573280366912	-1618.5565771360714
2000	-1657.327360242148	-1614.763114522401	-42.564245719746935	319.52920903632184	15847.995502991489	0.41893259378968944	2.6424860886071757	31.500720971907715	-1614.763114522401
3000	-1660.5899349341403	-1617.3567136343013	-43.23322129983897	447.19253678662164	20628.0535826318	0.41893259378968944	2.668070895656033	32.4765637440228	-1617.3567136343013
4000	-1667.726537127846	-1623.5253141664266	-44.20122296141942	408.20047829784266	12936.377910385583	0.41893259378968944	2.842104780923851	32.68060071989697	-1623.5253141664266
5000	-1663.5496057763035	-1617.504844010598	-46.044761765705445	327.0367398118726	9813.311263864483	0.41893259378968944	2.9346960755150637	33.74332610359985	-1617.504844010598
6000	-1660.9577267085738	-1616.9169176497053	-44.040809058868405	480.2026179847171	28461.260052780075	0.41893259378968944	2.6389470307804213	30.953370293057468	-1616.9169176497053
7000	-1663.3398887356414	-1617.6488756205874	-45.691013115053934	485.99314515362147	28461.260052780075	0.41893259378968944	2.8032939191175803	30.29998279681844	-1617.6488756205874
8000	-1658.6154065696674	-1613.7008364591904	-44.9145701104768	365.3754795516237	55764.65173655323	0.41893259378968944	2.326410428450338	26.344858956882724	-1613.7008364591904
9000	-1659.0723097276148	-1616.02566177779	-43.04664794982479	365.3754795516237	47674.08898027866	0.41893259378968944	2.3830946004880214	27.581897635431766	-1616.02566177779
10000	-1661.3312440567895	-1617.6911174404208	-43.64012661636856	365.3754795516237	32040.999571139593	0.41893259378968944	2.555443523885752	28.632249610924482	-1617.6911174404208
11000	-1659.4981522283101	-1616.0772049951731	-43.42094723313688	365.85470221083267	21141.44190587975	0.41893259378968944	2.4200402730365886	28.902651069794256	-1616.0772049951731
12000	-1659.485298566188	-1615.8444246775327	-43.64087388865519	365.85470221083267	30355.54823227546	0.41893259378968944	2.4517425829334885	27.862114778935094	-1615.8444246775327
13000	-1666.3678386771205	-1623.6477329243078	-42.72010575281274	365.85470221083267	28072.066799681976	0.41893259378968944	2.5809026116082467	28.659573288576603	-1623.6477329243078
14000	-1656.5680359790524	-1616.2086512851467	-40.35938469390568	417.08685026931266	28236.595058442952	0.41893259378968944	2.4866733597963067	30.68698790806314	-1616.2086512851467
15000	-1660.6242398580255	-1616.7481833249904	-43.87605653303508	399.2150046780915	25454.33826386935	0.39826966614404363	2.7914496445655845	33.35784448946956	-1616.7481833249904
16000	-1658.494169860368	-1615.1640839662318	-43.33008589413623	261.7984390509397	24553.72330951612	0.39826966614404363	2.5497371906149273	28.919458983541816	-1615.1640839662318
17000	-1667.701113633295	-1621.0699427610102	-46.631170872284954	654.6215265644646	43409.26457883899	0.39826966614404363	2.8928485558961974	33.799274208320696	-1621.0699427610102
18000	-1662.0790825161475	-1616.8797845296556	-45.199297986491885	307.9867618622584	21030.405368628013	0.39826966614404363	2.5008319676282222	27.538510982820437	-1616.8797845296556
19000	-1661.2246220309785	-1619.8763209276672	-41.34830110331124	141.33581130532033	15204.872266222215	0.4222054928904626	2.228636080742697	26.310514857809444	-1619.8763209276672
20000	-1658.953162030093	-1613.7834109096477	-45.169751120445284	351.0030293749653	67686.91367895932	0.40253849623174714	2.2831076802414922	27.56842696858755	-1613.7834109096477
21000	-1664.81687047294	-1617.578507687921	-47.238362785018936	338.5331777917949	19990.970360083382	0.37475615787949523	2.859065835897471	31.416989525740142	-1617.578507687921
22000	-1662.3041054020146	-1616.46330564661	-45.840799755404554	260.7560063312512	16459.746215823423	0.39483081055859	2.616281991592658	29.26272234091061	-1616.46330564661
23000	-1660.397617193455	-1616.4787906955873	-43.91882649786772	298.3442430816202	17122.820506005548	0.3749813521702785	2.835635493916502	32.865165882604224	-1616.4787906955873
24000	-1655.3559776988607	-1612.8984520124238	-42.457525686436846	192.50893405105663	11742.118644495336	0.41622810547242195	2.482529652114064	27.972060071234946	-1612.8984520124238
25000	-1656.638831981398	-1614.351209075179	-42.2876229062189	317.4187301167341	30792.738910120082	0.41622810547242195	2.429587213501838	28.436427563398652	-1614.351209075179
26000	-1661.4346228386405	-1615.5346172742481	-45.90000556439229	485.1974918271717	16508.358447564584	0.41622810547242195	2.8324120768409458	32.37138125413431	-1615.5346172742481
27000	-1656.4516330471283	-1615.171470399308	-41.28016264782039	407.64245445333876	36698.138572996526	0.42191122357600835	2.517652510194552	29.302480250073376	-1615.171470399308
28000	-1659.6519352200346	-1617.1836672584627	-42.46826796157188	366.3936736462258	33855.94961234216	0.41060212650312	2.379535367574981	28.211225463703247	-1617.1836672584627
29000	-1659.8845839037706	-1618.5981883048112	-41.28639559895939	178.6725276340449	22418.696279523556	0.400098342340738	2.3217260215024287	27.323618637663262	-1618.5981883048112
30000	-1660.5381041087392	-1615.3668940278749	-45.17121008086425	361.78922313408185	63937.29396239536	0.400098342340738	2.4909609818887017	28.471512013623716	-1615.3668940278749
31000	-1658.0752860294401	-1613.5837078888683	-44.49157814057196	490.49500060723153	39090.86330983841	0.39917492160486656	2.681249562213287	31.644351485691203	-1613.5837078888683
32000	-1666.1471974037152	-1620.2717037574043	-45.87549364631087	292.465589272092	79468.25115684218	0.4345984181931214	2.03556189267951	24.583617655831688	-1620.2717037574043
33000	-1660.1978756708963	-1617.399507847814	-42.79836782308233	354.9077277895548	51885.70999195791	0.40633823132294317	2.2950403618847255	27.051879526031023	-1617.399507847814
34000	-1661.4362954649052	-1615.259245156634	-46.17705030827119	447.51285312608115	37254.97461356433	0.41610514603914556	2.3843624848375855	27.28053951494401	-1615.259245156634
35000	-1656.5904635287316	-1615.68998620512	-40.90047732361148	261.4888579003387	25641.25113053374	0.41610514603914556	2.4043629937483217	27.444246204367115	-1615.68998620512
36000	-1655.873937125768	-1611.5670056452811	-44.306931480486725	359.7170689587121	17918.83259641694	0.41610514603914556	2.6449425246718996	29.784864035170816	-1611.5670056452811
37000	-1671.0352195146309	-1615.9541465561774	-55.08107295845347	859.9533710822942	64669.55571166479	0.4134252460147588	2.7684825525709784	29.309384077497956	-1615.9541465561774
38000	-1667.9711535204485	-1624.2014700235875	-43.769683496861056	417.26395082025596	23966.2315306962	0.3944511725900422	2.9187249516471203	33.22172868394646	-1624.2014700235875
39000	-1656.1575455851228	-1613.5631585155866	-42.59438706953618	378.72547865144156	29685.1421264726	0.4231743502919968	2.460998642279558	29.647488316564253	-1613.5631585155866
40000	-1658.1788341057998	-1615.8614079405577	-42.31742616524201	361.63563716583997	22008.620652955775	0.40576929743691303	2.6993419416234485	30.412105638957215	-1615.8614079405577
41000	-1659.0099746309215	-1617.5263841021008	-41.483590528820635	231.42454860347277	13394.816732880436	0.40576929743691303	2.307025268896097	29.729989139765888	-1617.5263841021008
42000	-1666.9178797060397	-1619.2349965033266	-47.682883202713114	287.3493558298998	13604.47404408596	0.4020414064074909	2.69283989455691	28.292717555656836	-1619.2349965033266
43000	-1660.1930911410066	-1616.0202350689426	-44.172856072063965	203.13996857716066	13511.905222581554	0.4020414064074909	2.71762655110047	30.385396022328447	-1616.0202350689426
44000	-1656.7692110095104	-1614.5528566491425	-42.21635436036787	440.58896010927293	22035.0147858478	0.41431204169430985	2.8534071620964694	33.26633797389799	-1614.5528566491425
45000	-1658.4893594343798	-1618.0807179669573	-40.40864146742257	290.87192820427674	33436.93858774792	0.4229207730306622	2.2260122173376846	27.869582279679808	-1618.0807179669573
46000	-1661.8811976801062	-1616.82372619449	-45.05747148561608	308.5766205253931	34562.636558534476	0.3795844756467098	2.4967973442650915	28.90571257639984	-1616.82372619449
47000	-1664.1274838807185	-1623.925166042422	-40.20231783829645	204.79093067335776	23966.16313818482	0.4232608983981058	2.139340473662771	25.08793188159735	-1623.925166042422
48000	-1659.7375169952952	-1616.8551636173815	-42.88235337791358	329.37886301459616	31072.384850882492	0.41794796075678037	2.447218469013457	28.54849200565253	-1616.8551636173815
49000	-1657.1736335538662	-1615.018511424993	-42.15512212887333	214.21015951911178	15619.85624012011	0.3947391822601525	2.507907547181817	29.13866809915431	-1615.018511424993
50000	-1661.6181608388574	-1616.1730016661634	-45.44515917269407	260.8383037348142	14138.959231135073	0.40957957879328166	2.656212141489931	30.550548666982554	-1616.1730016661634
51000	-1661.7966795282944	-1617.896082709791	-43.900596818503374	362.584538288167	37842.67571092526	0.3987385322324632	2.57727530728056	28.774673514263824	-1617.896082709791
52000	-1660.582393139753	-1615.087599526209	-45.49479361354398	214.4960047000822	20143.865323517046	0.368494618861521	2.5038355790516427	28.627228625995013	-1615.087599526209
53000	-1660.3025159435006	-1615.804771610399	-44.49774433310149	238.9473435257968	29046.078757252955	0.37417704009077496	2.551584855585242	28.673528581130928	-1615.804771610399
54000	-1657.6463981519587	-1615.7409268983447	-41.90547125361396	453.48467613620664	35619.328610944365	0.43148050112802755	2.4075628352420644	29.94376630438841	-1615.7409268983447
55000	-1662.8162441691697	-1616.9881424501907	-45.828101718978935	260.8112190371595	15978.297419801696	0.45921939978410814	2.5192263686572365	28.018851652553703	-1616.9881424501907
56000	-1663.72361126209	-1618.9358732241565	-44.787738037933316	370.5116970516789	17829.286402949376	0.38667038974865037	3.0644706843980076	33.98272527162935	-1618.9358732241565
57000	-1656.080282179706	-1613.8469204666505	-42.233361713055615	322.3469883014765	24153.442570093062	0.3971871572675801	2.588050458402742	30.521249353716385	-1613.8469204666505
58000	-1668.6284526544832	-1620.080055494937	-48.548397159546425	536.8707311750429	54954.756625825656	0.45442780188729454	2.4045055778783846	28.29471784647064	-1620.080055494937
59000	-1664.7501195774012	-1619.5748023938654	-45.17531718353566	232.9155637450708	11221.386485251805	0.4175486307997288	2.3966978558377092	27.09220616156088	-1619.5748023938654
60000	-1665.2470578418995	-1617.4390853707032	-47.807972471196265	475.44617454614814	16184.90893590999	0.43553866511892647	2.9769620958680725	34.2186769532673	-1617.4390853707032
61000	-1661.0943089965697	-1616.435180157537	-44.65912883903272	308.79327601266147	13708.068011225276	0.4055956511735239	2.678043030218608	30.752887803241368	-1616.435180157537
62000	-1659.6513554349847	-1615.838342512077	-43.8130129229078	232.38269024048714	19942.816310317397	0.39067942046291254	2.4925499696736204	27.259237759659378	-1615.838342512077
63000	-1661.7893084989857	-1615.1186466362255	-46.67066186276012	232.74168865704104	21370.490695440094	0.41201873235673436	2.5960079087782657	27.701686626271872	-1615.1186466362255
64000	-1657.6264432634864	-1614.4428696207056	-43.1835736427808	278.85326641045276	33561.38101733063	0.4088467146162439	2.5394616159137007	27.287655816135537	-1614.4428696207056
65000	-1657.4868149555377	-1615.1705255873837	-42.316289368153924	270.06061836183306	56966.76356979167	0.403541548704895	2.1795583569856376	26.320259574384096	-1615.1705255873837
66000	-1656.718015971127	-1614.461390503753	-42.25662546737407	209.47432295489827	16394.32516684484	0.4017142156642504	2.289759791650597	26.99060735844239	-1614.461390503753
67000	-1664.1537775663392	-1622.298875838282	-41.85490172805732	305.89307166969587	24688.819731971038	0.44127364829315374	2.3962380910075973	27.54629788395215	-1622.298875838282
68000	-1663.7799381686725	-1616.982551073689	-46.79738709498368	384.14896105657255	57062.39336136135	0.3943851594686958	2.5353493272914736	29.564434235681926	-1616.982551073689
69000	-1657.1420604437467	-1617.470546351265	-39.671514092481644	308.0104987520112	32715.122431227683	0.43613449148841504	2.153044353347493	26.702624026498096	-1617.470546351265
70000	-1656.8942782835873	-1613.5328386706858	-43.361439612901364	226.1943029960804	12675.694094034103	0.3985950681090939	2.587852116222294	29.023009983303083	-1613.5328386706858
71000	-1663.58256571929	-1621.0268678107025	-42.55569790858757	289.4463565158285	19345.103040653445	0.40347890184892204	2.502626584018349	28.952806390109515	-1621.0268678107025
72000	-1671.0529996412079	-1625.4398833054458	-45.61311633576201	295.85005944152346	31774.4231418344	0.381146015346183	2.5620429788661796	27.511780339951102	-1625.4398833054458
73000	-1662.635856060099	-1617.2835267790645	-45.352329281034685	681.9424271117177	49784.89542146112	0.4169340733895168	2.5856171661652696	31.235682068564817	-1617.2835267790645
74000	-1655.0254136309627	-1613.5017835030721	-41.52363012789046	260.57270438032333	22956.31388275627	0.4114580571340052	2.3291685125879127	27.090704130312155	-1613.5017835030721
75000	-1663.6060979705087	-1619.2655561647844	-44.340541805724385	158.01251779637204	20893.396374047203	0.37430348262244123	2.5195434190147257	26.87569869953603	-1619.2655561647844
76000	-1656.062451712719	-1613.6264754348356	-42.435976277883285	268.6516703143958	30598.736895511338	0.39078731418508617	2.392135876125198	27.42270076863585	-1613.6264754348356
77000	-1655.4679752229908	-1614.2404793830153	-41.22749583997559	471.9493966252447	33772.98457475185	0.4213843811127322	2.5857674903563486	30.85333367488633	-1614.2404793830153
78000	-1657.829467979933	-1616.575059745123	-41.25440823480987	336.04714304083626	16427.91911985547	0.41315933978623776	2.738842809922338	32.30381831279783	-1616.575059745123
79000	-1657.200736037711	-1613.5055176521141	-43.69521838559691	353.7359444940925	17199.11561497498	0.4315720876968585	2.4223472858196824	29.33821472862872	-1613.5055176521141
80000	-1658.7919141889188	-1614.5374484022018	-44.25446578671705	251.0765567385043	20905.38223492858	0.3994332486889663	2.6057212490786377	27.891496739172936	-1614.5374484022018
81000	-1668.7033428642665	-1621.6757928781544	-47.02754998611199	297.006413097282	33410.10875923145	0.4069557942114426	2.557667320111214	27.64339039292619	-1621.6757928781544
82000	-1662.9825930246054	-1621.021616748749	-41.960976275856396	285.9930659653223	34601.18450524962	0.40261229513337105	2.280613907633927	27.384859646021024	-1621.021616748749
83000	-1659.9701447704017	-1616.73816077992	-43.23198399048175	320.3570520421271	39430.90356892355	0.41003629876338443	2.327590466197711	26.63584552461281	-1616.73816077992
84000	-1658.2851130240824	-1615.8034504900356	-42.48166253404669	274.4125074222429	21174.092135872062	0.4036047798830501	2.5547717789895072	31.286833912691772	-1615.8034504900356
85000	-1659.1777516916343	-1614.6438483838629	-44.53390330777135	240.008313709121	18561.002432234018	0.41231518086044716	2.55982551725094	26.72551240044405	-1614.6438483838629
86000	-1662.6578674805048	-1618.361176462577	-44.29669101792784	241.56153732317063	49182.52564899924	0.3838686778003901	2.182183859029394	25.055126362817308	-1618.361176462577
87000	-1663.9627955435017	-1615.9496175369848	-48.01317800651693	230.62541222627115	8534.092069586131	0.4355180421770419	2.5967992178263803	27.384561075781455	-1615.9496175369848
88000	-1661.8712202115348	-1615.5036772595809	-46.36754295195388	270.98148143107505	15605.040240711722	0.3931180601501008	2.667898569256366	28.59598341558797	-1615.5036772595809
89000	-1658.9367910534836	-1616.0254820297241	-42.911309023759564	384.75538064434596	26045.294963912664	0.4638703216671487	2.4400013529630744	29.019369977567912	-1616.0254820297241
90000	-1661.6527878817212	-1620.8165892137752	-40.836198667946086	431.50237305900356	24270.476195628045	0.40846050294237	2.6284296635039652	33.20951334255633	-1620.8165892137752
91000	-1669.2175403219826	-1626.6620130525423	-42.555527269440226	383.0671525992189	12967.575536606697	0.41327843230681127	2.7516368962400564	33.547042855219836	-1626.6620130525423
92000	-1665.3360857528603	-1621.5071422485605	-43.82894350429982	214.8976881765974	30558.254315483064	0.3707406278604747	2.4815217910185936	27.901688186113184	-1621.5071422485605
93000	-1661.309837287989	-1615.7175152759858	-45.59232201200317	454.1538854387169	19548.673837009737	0.38719647029845267	3.082110402810009	34.81536203818296	-1615.7175152759858
