Sample	posterior	likelihood	prior	N0	NInfinity	b	tree.height	tree.treeLength	D.treeLikelihood
0	-1779.3812563660958	-1738.181699056601	-41.19955730949475	473.22540953437175	20668.896792361375	0.4048246353334859	2.8649562056045954	34.161015832747346	-1738.181699056601
1000	-1779.722836997402	-1737.3787145304768	-42.34412246692517	352.29548183851574	11578.236523282763	0.4048246353334859	2.9695234282886513	34.91155069145187	-1737.3787145304768
2000	-1774.1065797939	-1734.4993461163226	-39.607233677577476	352.29548183851574	17146.036982956626	0.4048246353334859	2.7507466927569686	33.37143953918856	-1734.4993461163226
3000	-1781.3980138681836	-1737.8370056175668	-43.56100825061683	352.29548183851574	17576.842921075808	0.4048246353334859	2.8554983042684166	31.179035794421466	-1737.8370056175668
4000	-1774.965772716637	-1733.5502533762399	-41.41551934039708	352.29548183851574	11692.345676627363	0.4048246353334859	2.9341238335735365	34.6724594603204	-1733.5502533762399
5000	-1779.489614983924	-1738.6303312746013	-40.85928370932258	352.29548183851574	15372.976355983732	0.4048246353334859	2.6447081970728727	33.64225030617358	-1738.6303312746013
6000	-1782.8469067179833	-1741.9244754354495	-40.92243128253381	466.81024838366955	23398.8400974408	0.4048246353334859	2.9058803064323033	36.319870870449805	-1741.9244754354495
7000	-1780.0203119277155	-1740.2003625799994	-39.819949347716175	466.81024838366955	23398.8400974408	0.4048246353334859	2.8085476151099824	35.04259054351339	-1740.2003625799994
8000	-1782.420399397325	-1738.4470372812252	-43.97336211609971	466.81024838366955	28303.72543156355	0.4048246353334859	2.8117176587758648	34.52129807977446	-1738.4470372812252
9000	-1780.1250023056477	-1738.0284461979543	-42.096556107693445	492.7076563306651	17185.059733788778	0.4048246353334859	3.042676298389036	36.01636660815648	-1738.0284461979543
10000	-1783.4495455671724	-1739.26397757736	-44.185567989812505	371.34406188130424	17185.059733788778	0.4048246353334859	3.0648058914259058	33.451605625106815	-1739.26397757736
11000	-1779.9097362274078	-1739.7210909819073	-40.18864524550044	371.34406188130424	27049.677297002698	0.4048246353334859	2.501467353183655	30.547949625208982	-1739.7210909819073
12000	-1776.6415241196544	-1735.6864684052057	-40.9550557144488	325.4223463763482	28278.28319958586	0.4048246353334859	2.6176244021756134	30.52475048352589	-1735.6864684052057
13000	-1779.126093528204	-1738.3405547216917	-40.7855388065123	325.4223463763482	23879.71310961635	0.4048246353334859	2.6652009722049343	33.46456755464234	-1738.3405547216917
14000	-1782.298224360648	-1740.3745369258681	-41.92368743477981	487.6689594427547	24410.6079366973	0.4048246353334859	2.745114953295392	32.7416284614349	-1740.3745369258681
15000	-1783.8773076249504	-1742.2770447062385	-41.60026291871183	476.8104836683585	25294.46412003891	0.4048246353334859	2.787287245239458	34.161544488422265	-1742.2770447062385
16000	-1786.7833178255212	-1739.5222947856807	-47.26102303984048	678.5326064003962	20893.015589229613	0.4048246353334859	3.1452399424268513	35.840705437549786	-1739.5222947856807
17000	-1781.7055043232735	-1740.4216844612868	-41.28381986198682	581.3983046083321	25752.91622802468	0.4048246353334859	2.8539220913695296	36.20470044722874	-1740.4216844612868
18000	-1782.6819955193973	-1741.3338032186643	-41.348192300732904	506.7965694588757	18027.364339540814	0.40764324986312217	2.8958463425800107	36.79700098524977	-1741.3338032186643
19000	-1780.677547017453	-1737.2665138273046	-43.41103319014831	790.6885993422613	42661.20448481554	0.40764324986312217	2.928328132836121	35.24594815275692	-1737.2665138273046
20000	-1780.2347155617497	-1738.7993468460336	-41.435368715715995	553.2010674186542	22182.803241149017	0.40764324986312217	2.9014534451298064	35.195160485934814	-1738.7993468460336
21000	-1779.7219276891776	-1739.241160716203	-40.48076697297464	313.39545682736417	20346.002313340006	0.40764324986312217	2.562827136279138	30.258213021928665	-1739.241160716203
22000	-1783.4838557496864	-1743.0292361534864	-40.454619596200054	225.89130763961643	22478.46768947794	0.40764324986312217	2.450549459911007	29.003498722764363	-1743.0292361534864
23000	-1775.237004065875	-1734.9546849423823	-40.28231912349263	272.8745408517847	21007.89307603387	0.3869970317984391	2.6989275595325486	32.18728980343836	-1734.9546849423823
24000	-1783.2446733121078	-1742.2657167705786	-40.97895654152923	251.62440599080023	14483.334440525125	0.3982333801332165	2.7356074168934454	32.381933949953286	-1742.2657167705786
25000	-1775.303082172351	-1735.0564593427084	-40.24662282964256	445.4916383824971	20942.693837017785	0.3982333801332165	2.8739900394510314	34.8810348202291	-1735.0564593427084
26000	-1779.7608721466634	-1737.4574793051029	-42.30339284156053	636.756639529006	17112.711624161522	0.3982333801332165	3.1629543621581573	39.18236975063302	-1737.4574793051029
27000	-1779.7746959586912	-1735.2233781127707	-44.55131784592043	424.1340212964547	19378.604952923	0.3982333801332165	2.6658258661398784	31.412100549457126	-1735.2233781127707
28000	-1781.5025099999548	-1734.794774224386	-46.70773577556872	503.1217287265451	21382.943965283906	0.3982333801332165	3.240460805901307	35.13287810529968	-1734.794774224386
29000	-1776.3016281933678	-1737.0861183493967	-39.21550984397121	288.22168323088067	23265.969617405302	0.3982333801332165	2.521065117410079	30.4766600378541	-1737.0861183493967
30000	-1776.7736684932242	-1736.6503901868773	-40.12327830634688	310.9634279465302	12566.473314802612	0.4224659231736812	2.7279716486721592	32.50892984715531	-1736.6503901868773
31000	-1786.3471965293813	-1743.7770809135307	-42.5701156158506	339.60358191435853	16820.73886700032	0.38990321187930754	2.8276454048073085	35.17726036980021	-1743.7770809135307
32000	-1780.9977975097293	-1737.6659697229347	-43.33182778679458	404.52972173337224	44097.40826322511	0.3924905953116339	2.6804227300965575	32.597733910237494	-1737.6659697229347
