Sample	posterior	likelihood	prior	N0	NInfinity	b	tree.height	tree.treeLength	D.treeLikelihood
0	-1819.7045897252763	-1778.9509001743384	-40.753689550937885	416.8780937237748	23656.054113050024	0.41069117735262434	2.705198443835278	35.047624379512825	-1778.9509001743384
1000	-1816.0801013952303	-1775.2697883848414	-40.81031301038883	416.8780937237748	21952.189353114918	0.41069117735262434	2.556517169613209	31.834451351353813	-1775.2697883848414
2000	-1821.3302816405057	-1781.7653181887245	-39.56496345178131	357.74783354958765	17961.432650781215	0.41069117735262434	2.7357137234915614	33.82561492249879	-1781.7653181887245
3000	-1817.9804498107983	-1778.6961488859408	-39.284300924857554	357.74783354958765	17961.432650781215	0.41069117735262434	2.61773695767837	34.185255237181764	-1778.6961488859408
4000	-1823.5744308821263	-1777.3951254328774	-46.1793054492488	527.9232511636079	12876.976726814599	0.41069117735262434	3.052965666042015	35.44700635596105	-1777.3951254328774
5000	-1814.8776050719935	-1773.0933665828331	-41.78423848916043	503.1591428127727	33916.7872042714	0.41069117735262434	2.6129684012486956	34.17686856391598	-1773.0933665828331
6000	-1813.9007126265983	-1773.3042123486982	-40.59650027790015	374.1872846872847	13960.243104887673	0.41069117735262434	2.960087810981986	35.540039745756246	-1773.3042123486982
7000	-1816.5256447219847	-1775.2481804160868	-41.27746430589788	525.139855917785	23750.328603850954	0.41069117735262434	2.726457526728806	33.809605290733145	-1775.2481804160868
8000	-1816.864544676241	-1775.3253803646528	-41.539164311588245	525.139855917785	28278.882870068177	0.41069117735262434	2.660964423321491	33.525790576183155	-1775.3253803646528
9000	-1824.058497124196	-1779.3800593583735	-44.67843776582248	448.0835795879718	34463.90926169075	0.41069117735262434	2.748457591616416	33.049224072374976	-1779.3800593583735
10000	-1816.4164171209604	-1774.4507862688456	-41.96563085211476	448.0835795879718	23404.79191591648	0.41069117735262434	2.909391819236723	34.17868074744433	-1774.4507862688456
11000	-1816.5195748378417	-1774.6157483932711	-41.90382644457052	448.0835795879718	21984.895854388782	0.3718830495667349	2.906991287004449	37.656000427643384	-1774.6157483932711
12000	-1819.026695438647	-1775.4257570503848	-43.600938388262115	304.00208748915634	25975.710159141905	0.3718830495667349	2.806505541204672	34.9323549995183	-1775.4257570503848
13000	-1823.1536552952239	-1777.0951349414354	-46.0585203537884	396.4118090190985	26243.07910374364	0.3678033101595636	2.8008864516197844	35.82341878147522	-1777.0951349414354
14000	-1820.411228848967	-1773.5579062015029	-46.85332264746425	690.9370771909702	34476.73747763563	0.3678033101595636	3.2326692157077344	38.15277146833756	-1773.5579062015029
15000	-1819.464999495908	-1776.1054169402994	-43.359582555608455	360.25803549095133	23853.045085459868	0.3678033101595636	2.657521944950638	33.86313582157846	-1776.1054169402994
16000	-1822.5430496572253	-1776.740989471285	-45.802060185940306	321.93208123007764	67506.397533841	0.3678033101595636	2.456259104281299	29.409415547324727	-1776.740989471285
17000	-1814.6329971490027	-1775.438777085628	-39.194220063374566	370.2223429744739	20011.807345805668	0.4057565980279631	2.5894332800390654	32.51631173388366	-1775.438777085628
18000	-1816.2927097183817	-1775.2901448409268	-41.002564877454944	416.0735304364587	20288.75793766966	0.4057565980279631	2.7316370029567048	34.81208846327702	-1775.2901448409268
19000	-1825.2908442453158	-1778.312952197809	-46.97789204750689	967.3998495384842	38189.66516537524	0.4057565980279631	3.0810902221214924	37.03003188787349	-1778.312952197809
20000	-1820.5131401126118	-1775.8241614929125	-44.68897861969947	908.6362455692522	34843.34397192903	0.4057565980279631	2.9218760481955828	37.16640569714045	-1775.8241614929125
21000	-1816.6813935901062	-1775.5152771626902	-41.166116427416	399.5816430016661	24385.72628745747	0.4057565980279631	2.724971272735742	32.848693794301745	-1775.5152771626902
22000	-1819.4245026897593	-1776.2272796775987	-43.19722301216058	389.75868092118714	14709.35435120827	0.4057565980279631	2.787192813744308	33.79512127791105	-1776.2272796775987
23000	-1826.082845937353	-1778.6923458069973	-47.39050013035573	517.7885931649707	8394.42297549687	0.4311708368745636	3.110472700720343	37.208980448984235	-1778.6923458069973
24000	-1815.581950181473	-1774.8118685956624	-40.77008158581058	670.3662917788888	23890.543176719322	0.43993589590660825	2.8257228025662915	36.17556575609552	-1774.8118685956624
25000	-1814.1606527041788	-1774.253804014016	-39.90684869016282	371.55911270148107	25491.872599143255	0.39140932200334816	2.6360304733694533	33.778241930798636	-1774.253804014016
26000	-1812.2390982004104	-1771.3070758893064	-40.93202231110401	566.1531288365575	36335.78765256224	0.39140932200334816	2.7549374174877586	36.164953750442024	-1771.3070758893064
27000	-1817.3233990049523	-1774.0709650291278	-43.25243397582455	487.86316432558976	55821.89299998355	0.39140932200334816	2.6392782907309957	33.25987201901895	-1774.0709650291278
28000	-1815.4350833717572	-1772.7449253393559	-42.69015803240142	683.3204128310693	38246.528172952996	0.4157266559954396	2.7653702743981885	33.905162165004036	-1772.7449253393559
29000	-1820.2851798061574	-1776.4655358176224	-43.81964398853495	488.1017381876565	18196.602469710662	0.4157266559954396	3.007101131002179	34.66712216823552	-1776.4655358176224
30000	-1816.995537511261	-1774.0675716905703	-42.9279658206909	450.55635881698026	47936.34893814234	0.38183932014834965	2.610836476319142	32.30151094150008	-1774.0675716905703
31000	-1817.533034843509	-1775.3556947643578	-42.17734007915117	445.59498160200656	16319.559594349987	0.421615688438234	2.7673964684926164	35.71378965041084	-1775.3556947643578
32000	-1818.8438279684588	-1776.6657980377165	-42.178029930742305	497.50571563039955	23314.985514025157	0.43382786658309425	2.653548029449045	31.928523606635867	-1776.6657980377165
33000	-1822.0349168672271	-1776.2732570846504	-45.7616597825767	1028.7200501874904	63091.86648944818	0.43382786658309425	2.6699835742290534	34.489123166103965	-1776.2732570846504
34000	-1821.213863644734	-1776.6460738202934	-44.567789824440624	728.952713136766	26748.68345012268	0.4417672747183513	2.8268168551096373	33.40344932791368	-1776.6460738202934
35000	-1816.0218187784144	-1775.953025952037	-40.06879282637735	520.3647098895274	13539.899970384842	0.42143094680695004	2.9198940080337743	37.875544415518206	-1775.953025952037
36000	-1820.4869752526877	-1777.7336388818676	-42.75333637082012	307.30024852896946	9510.486264560885	0.43547353958442186	2.628564071782621	33.665787393608426	-1777.7336388818676
37000	-1814.333295231125	-1773.2607206305859	-41.07257460053906	693.186182119645	25075.124891098352	0.4107366815418836	2.9500082676436246	37.65776519012226	-1773.2607206305859
38000	-1816.4690275834646	-1776.3844314750993	-40.084596108365226	293.32006124332224	13812.45121403845	0.4244512178230534	2.5312806516087236	31.66056616241766	-1776.3844314750993
39000	-1830.9833578098453	-1784.245243497589	-46.738114312256464	754.6502729836006	88494.82605075683	0.42588239327285715	2.593551881016573	30.52149275406182	-1784.245243497589
40000	-1819.1033328091332	-1772.2099888444084	-46.89334396472494	914.5678368107747	80783.50607634017	0.40565235475563327	2.553397427831245	32.42187188854085	-1772.2099888444084
41000	-1816.9790546934278	-1775.9399931701835	-41.039061523244335	573.8357983990767	17123.764154768356	0.4263743332429316	2.6643047787371104	36.18202338598687	-1775.9399931701835
42000	-1824.951169950345	-1778.0790236030666	-46.872146347278466	513.5030776879222	15140.839111881653	0.3781238907725676	2.8800672706510557	36.61927101534089	-1778.0790236030666
