Sample	posterior	likelihood	prior	N0	NInfinity	b	tree.height	tree.treeLength	D.treeLikelihood
0	-1558.0738045260441	-1514.0669503660126	-44.00685416003138	281.27011095261776	23009.50860113401	0.41323174265301404	2.5795160045513335	27.111021341750924	-1514.0669503660126
1000	-1556.5395572144193	-1516.1959991346166	-40.343558079802705	281.27011095261776	22821.008139064113	0.41323174265301404	2.3103468356023438	29.58049201102553	-1516.1959991346166
2000	-1555.3653048762212	-1511.2561804798218	-44.10912439639951	240.72941526263196	32372.379909209685	0.41323174265301404	2.2707376324180335	25.101657220888107	-1511.2561804798218
3000	-1566.7354388856902	-1519.728043778906	-47.0073951067841	562.6396455058707	81686.39310548642	0.41323174265301404	2.414872453660723	28.722946457367467	-1519.728043778906
4000	-1556.949439460089	-1515.4204960982227	-41.52894336186632	192.21014458189208	22025.292935907386	0.41323174265301404	2.3158470668710844	25.710595017476265	-1515.4204960982227
5000	-1553.305176000992	-1510.2946007064347	-43.010575294557476	192.21014458189208	23345.489897734013	0.41323174265301404	2.163784695737241	25.98038738693247	-1510.2946007064347
6000	-1551.6876911085596	-1510.4157069480389	-41.2719841605208	190.76036148615898	27416.512913858154	0.41323174265301404	2.2538843468954295	25.514252893420508	-1510.4157069480389
7000	-1554.0844549150047	-1512.1043587692104	-41.980096145794334	215.23514316830932	22458.729234764727	0.41323174265301404	2.2633853331938902	26.1621301208801	-1512.1043587692104
8000	-1553.6934258531687	-1510.3714368350613	-43.32198901810743	310.39088739911006	43442.9490390626	0.41323174265301404	2.1805445689254284	25.505525207110228	-1510.3714368350613
9000	-1548.6270209641043	-1507.9928684737	-40.6341524904045	257.0768201478018	39411.16867313801	0.41323174265301404	2.2460126797887905	26.030859547292856	-1507.9928684737
10000	-1553.4069993873757	-1511.0340164220281	-42.37298296534757	262.50888374562896	29637.94144863603	0.41323174265301404	2.1285262311089848	25.0548272679878	-1511.0340164220281
11000	-1555.8501103395042	-1510.7406887869017	-45.1094215526024	262.50888374562896	29637.94144863603	0.41323174265301404	2.262194161605235	25.37315493909067	-1510.7406887869017
12000	-1562.121607898634	-1519.3559704145493	-42.76563748408461	168.63612250099993	13610.38383320695	0.41323174265301404	2.222008253332562	25.97559695666976	-1519.3559704145493
13000	-1559.854115320786	-1516.4354053666575	-43.41870995412832	191.7139670732719	17718.33916083117	0.41323174265301404	2.4703180236553597	27.162870775347162	-1516.4354053666575
14000	-1552.852408632159	-1513.1659694593502	-39.6864391728089	205.32208579063763	27243.943916430235	0.41323174265301404	2.0269771771943135	25.558355073960122	-1513.1659694593502
15000	-1565.738561779423	-1520.8709754488332	-44.867586330589745	477.1898364822871	24343.895880249685	0.41323174265301404	2.667861647618164	30.77974555956918	-1520.8709754488332
16000	-1552.1427551647912	-1509.7111134935778	-42.431641671213306	211.9756382932781	12108.675131642876	0.41323174265301404	2.2298645651854763	27.79993048423341	-1509.7111134935778
17000	-1555.7284746835314	-1512.0602966982576	-43.66817798527378	275.43014770015697	17146.256909932807	0.41323174265301404	2.7481153109837466	29.031159056143856	-1512.0602966982576
