Sample	posterior	likelihood	prior	N0	NInfinity	b	tree.height	tree.treeLength	D.treeLikelihood
0	-1534.2591560647045	-1487.9890079791396	-46.27014808556482	320.9228838996628	19107.76795019163	0.4306995299987483	2.4447580574608487	26.867142516889544	-1487.9890079791396
1000	-1530.936773535961	-1481.5335629128865	-49.403210623074486	298.3551045230289	94633.4622858244	0.4306995299987483	2.1937651466653754	25.122936417199266	-1481.5335629128865
2000	-1527.6326698826936	-1483.248586695602	-44.38408318709159	175.5848075728421	27293.55382228276	0.4306995299987483	2.18353987383582	23.85868408571047	-1483.248586695602
3000	-1530.3813886965659	-1486.5795487547996	-43.80183994176636	236.02825944446863	36486.389867953265	0.4306995299987483	2.136964674553601	24.181760152786794	-1486.5795487547996
4000	-1539.7472463656286	-1490.1910213586036	-49.55622500702509	378.7526469425932	58893.14104299598	0.4306995299987483	2.0577454326148055	22.86343361202716	-1490.1910213586036
5000	-1524.5236251822694	-1481.641313021677	-42.88231216059248	183.546692155317	60867.15267695212	0.4306995299987483	1.958826524176761	22.09680690110919	-1481.641313021677
6000	-1527.084413840117	-1482.1914980875254	-44.892915752591605	154.00701714027738	9203.066444223763	0.4306995299987483	2.4328087805982155	25.947487572961187	-1482.1914980875254
7000	-1526.6695912965695	-1484.2145579437772	-42.45503335279237	251.78617146149523	39267.40178290078	0.4306995299987483	2.070501212821477	24.884423626054886	-1484.2145579437772
8000	-1524.9200023741234	-1483.9208800566014	-40.99912231752215	242.69326118618437	19624.681041269276	0.4306995299987483	2.3486158599301126	26.880329826881216	-1483.9208800566014
9000	-1525.0658065423963	-1483.9748890003277	-41.09091754206861	242.69326118618437	28124.67643830571	0.4306995299987483	2.0322723582847657	25.02357973691247	-1483.9748890003277
10000	-1521.0591001149055	-1479.9070633698054	-41.152036745100034	238.92252188642925	25251.019021935877	0.4322052906366094	2.1958283053523613	25.02239929360387	-1479.9070633698054
11000	-1525.3263535943493	-1482.5642344500602	-42.7621191442891	238.92252188642925	26794.591869318363	0.4322052906366094	2.1958283053523613	25.27206537034147	-1482.5642344500602
12000	-1529.6490074362644	-1486.537528361086	-43.11147907517828	227.96701040107416	20826.52392648009	0.4322052906366094	2.3620608613350256	27.07491445240827	-1486.537528361086
13000	-1530.1700275571015	-1484.8627538799658	-45.307273677135804	227.96701040107416	10802.753054957793	0.4322052906366094	2.3175835773509816	26.760717154852696	-1484.8627538799658
14000	-1529.4880526593192	-1485.1771011070134	-44.31095155230583	227.96701040107416	28481.22957408879	0.4322052906366094	2.090768165150404	23.589547884860053	-1485.1771011070134
15000	-1525.4007491733296	-1483.348156757413	-42.05259241591641	129.89043399768832	17585.27709800538	0.4322052906366094	2.103098066501186	22.317617872686515	-1483.348156757413
16000	-1528.044484707592	-1486.5965728903986	-41.44791181719323	278.1601065360475	37789.339180152616	0.4322052906366094	2.1510436187606747	24.794195533543363	-1486.5965728903986
