Sample	posterior	likelihood	prior	N0	NInfinity	b	tree.height	tree.treeLength	D.treeLikelihood
0	-1556.977326056064	-1516.3378507012517	-40.639475354812234	157.53034492950673	52000.77596465271	0.40241128071893845	2.022994440726104	24.212220800606865	-1516.3378507012517
1000	-1551.360482846469	-1509.590129328401	-41.770353518068184	269.2831960590693	26073.07127495328	0.40241128071893845	2.236884848338737	27.473517110391622	-1509.590129328401
2000	-1551.842725108665	-1509.9964348187095	-41.846290289955505	269.2831960590693	39887.60062311572	0.40241128071893845	2.2381397645792735	28.15388340991956	-1509.9964348187095
3000	-1547.2854719297345	-1506.488797078125	-40.79667485160959	281.67073279075794	28217.21198472288	0.40241128071893845	2.3791078802383208	27.888663362354826	-1506.488797078125
4000	-1553.214656244562	-1509.6292279351676	-43.58542830939456	412.50636521980823	53312.61186947582	0.40241128071893845	2.294172906323034	28.9308413171028	-1509.6292279351676
5000	-1552.826291630581	-1509.189163158732	-43.63712847184886	412.50636521980823	68386.48607359154	0.40241128071893845	2.157054412309473	27.329269478938834	-1509.189163158732
6000	-1560.1009205853934	-1518.3914906538987	-41.70942993149471	337.7539158968511	25132.096235435725	0.40241128071893845	2.505065257280495	29.892884239537544	-1518.3914906538987
7000	-1551.219760758969	-1510.1748444162236	-41.04491634274539	311.3505299328239	30193.800190771497	0.40241128071893845	2.2953852385148052	29.439544015821653	-1510.1748444162236
8000	-1558.1288410490804	-1517.926192500708	-40.20264854837218	264.24546411261264	25659.241906059113	0.40241128071893845	2.3866943139130314	29.36020809267604	-1517.926192500708
9000	-1552.3079523164508	-1510.88829969061	-41.41965262584094	264.24546411261264	23790.892346241595	0.40241128071893845	2.4384063637586904	28.21921069883828	-1510.88829969061
10000	-1555.0757050615998	-1512.3772836319117	-42.69842142968808	482.63297756759266	37962.44900855142	0.40241128071893845	2.604111474988447	30.81100871613566	-1512.3772836319117
11000	-1556.0670314452325	-1512.9334052803592	-43.13362616487335	310.00639294438565	49563.70064113609	0.40241128071893845	2.284116997795783	28.500542790165465	-1512.9334052803592
12000	-1554.6211591233423	-1510.4323442697387	-44.18881485360351	458.58726831495756	70612.01377694802	0.40241128071893845	2.2877307583103694	28.618428405594464	-1510.4323442697387
13000	-1550.966220055805	-1508.4396463297328	-42.52657372607219	323.0529539205812	46642.381039169326	0.40241128071893845	2.432600690198983	28.697078104726224	-1508.4396463297328
14000	-1554.188333466799	-1510.894305689419	-43.29402777737988	323.0529539205812	26519.601732925046	0.42429833530293276	2.4497140948752363	27.54810584757616	-1510.894305689419
15000	-1548.2919582476363	-1508.8098507540158	-39.48210749362051	265.83852592232375	37666.19337651087	0.42429833530293276	2.21211181225757	27.300771222195312	-1508.8098507540158
16000	-1553.4720202642284	-1510.6328714489916	-42.8391488152368	359.4996693040398	56718.66533034655	0.42429833530293276	2.254578097894265	26.260834033628836	-1510.6328714489916
