Sample	posterior	likelihood	prior	N0	NInfinity	b	tree.height	tree.treeLength	D.treeLikelihood
0	-1893.7265006316475	-1849.6046248840596	-44.12187574758795	546.0563371645242	15225.804685871208	0.39884602975831124	3.1569161953172475	41.42695921951685	-1849.6046248840596
1000	-1907.8493676732892	-1863.0892422984443	-44.760125374844776	794.8362110944055	23660.632347475326	0.39884602975831124	3.0039224688148924	38.48456168547273	-1863.0892422984443
2000	-1902.8509799402257	-1861.5644310487535	-41.28654889147229	512.9228263750433	28367.40024984149	0.39884602975831124	2.729376100304692	36.022267164184775	-1861.5644310487535
3000	-1897.9279418701224	-1856.3735515915453	-41.55439027857713	512.9228263750433	23160.691951203582	0.39884602975831124	2.7273358399307828	38.367889346655375	-1856.3735515915453
4000	-1907.5482122101096	-1859.7269779022258	-47.82123430788374	512.9228263750433	13105.697427508818	0.39884602975831124	3.3872548315486375	38.388683107502466	-1859.7269779022258
5000	-1895.0134170136714	-1851.9057919980137	-43.10762501565763	512.9228263750433	14452.331616978083	0.39884602975831124	3.0779762461973825	39.00801601431058	-1851.9057919980137
6000	-1895.7504431581706	-1852.4532939176775	-43.29714924049317	676.2353289945927	23708.625726733833	0.39884602975831124	3.23363919209179	40.35047079478237	-1852.4532939176775
7000	-1899.6881129868768	-1856.7407197759107	-42.947393210966034	676.2353289945927	20868.861820749047	0.39884602975831124	3.23363919209179	39.226314476281765	-1856.7407197759107
8000	-1888.7264231665017	-1848.07568050824	-40.650742658261585	676.2353289945927	20868.861820749047	0.39884602975831124	3.0993342246607645	40.13700049768794	-1848.07568050824
9000	-1894.703664988487	-1852.59877611254	-42.104888875946834	676.2353289945927	29382.125193808177	0.39896190948171295	2.932366133103805	39.47777131437173	-1852.59877611254
10000	-1894.5268221507067	-1852.8679997504435	-41.658822400263226	468.2112432915266	13216.919876923987	0.39896190948171295	3.0476458437745046	38.468437026533664	-1852.8679997504435
11000	-1889.2278725718668	-1846.5386836715459	-42.68918890032092	468.2112432915266	11744.639522907979	0.39896190948171295	3.0721194329211263	38.702506848761075	-1846.5386836715459
