Sample	posterior	likelihood	prior	N0	NInfinity	b	tree.height	tree.treeLength	D.treeLikelihood
0	-1639.1692448249253	-1596.8972853712407	-42.27195945368457	623.954800256546	33665.51635436047	0.408586192052115	2.668655499924546	34.23887011537528	-1596.8972853712407
1000	-1655.3384938986123	-1612.4016517553544	-42.93684214325803	623.954800256546	30364.965886709535	0.408586192052115	2.905128434610623	36.31492605431903	-1612.4016517553544
2000	-1635.4593537027577	-1594.927798035634	-40.53155566712361	338.38675898846816	18998.311928565727	0.408586192052115	2.622904349641759	31.40149337364938	-1594.927798035634
3000	-1636.292432378751	-1594.6564032835458	-41.63602909520533	346.18541364203327	19573.143048778682	0.408586192052115	2.8473367837095047	32.84646340846422	-1594.6564032835458
4000	-1638.73847868541	-1596.2582484088507	-42.48023027655929	366.49130124275894	14271.943796097075	0.42138772157663396	2.8886007547953843	33.93942805451646	-1596.2582484088507
5000	-1640.3530330764631	-1599.343249847234	-41.00978322922924	424.13964520109704	18941.938699477487	0.42138772157663396	2.759478629270437	33.3477214276664	-1599.343249847234
6000	-1635.73422304229	-1595.4490231976915	-40.285199844598594	397.48648417937704	21326.746425787635	0.42138772157663396	2.4385909657540905	31.763992807095903	-1595.4490231976915
7000	-1638.1876450035077	-1597.2154785903338	-40.972166413173824	313.27502825700435	33613.180398932986	0.42138772157663396	2.3269432886790775	29.05166070335825	-1597.2154785903338
8000	-1632.3148699427406	-1590.4576767393874	-41.85719320335326	249.1435753811713	12405.324504457816	0.42138772157663396	2.5043714655194935	29.899245831622732	-1590.4576767393874
9000	-1631.6145055924264	-1593.1728542497794	-38.441651342646914	249.1435753811713	22908.944644141942	0.42138772157663396	2.4006571261792833	28.896601396744295	-1593.1728542497794
10000	-1635.227985246305	-1594.258997288377	-40.968987957928036	249.1435753811713	21001.166627456165	0.42138772157663396	2.452537588177238	28.0136458757683	-1594.258997288377
11000	-1635.2994443021978	-1595.236813868274	-40.062630433923744	249.1435753811713	33689.3028717638	0.42138772157663396	2.3370720170331154	26.098712870038504	-1595.236813868274
12000	-1636.4728093219549	-1593.682566363099	-42.7902429588557	189.4369369980965	11266.653623243566	0.42138772157663396	2.3874937122558655	29.199423680042024	-1593.682566363099
13000	-1642.120082174394	-1602.2272392383009	-39.892842936093146	292.3046001204763	33406.65798726	0.42138772157663396	2.2355390470772987	28.135695192204672	-1602.2272392383009
14000	-1633.048757653821	-1594.0022866071856	-39.0464710466353	261.97379167591697	29158.28614728526	0.42138772157663396	2.2969469796040913	27.993168476748416	-1594.0022866071856
15000	-1640.0915184699766	-1599.9519054323516	-40.13961303762492	355.9923732647275	27941.62633256784	0.42138772157663396	2.3985151035045185	29.772045466109315	-1599.9519054323516
16000	-1644.8323505469161	-1602.4641939255737	-42.36815662134242	307.69988030613746	18792.357506157354	0.41307196692628523	2.271130343999161	28.397643684256874	-1602.4641939255737
17000	-1646.719375372951	-1600.652088585493	-46.06728678745795	469.49057998207826	17505.25795082913	0.4024653390443786	2.816090561999357	36.29831895025498	-1600.652088585493
18000	-1642.4146178192186	-1601.0952931646495	-41.31932465456917	411.41085555870313	32570.439149548984	0.43213695311935707	2.3293466317533054	29.424320634433833	-1601.0952931646495
19000	-1639.114651668876	-1597.2502175827835	-41.86443408609235	223.94907965629426	13992.412652643161	0.43213695311935707	2.395624909450334	29.474575004781776	-1597.2502175827835
20000	-1639.6611227276644	-1594.3667073750967	-45.294415352567654	382.2623070361217	22531.288073290452	0.43213695311935707	2.6090638173278093	29.035223449563752	-1594.3667073750967
21000	-1638.806586257469	-1599.9048263610855	-38.9017598963834	536.2831757985497	30354.421386841022	0.43213695311935707	2.462617635362354	33.52042232060934	-1599.9048263610855
22000	-1637.4053802951487	-1597.3865209956805	-40.01885929946823	277.5764464823045	30822.80778428913	0.43213695311935707	2.203639091065222	26.504272678141405	-1597.3865209956805
23000	-1633.2615070845675	-1592.3685396745475	-40.89296741002009	546.7582552062879	24391.914869290013	0.43213695311935707	2.627143064090918	33.005070502687346	-1592.3685396745475
24000	-1633.7444968403013	-1591.9261339096865	-41.81836293061464	278.4459488646386	21865.559398049612	0.44752701475663065	2.1556313097106674	27.04539859840775	-1591.9261339096865
25000	-1639.7996362439847	-1597.1191758801094	-42.68046036387516	368.1477984727598	19647.31838776072	0.4035275476373655	2.525065019355866	31.325797981792935	-1597.1191758801094
