Sample	posterior	likelihood	prior	N0	NInfinity	b	tree.height	tree.treeLength	D.treeLikelihood
0	-1835.3229511274333	-1788.8237995002073	-46.49915162722604	454.10593454255985	13824.478680520793	0.41451077868116754	3.074608080028731	34.726372280302314	-1788.8237995002073
1000	-1827.58108811292	-1781.0994418299708	-46.4816462829492	454.10593454255985	10794.833537022992	0.41451077868116754	2.9437338397713	34.623474894081454	-1781.0994418299708
2000	-1833.9069504757317	-1785.8466856264238	-48.06026484930784	454.10593454255985	10794.833537022992	0.41451077868116754	3.1175362196165017	35.062185086768636	-1785.8466856264238
3000	-1831.5914860420396	-1784.5423387594274	-47.049147282612196	454.10593454255985	10794.833537022992	0.41451077868116754	3.112173313588311	34.89961580776815	-1784.5423387594274
4000	-1830.9971865846571	-1784.4540668318857	-46.54311975277146	454.10593454255985	10794.833537022992	0.41451077868116754	2.9938326770687573	35.252288264354554	-1784.4540668318857
5000	-1827.8229723348468	-1785.0583987766188	-42.76457355822808	484.13280378110386	18125.920766396823	0.41451077868116754	2.7987035474270847	35.11766258649415	-1785.0583987766188
6000	-1833.9693912459552	-1786.6791973565116	-47.29019388944364	534.5540041271247	15871.669372032742	0.41451077868116754	3.1339441729926687	35.44084300746891	-1786.6791973565116
7000	-1828.437743221473	-1784.0859260823308	-44.35181713914217	534.5540041271247	15871.669372032742	0.41451077868116754	3.011660476874659	37.37332328094809	-1784.0859260823308
8000	-1833.1919739704758	-1788.7599881094657	-44.431985861010226	534.5540041271247	23190.536154659232	0.41451077868116754	2.7775189471474513	33.735975269378116	-1788.7599881094657
9000	-1829.8796984466608	-1785.8400391780979	-44.039659268562815	469.10202170338187	13548.710506635869	0.41451077868116754	2.9157768819238563	34.38096869753282	-1785.8400391780979
10000	-1830.6003382214337	-1786.5949640906288	-44.00537413080498	469.10202170338187	20992.969703604685	0.41451077868116754	2.8108758048624156	32.85495561159553	-1786.5949640906288
11000	-1836.8680979594299	-1789.64111192698	-47.22698603244977	469.10202170338187	20032.531259886044	0.41451077868116754	2.8055565491468926	30.570250106812136	-1789.64111192698
12000	-1830.5994413659905	-1785.2357102465044	-45.36373111948626	469.10202170338187	18555.943402743236	0.41451077868116754	2.8055565491468926	33.05356292102454	-1785.2357102465044
13000	-1831.1919080649152	-1786.3406382122266	-44.85126985268855	418.8591373735438	12438.219747477262	0.41451077868116754	2.942691148747024	34.70938708999723	-1786.3406382122266
14000	-1828.3789814647446	-1784.0871660037799	-44.29181546096464	418.8591373735438	13324.111595637201	0.41451077868116754	2.750192997799211	33.37751332892298	-1784.0871660037799
15000	-1828.5107745206424	-1786.6809975559893	-41.829776964653206	371.52467764728	15064.93875090278	0.4275897747237178	2.5807309527296742	32.11370026918043	-1786.6809975559893
16000	-1829.7772768831517	-1787.3895473924026	-42.38772949074898	518.5680591199185	30894.358521134254	0.4101331046034575	2.6100064056020256	32.29812124591344	-1787.3895473924026
17000	-1834.7524696781882	-1784.8717893236637	-49.88068035452447	425.77188236831347	10527.511686737154	0.46875423944467587	2.747379847792588	33.88452737588762	-1784.8717893236637
18000	-1833.202916429042	-1789.2039614706216	-43.99895495842037	529.2916928765026	19649.547246610728	0.43010263113643965	2.8610563202307637	33.72571129620906	-1789.2039614706216
19000	-1827.5493648731845	-1785.1011218906951	-42.44824298248925	468.4940017298494	26253.76029236691	0.4033225154516857	2.719796637477078	32.97496831321564	-1785.1011218906951
20000	-1838.2447525221996	-1788.6166728649612	-49.62807965723846	1083.5687566177837	64051.711768005014	0.42202137319764405	2.8223403277905055	35.145473331031326	-1788.6166728649612
21000	-1837.6501159360055	-1790.531985691987	-47.1181302440184	749.2795670994784	54990.56927924964	0.4080853248580715	2.623156905830988	32.528997724325485	-1790.531985691987
22000	-1832.8935073414182	-1786.6775986922669	-46.21590864915128	390.5286042858374	15445.68445800771	0.4080853248580715	2.951325541470799	35.07794658861016	-1786.6775986922669
23000	-1826.6340773283869	-1781.4932243869957	-45.14085294139121	481.32116979100056	11622.024270504762	0.4080853248580715	3.106462473321943	37.86236151476417	-1781.4932243869957
24000	-1837.3233137160908	-1790.7795401020853	-46.5437736140054	580.1587613591299	11645.940650242168	0.4080853248580715	3.028849495119664	38.23923480965723	-1790.7795401020853
25000	-1832.9157956353135	-1783.5694430120127	-49.346352623300845	494.2569309440352	10134.613534938308	0.4080853248580715	3.1667912753227507	35.600732258159965	-1783.5694430120127
26000	-1834.8397618511801	-1790.8047398187668	-44.03502203241335	368.56654554312104	19826.288624330704	0.41722427258587247	2.5653393992600213	32.841411486023205	-1790.8047398187668
27000	-1834.7733880653152	-1786.2461491046495	-48.52723896066581	540.6422434137161	25874.428941101225	0.40005357153466503	2.9653210951061446	35.26407367750977	-1786.2461491046495
28000	-1833.0643044793228	-1785.150116973924	-47.91418750539882	483.91020255013046	16702.71134783859	0.3972360658467461	2.912430062360022	33.25503032740787	-1785.150116973924
29000	-1832.5858963880091	-1784.9464937215541	-47.63940266645509	798.7740846320611	28647.016092813057	0.3972360658467461	3.0870291552612947	37.38618121802769	-1784.9464937215541
30000	-1831.555816868757	-1785.8633970747649	-45.69241979399205	508.88767535205267	18450.79146148245	0.4318660036014206	2.7548928475180947	33.10316578492838	-1785.8633970747649
31000	-1831.8902497870013	-1788.6215391380201	-43.26871064898106	315.57436086915317	14440.399037999947	0.408656256810708	2.73451596472736	32.45772229728044	-1788.6215391380201
32000	-1834.4062950410491	-1784.8623454356646	-49.54394960538462	528.6529791856366	9443.466713992022	0.41104024481278717	3.2411915036760717	38.28547316799093	-1784.8623454356646
33000	-1829.4232949535235	-1782.2744480764686	-47.14884687705485	517.0907825611685	19538.722331975143	0.39389569026124815	3.070573118376559	34.26108883339512	-1782.2744480764686
34000	-1829.2960022446955	-1782.3085987820825	-46.98740346261286	457.0663917523188	38733.48900760382	0.39389569026124815	2.795241239934884	33.05868427238657	-1782.3085987820825
35000	-1830.0446887434261	-1783.7747202939713	-46.26996844945488	475.16840424740843	35200.30238437761	0.3702299251186071	2.9160765235721584	34.06665872306707	-1783.7747202939713
36000	-1841.963813183871	-1789.5028122017006	-52.461000982170404	270.5415361146968	77971.32241498659	0.35508081187512675	2.480833988855325	30.26698276559839	-1789.5028122017006
37000	-1836.6787406782803	-1789.52338317888	-47.155357499400196	535.9520471188613	25208.00726420962	0.4032171842398393	2.8724367077047575	33.089564748110554	-1789.52338317888
38000	-1831.5960438840955	-1785.1089368014555	-46.487107082640044	437.80197341594044	12979.428493607536	0.41392899993956095	2.7914627463014745	32.87242157101235	-1785.1089368014555
39000	-1838.4050841889139	-1789.2935512733961	-49.1115329155178	751.9289062096744	19586.022000569286	0.4179279673888801	3.2803698107626573	39.21036779594861	-1789.2935512733961
40000	-1834.0459481536543	-1786.5829108340379	-47.463037319616404	710.8465741757733	17930.095928550418	0.4446798042986841	3.0407620576045384	35.34821730179461	-1786.5829108340379
41000	-1832.184067473598	-1786.1726508544039	-46.01141661919406	487.4924628641082	18484.524480699274	0.4201747424091065	2.82219902113905	33.53257347911309	-1786.1726508544039
42000	-1833.6247882612636	-1786.029872932679	-47.59491532858467	381.1189490771611	11783.73394825796	0.3976377268431532	3.062682780025374	34.06557162968309	-1786.029872932679
43000	-1827.7863835517946	-1786.1464009875199	-41.639982564274774	423.0288925583539	28746.2440208492	0.3976377268431532	2.7994712717822567	33.232007236784426	-1786.1464009875199
44000	-1835.585418060524	-1786.9775363610759	-48.607881699448185	603.4496692828435	14918.61122455507	0.3991820854194201	3.3089766044356055	38.46169706355602	-1786.9775363610759
45000	-1831.4994087408775	-1787.2225135591257	-44.27689518175177	500.13001884772405	28902.628241130053	0.3991820854194201	2.6661893486844845	33.56254600341177	-1787.2225135591257
46000	-1833.6226101109053	-1786.9621233948496	-46.660486716055715	547.8931870211925	18137.545946170085	0.3991820854194201	3.108780106845814	36.18926159382203	-1786.9621233948496
