Sample	posterior	likelihood	prior	N0	NInfinity	b	tree.height	tree.treeLength	D.treeLikelihood
0	-2001.317253865702	-1956.5101660826813	-44.80708778302082	861.5922534603574	16778.998038834925	0.41727412511066725	3.2047954544335076	41.758742488992354	-1956.5101660826813
1000	-1998.8927941858246	-1954.5059433627266	-44.38685082309793	892.1801177410877	16778.998038834925	0.41727412511066725	3.26377298721894	42.278584018383285	-1954.5059433627266
2000	-2002.7988156110239	-1956.1256788137255	-46.673136797298326	892.1801177410877	12650.560526066452	0.41727412511066725	3.3457236210067647	43.86526353702541	-1956.1256788137255
3000	-2003.5879789311418	-1958.6569944872779	-44.93098444386402	892.1801177410877	19349.619534440026	0.41727412511066725	3.2983805481588115	42.265997646580985	-1958.6569944872779
4000	-2004.7880664411623	-1956.582006333581	-48.20606010758139	999.3933448793854	19349.619534440026	0.41727412511066725	3.5055815957394256	41.949824130952145	-1956.582006333581
5000	-2001.4981758793847	-1954.5226236090784	-46.97555227030631	999.3933448793854	19349.619534440026	0.41727412511066725	3.5055815957394256	41.90774456759621	-1954.5226236090784
6000	-2007.926517581756	-1960.2473302144779	-47.67918736727796	999.3933448793854	22664.308941148658	0.41727412511066725	3.2412828471007002	40.06707390657777	-1960.2473302144779
7000	-2000.4430043185282	-1954.7800500763756	-45.66295424215261	999.3933448793854	14444.8168740948	0.41727412511066725	3.5720363397206345	44.460073573807	-1954.7800500763756
8000	-2010.0748152163837	-1963.6021513208987	-46.47266389548517	772.917609618413	14444.8168740948	0.41727412511066725	3.4499651209164375	44.01531374969691	-1963.6021513208987
9000	-2002.1931035352761	-1957.6717288411835	-44.52137469409252	772.917609618413	12315.031055106032	0.3922331617999048	3.4109399224642627	45.47576497184358	-1957.6717288411835
10000	-2002.1622820736893	-1957.347602424492	-44.814679649197295	772.917609618413	17558.51706669205	0.3922331617999048	3.562328986600367	44.030403957952004	-1957.347602424492
11000	-2007.9754857072992	-1964.2277080566448	-43.74777765065434	772.917609618413	20445.430386883763	0.3922331617999048	3.3407098450504753	40.580111111159475	-1964.2277080566448
12000	-2005.4593314936424	-1960.120759121548	-45.338572372094326	772.917609618413	27521.407764498443	0.3922331617999048	3.0000292574555942	39.5033979866074	-1960.120759121548
13000	-2000.2566414343507	-1955.9651205479029	-44.29152088644798	563.7833289969244	13553.020726920658	0.3922331617999048	3.076894280400969	42.25683377634416	-1955.9651205479029
14000	-2003.78182305671	-1956.2996438082766	-47.48217924843342	563.7833289969244	8149.895574687668	0.3922331617999048	3.29776575791948	42.409095563518406	-1956.2996438082766
15000	-2000.0221497755645	-1956.3647746063127	-43.65737516925166	950.9524809286332	25722.62453301051	0.3922331617999048	3.2070877424411868	42.746223976178136	-1956.3647746063127
16000	-2000.139125282496	-1958.3902142420488	-41.74891104044721	797.8365687934573	30014.260123316802	0.3922331617999048	3.091018166052686	40.480399488954916	-1958.3902142420488
17000	-2002.343204206952	-1954.6795009392652	-47.663703267686756	1257.4586691567258	26332.709579539227	0.3922331617999048	3.2346833307860052	43.65480057768651	-1954.6795009392652
18000	-2005.6007269830948	-1961.8763842698843	-43.72434271321051	549.2324711306441	10881.229871670432	0.3905469336721024	3.2540456058436336	42.44277453900654	-1961.8763842698843
19000	-2003.0226277244813	-1960.1347518875123	-42.887875836968945	547.1425431743024	15812.791557951405	0.3905469336721024	3.056012789368752	38.901448723113894	-1960.1347518875123
20000	-2010.7686977786316	-1964.7669613498158	-46.001736428815725	981.6247468458777	34855.88060365388	0.3905469336721024	3.3592341000034254	42.70215231275433	-1964.7669613498158
21000	-2004.3082145736244	-1961.9536482354822	-42.35456633814206	624.8139318970168	17476.948634064684	0.3905469336721024	3.1241308754447825	40.87728788730443	-1961.9536482354822
22000	-2002.7440132630993	-1959.3308137045447	-43.4131995585547	606.0976904740995	16401.331704082684	0.3905469336721024	3.1745331502649563	40.973480568998724	-1959.3308137045447
23000	-2008.3250038002827	-1963.5929519780946	-44.73205182218827	540.3803818630637	9334.301712967917	0.4088661437793816	3.3571784896741583	41.33083094803534	-1963.5929519780946
