Sample	posterior	likelihood	prior	N0	NInfinity	b	tree.height	tree.treeLength	D.treeLikelihood
0	-1852.6953372808161	-1809.9332914382333	-42.76204584258299	448.4287965877107	17371.850532248933	0.3981853267011375	3.037402001792656	35.82407026797833	-1809.9332914382333
1000	-1850.7205663563795	-1809.3322969869027	-41.38826936947674	448.4287965877107	17371.850532248933	0.3981853267011375	2.9201763778920498	36.46179648728238	-1809.3322969869027
2000	-1854.9686024261957	-1813.25229473287	-41.71630769332572	448.4287965877107	24557.132622874884	0.39286881014247255	2.844154599740949	37.03319702812579	-1813.25229473287
3000	-1854.693045115293	-1814.1482719567553	-40.544773158537815	448.4287965877107	21802.12650878297	0.39286881014247255	2.7513292220545105	35.792086124499754	-1814.1482719567553
4000	-1858.2391343788627	-1815.748764419794	-42.49036995906866	318.4343275823593	14934.272717840411	0.39286881014247255	2.761405184518924	33.611566150253324	-1815.748764419794
5000	-1855.1138717030938	-1811.4441101279288	-43.66976157516497	709.2981669389848	59829.58065772805	0.39286881014247255	2.682945835238413	34.258722589091974	-1811.4441101279288
6000	-1858.0967546979045	-1813.2656367792467	-44.83111791865783	663.3118342149079	35356.59723055187	0.39286881014247255	2.8498044466777954	34.96071037348769	-1813.2656367792467
7000	-1854.9715573882515	-1811.1478762561323	-43.823681132119134	454.83806385541504	26349.442533545396	0.39286881014247255	3.0136666686376903	35.327476610378895	-1811.1478762561323
8000	-1855.8106234756544	-1813.6002207820488	-42.210402693605666	519.1268442267517	29190.96179015287	0.39286881014247255	2.803814915693481	34.81431403386551	-1813.6002207820488
9000	-1857.50684946713	-1813.2406434100833	-44.26620605704661	544.199349292959	27943.579294732936	0.39286881014247255	2.825901856141898	34.239756166159786	-1813.2406434100833
10000	-1854.7721853464516	-1810.57387076349	-44.19831458296159	544.199349292959	19210.81582613795	0.39286881014247255	3.004091900264682	36.18886709560156	-1810.57387076349
11000	-1856.1943281527801	-1812.2942209421346	-43.900107210645444	366.91829252784834	15732.529112288305	0.39286881014247255	2.859187472708977	33.71775362426986	-1812.2942209421346
12000	-1847.5573540739306	-1805.8718242317493	-41.685529842181296	366.91829252784834	15732.529112288305	0.39286881014247255	2.721544289101648	34.00825538516127	-1805.8718242317493
13000	-1860.1333933327126	-1815.1228953824652	-45.01049795024724	472.1593823073622	15732.529112288305	0.39286881014247255	3.2416142638588195	37.6006621512336	-1815.1228953824652
14000	-1852.4244616205385	-1810.6388754070995	-41.78558621343912	474.44879475825746	21501.615888135995	0.39286881014247255	2.7324176571923733	36.064126400893365	-1810.6388754070995
15000	-1853.0541660002011	-1811.4039668630026	-41.65019913719861	432.43606236605774	12937.704239614575	0.39286881014247255	3.094661842823939	38.50634385433638	-1811.4039668630026
16000	-1854.6980800529982	-1812.5440289266223	-42.15405112637588	520.8227631090996	33697.97242568529	0.39286881014247255	2.6377875767460424	35.31431937283933	-1812.5440289266223
17000	-1861.6432237449778	-1816.292055864838	-45.351167880139776	668.1497695455596	31438.87953889645	0.39286881014247255	3.018847793785595	35.406203190956724	-1816.292055864838
18000	-1859.505145608654	-1815.0523170872318	-44.452828521422134	744.8951431200436	18191.22449589309	0.39286881014247255	3.016600400917744	40.44765553863608	-1815.0523170872318
19000	-1862.9386793394815	-1815.9472784868274	-46.99140085265405	903.4021517797565	25871.166439568548	0.39286881014247255	3.245798108024744	40.59400069392113	-1815.9472784868274
20000	-1853.2653406908728	-1810.7804962344565	-42.48484445641629	567.8545374687282	27073.742580310824	0.3875824598656458	2.845468180996857	36.65689573112241	-1810.7804962344565
21000	-1850.8798349900287	-1809.4428971486257	-41.43693784140303	389.1144259194646	17532.22055487085	0.4139399115969216	2.824274903277409	32.930215997110984	-1809.4428971486257
22000	-1853.4765921872124	-1806.9535329302078	-46.52305925700472	398.0254990686696	11224.87337614494	0.3760192626503574	3.2841166461978193	40.17517952468028	-1806.9535329302078
23000	-1858.45030308789	-1812.0213420546986	-46.42896103319134	511.9043177004193	15507.941763686307	0.3760192626503574	3.215518444846027	39.09947365233662	-1812.0213420546986
24000	-1845.7634802790444	-1805.312223959622	-40.451256319422335	426.07251813295653	16855.800341322683	0.41697233473876333	2.769462720191282	35.644644455742274	-1805.312223959622
25000	-1854.2041305553785	-1808.4299167138004	-45.774213841578145	699.3741425064973	25003.521367505462	0.3816562190606172	3.199253554721326	39.224140175825504	-1808.4299167138004
26000	-1861.2001712540464	-1815.0996565500018	-46.10051470404461	455.1789777344551	12662.523016882436	0.4104668493098068	3.022315580917515	35.44556045340531	-1815.0996565500018
27000	-1847.0943313003286	-1805.7972155182485	-41.2971157820801	556.4748325766357	17558.655213051068	0.4104668493098068	2.7908934079673773	37.14056564834812	-1805.7972155182485
28000	-1852.912216854658	-1807.9245929310375	-44.9876239236205	1085.6270779248903	35477.33895129311	0.4104668493098068	3.212466648682774	41.114969442442266	-1807.9245929310375
29000	-1852.6749386082067	-1810.2652875889178	-42.409651019289065	602.6392504653559	34958.84259065457	0.4012141368242966	2.7087925791165284	35.518934561364375	-1810.2652875889178
30000	-1851.0312320207697	-1807.0698895238481	-43.96134249692168	602.0415909216902	16072.254692837812	0.4012141368242966	3.2786337695150936	39.21966984735046	-1807.0698895238481
31000	-1856.8008803360499	-1813.9292191519523	-42.87166118409749	655.9810343338162	25478.892887405465	0.4312626437898665	2.8848458925384395	34.61337931425151	-1813.9292191519523
32000	-1853.4649287778357	-1812.0270584044367	-41.43787037339889	422.54917337956994	28744.68407115114	0.3920318644361159	2.623277539521583	32.426849081234224	-1812.0270584044367
33000	-1853.680995086035	-1810.4482184647243	-43.232776621310755	610.1557746976525	15076.840364985666	0.3920318644361159	3.267923235610952	42.49537771428879	-1810.4482184647243
34000	-1850.4648691354685	-1807.3657230631438	-43.09914607232473	481.64041348601313	13476.162734310701	0.4183922796064	3.1050035271669234	37.34639127355783	-1807.3657230631438
35000	-1862.4277312284428	-1821.0383962109713	-41.38933501747139	432.94861287288586	31440.373122599427	0.4183922796064	2.52691328413695	30.72156510352662	-1821.0383962109713
36000	-1857.5833645701086	-1813.5188422974738	-44.06452227263483	337.07976318746444	10017.400173251339	0.4008831269630711	2.9168662818204654	34.9162107833021	-1813.5188422974738
37000	-1852.5129261483257	-1807.1761400302296	-45.33678611809624	660.0358455837066	24607.771478858205	0.4225400957359223	2.9615291061151914	38.00133593469412	-1807.1761400302296
38000	-1857.5202075391142	-1815.85169906322	-41.66850847589417	730.2230098047831	22093.153136967176	0.4345863787107436	2.997717995785567	38.80006038845833	-1815.85169906322
39000	-1851.8323667867237	-1808.420248054658	-43.412118732065615	361.86738187482445	30005.160934692547	0.37780710547161267	2.815862733450131	33.517668741546636	-1808.420248054658
40000	-1857.3656254763164	-1812.7834211198888	-44.58220435642767	347.64672596517585	9860.672575140581	0.38782370810507466	2.9986868733105205	35.973574291299705	-1812.7834211198888
41000	-1849.211637920033	-1805.7146414423528	-43.49699647768015	597.6227770347716	15140.076752958948	0.4340706227880089	3.069655690154938	36.809744835624464	-1805.7146414423528
42000	-1853.8679576326274	-1807.806681192211	-46.06127644041639	933.3745212651627	16428.030514454873	0.42789777231614234	3.2992114981611778	40.88271375196657	-1807.806681192211
43000	-1851.375274086671	-1810.9646471856515	-40.41062690101947	546.0481575518671	17457.823456617516	0.42789777231614234	2.8401898297682306	37.58950399820228	-1810.9646471856515
44000	-1858.73327961139	-1815.6490559558986	-43.0842236554914	573.6689569564537	13157.250526296502	0.389016622818073	3.2459190540061766	41.52480655601373	-1815.6490559558986
45000	-1849.2141492125807	-1807.3654022563842	-41.84874695619635	595.4875825526278	21930.510964918125	0.3968436703302221	2.9650574631564055	37.28933028933705	-1807.3654022563842
46000	-1856.2345905465463	-1812.02205958778	-44.212530958766386	758.5748423625748	37480.72954160834	0.4082991840715199	2.85053440929403	35.73831109651495	-1812.02205958778
47000	-1852.406750867529	-1810.7475771181437	-41.65917374938517	761.172881840107	21131.801660253648	0.40976742577701986	3.2119729642605166	40.45966459883643	-1810.7475771181437
48000	-1855.5204732348784	-1811.006557204125	-44.51391603075338	439.4915002134801	19658.962048083547	0.39350230859807506	2.7329368526770335	32.96146381524381	-1811.006557204125
49000	-1852.1868972329262	-1807.6295997456402	-44.557297487285844	479.11587131159746	8854.214652731724	0.4131685644634997	3.054206603541444	38.14296216441674	-1807.6295997456402
50000	-1858.4383704025406	-1809.9845331683587	-48.45383723418201	435.26510829110555	27093.301684985505	0.3512722722584479	3.12045547876707	37.61675843190022	-1809.9845331683587
51000	-1853.8542228999847	-1808.17374852759	-45.68047437239464	942.6628989572329	30656.974678191036	0.41150228153096635	3.147941090288741	38.62753448695103	-1808.17374852759
52000	-1858.608943358749	-1811.4863357675551	-47.12260759119383	549.3986515082335	17273.38437733587	0.4256690724836293	2.955753695552353	36.807558634051325	-1811.4863357675551
53000	-1854.3265098173654	-1810.6160892332066	-43.71042058415886	344.2548453988842	13868.574248766761	0.36635258014622396	2.900455917040518	37.19490584881903	-1810.6160892332066
54000	-1858.2510523878523	-1814.1602599657563	-44.0907924220961	481.40320166002806	21517.674540920936	0.37951442722157963	2.816228019354986	34.85195804870229	-1814.1602599657563
55000	-1853.3564085446872	-1811.5031968903427	-41.85321165434442	400.96092667039744	19316.22087483973	0.37951442722157963	2.9780041762968077	37.507306168939266	-1811.5031968903427
56000	-1851.503334170553	-1809.9193421097325	-41.5839920608204	359.09181000269575	14151.475006519182	0.37951442722157963	2.986453240070411	37.765912893856715	-1809.9193421097325
57000	-1853.4716028315547	-1809.0889353292068	-44.38266750234788	737.7505840482611	18095.83000120767	0.3924134471555699	3.1788759595451364	40.76884916893227	-1809.0889353292068
58000	-1851.686713183647	-1805.3244969022617	-46.362216281385436	844.914683055955	31884.350840455	0.3965502629126486	3.235417326165724	38.90549202878242	-1805.3244969022617
59000	-1856.4602342599449	-1809.722084307847	-46.738149952098	645.0373670446478	32107.74192959431	0.43699126490360996	2.858715514938783	35.45804287335988	-1809.722084307847
60000	-1857.5912204666379	-1808.6866235537677	-48.904596912870105	1043.227319288886	27298.970905552076	0.43699126490360996	3.0917583449665558	37.71578258949657	-1808.6866235537677
61000	-1848.803788651427	-1806.8181001666162	-41.985688484810794	819.4673838715926	22160.769244384646	0.4111845216107757	3.208085524538703	41.006735323882836	-1806.8181001666162
62000	-1863.826720583808	-1816.7348178798693	-47.09190270393879	559.4919366193883	13374.636506970402	0.37748066115765083	3.283987412952988	40.03230528546845	-1816.7348178798693
63000	-1860.4646838180615	-1817.3097105606191	-43.15497325744248	437.7957070467395	15406.669059351007	0.382092375331962	3.1386255900085747	38.58333832114048	-1817.3097105606191
64000	-1854.4257153163235	-1810.03113296486	-44.39458235146354	576.4215527521009	18623.893762770145	0.3805602728414086	3.202402304011023	39.198964476872284	-1810.03113296486
65000	-1854.9455379695041	-1809.2885956105656	-45.65694235893845	549.0593413004269	23945.419598701792	0.37178897265222577	3.3084818967401026	38.10316354486906	-1809.2885956105656
66000	-1858.8658526666354	-1815.031746853045	-43.83410581359055	1015.8869206415559	37177.07317521776	0.4217482379500913	2.9863009321104514	37.87594855102938	-1815.031746853045
67000	-1857.3113270860845	-1814.2443976198392	-43.06692946624536	924.150994881131	36530.88488684395	0.3946145591771008	2.9360285754375974	39.85717006303315	-1814.2443976198392
68000	-1860.135614725663	-1815.0752704159877	-45.06034430967514	592.8075042798599	9536.277391370426	0.39801558747277477	3.1654861014816613	43.02290069858822	-1815.0752704159877
69000	-1857.6198564447152	-1815.8861652604987	-41.733691184216426	339.5080270614314	9193.824881187023	0.39755324603910613	2.847857510680045	38.37087863192221	-1815.8861652604987
70000	-1854.3771267420186	-1809.6107037396584	-44.766423002360256	246.06889444135024	11766.515390683326	0.3790008468612537	2.7822531066997174	35.21964161834656	-1809.6107037396584
71000	-1856.6751795393702	-1811.5667105396049	-45.108468999765435	402.2408486661599	24121.198075371372	0.3732655501539344	3.0139057859516267	36.79981191566878	-1811.5667105396049
72000	-1849.2121180741124	-1808.3299934892311	-40.88212458488122	338.9515362678537	11390.192706892029	0.40029310011256053	2.8625082231110115	36.666130681532984	-1808.3299934892311
73000	-1856.6233748476761	-1814.8125788897582	-41.810795957917904	465.91087484014696	25912.693046529577	0.3967855292109396	2.748259927191517	33.59243626698481	-1814.8125788897582
74000	-1846.216304238593	-1806.8402045570626	-39.37609968153038	494.05155789980546	22605.974703055792	0.4140381534571098	2.7488041109455557	34.99742558719685	-1806.8402045570626
75000	-1853.7173896400589	-1809.2021449093197	-44.515244730739155	526.0435327246978	18420.223748404536	0.3981680546010112	3.1247993894396213	36.55203534312264	-1809.2021449093197
76000	-1848.7777733423034	-1807.353261938453	-41.42451140385041	451.2176178519199	11604.958721007939	0.4180227175671352	2.8923460167709787	36.739911902843794	-1807.353261938453
77000	-1854.7520033711216	-1811.2010546890679	-43.55094868205381	670.1140713508702	25734.23561036873	0.3762651069294187	3.0854508244951027	39.08251114691944	-1811.2010546890679
78000	-1854.6313195848222	-1811.3256433601796	-43.30567622464258	745.2233906113182	16536.437131456172	0.40761155193504917	3.206025713499407	40.21931831052047	-1811.3256433601796
79000	-1852.315600491057	-1810.5020875070493	-41.813512984007666	602.9728448755579	26353.174595871456	0.40445687588595525	2.8395938265082594	35.202598333946014	-1810.5020875070493
80000	-1853.3567338521884	-1810.8919777164112	-42.46475613577727	517.7767776125215	41377.64575964911	0.39551361707405014	2.673847595508575	33.26900556121509	-1810.8919777164112
81000	-1855.2803271432326	-1814.0509407579195	-41.22938638531319	396.42226418160203	16585.061051160203	0.4072319935645341	2.81388299391078	35.428645528980674	-1814.0509407579195
82000	-1856.8448185983393	-1815.0638607475325	-41.78095785080683	531.6516997593001	16778.523374618493	0.41893654413382764	3.027840420849982	37.22941307056388	-1815.0638607475325
83000	-1856.3135496855355	-1811.9081959243117	-44.405353761223765	453.81460739079535	28988.259665260004	0.39083624449751825	2.9830589770621865	34.90094839515896	-1811.9081959243117
84000	-1854.2724063151854	-1810.5121123434049	-43.7602939717807	335.0053724947646	10048.981159192637	0.4161491737132952	2.857346217997914	34.46747419227115	-1810.5121123434049
85000	-1858.653401091554	-1814.450332407739	-44.20306868381498	572.8881256813044	18498.991930827284	0.3991445582196838	3.2673524981158457	38.114993603794105	-1814.450332407739
86000	-1855.323616556782	-1809.9550678174833	-45.36854873929878	876.2112656330738	20639.52658282082	0.3991445582196838	3.1739288021051237	40.77013325916006	-1809.9550678174833
87000	-1850.6350596894322	-1808.2207012204362	-42.41435846899603	577.626952550329	28379.5638066728	0.39744639374643154	2.795126579206071	35.2253630004048	-1808.2207012204362
88000	-1858.8289375534855	-1813.0633867165307	-45.765550836954795	1067.5262505557353	28877.09943065599	0.41352956469296154	3.2407929560343276	41.54807381750091	-1813.0633867165307
89000	-1853.7150096304044	-1806.5536807626554	-47.161328867748935	1309.766674337797	51995.22891434852	0.41352956469296154	3.054207280493642	38.69888337555885	-1806.5536807626554
90000	-1848.3600885789156	-1808.1889037446476	-40.171184834267976	638.6029724512478	31831.074884447007	0.4041235450139264	2.843556175236841	36.36645103156023	-1808.1889037446476
91000	-1853.85820269093	-1808.184931393768	-45.673271297162024	581.4185516848588	17557.75170440999	0.3816320594145757	3.2853008006512763	40.6940553707088	-1808.184931393768
92000	-1853.302121175117	-1811.3001221091972	-42.00199906591977	498.78178484896677	12717.963108528333	0.3973919843527975	3.2564976821811444	41.729900854478025	-1811.3001221091972
93000	-1856.6305836172749	-1810.4538681590782	-46.17671545819676	656.8431964617089	15599.44338063967	0.42115544444398745	3.290322926610941	38.23173190623254	-1810.4538681590782
94000	-1853.04561169445	-1809.8739606097386	-43.1716510847113	783.3713842002019	13970.899195911876	0.42306015198605423	3.364530439149672	41.75372356240494	-1809.8739606097386
95000	-1849.9282405151887	-1807.041524204851	-42.88671631033784	454.82121894143705	22097.347680201176	0.4002509994261559	2.8722429075831837	36.38355482880835	-1807.041524204851
96000	-1851.8374542806253	-1806.233046444387	-45.604407836238245	825.7977771294792	17591.254466578088	0.3999361171594115	3.371747316836406	42.051467450606545	-1806.233046444387
97000	-1856.8613466454362	-1811.9145050897337	-44.94684155570261	696.4100482748058	31697.259041046633	0.37724048602051835	3.0015531462783964	37.55956271062746	-1811.9145050897337
98000	-1850.6685775151502	-1809.288647267442	-41.37993024770813	575.2319857548107	23041.49616870582	0.4208383338795497	2.8797792806512508	34.59153486547056	-1809.288647267442
99000	-1854.3815344770223	-1812.1206495653637	-42.26088491165869	525.6421917623046	18596.97900945305	0.4037877507094075	3.043875618855395	36.62652480042719	-1812.1206495653637
