Sample	posterior	likelihood	prior	N0	NInfinity	b	tree.height	tree.treeLength	D.treeLikelihood
0	-1851.7987458945681	-1807.2878222425877	-44.51092365198053	667.7316255948455	30507.48252796235	0.4009633065220002	2.722853010206622	34.27986354800993	-1807.2878222425877
1000	-1854.5922439530327	-1813.2715116128186	-41.3207323402141	454.57748670771537	22426.63157115765	0.4009633065220002	2.7146378960156516	34.177262338891055	-1813.2715116128186
2000	-1850.0543463125198	-1802.0673780366762	-47.98696827584357	454.57748670771537	11187.652073589656	0.4009633065220002	3.166487448559154	36.05835929896513	-1802.0673780366762
3000	-1856.8547976207037	-1810.3423916599647	-46.512405960738946	454.57748670771537	12667.544452398237	0.4009633065220002	3.1413470787988045	37.49273055450432	-1810.3423916599647
4000	-1851.4130841338138	-1807.0086725956614	-44.40441153815241	454.57748670771537	12667.544452398237	0.4009633065220002	3.0133822542300037	38.31376468277346	-1807.0086725956614
5000	-1852.1175919419225	-1804.9301797020125	-47.187412239909825	418.76058525609517	8407.33587700365	0.4009633065220002	3.226938835304734	38.95638543732675	-1804.9301797020125
6000	-1857.8518084446348	-1809.3655600195243	-48.486248425110425	408.4846281186262	5767.910213418887	0.4009633065220002	3.4662833253713936	40.531917719098104	-1809.3655600195243
7000	-1859.3102158973932	-1811.0504230859128	-48.25979281148035	454.9162365203285	9834.882431897391	0.4009633065220002	3.300756616931745	37.97839646732632	-1811.0504230859128
8000	-1853.3809403486011	-1807.305202691178	-46.075737657423076	454.9162365203285	14580.09746597201	0.4009633065220002	3.0746434973305177	34.56945774418413	-1807.305202691178
9000	-1853.3726935026423	-1809.5690391278808	-43.80365437476151	454.9162365203285	20235.830609180593	0.4009633065220002	2.8810954872200476	33.96764189907814	-1809.5690391278808
10000	-1849.33370687209	-1804.5444874636767	-44.78921940841331	454.9162365203285	17200.663467967745	0.4009633065220002	2.859773188490536	33.56913741044207	-1804.5444874636767
11000	-1845.678869518511	-1801.4369960434647	-44.24187347504627	454.9162365203285	15149.38577566812	0.4009633065220002	2.9614731896358513	35.37260806683262	-1801.4369960434647
12000	-1851.2388410022063	-1806.8790400404337	-44.359800961772656	454.9162365203285	14832.38754965378	0.4009633065220002	2.9614731896358513	35.41683429755352	-1806.8790400404337
13000	-1850.3705578578727	-1803.8215849777296	-46.54897288014312	454.9162365203285	14832.38754965378	0.4009633065220002	3.1521716351718285	35.87583485592431	-1803.8215849777296
14000	-1854.823078250811	-1807.1941511643768	-47.62892708643435	724.4319187413317	28170.783607419246	0.4009633065220002	2.947797144207957	35.359901963065845	-1807.1941511643768
15000	-1846.4336785228681	-1804.4364230531085	-41.99725546975959	490.32757106719816	31146.37543882324	0.4009633065220002	2.761118261574048	34.345242693666094	-1804.4364230531085
16000	-1848.4093265700956	-1801.2493315470676	-47.159995023027825	537.0480529489458	29078.405888362544	0.4009633065220002	2.936305575827913	33.989290843834034	-1801.2493315470676
17000	-1848.534447546699	-1802.8469420723357	-45.68750547436345	480.7551313899527	19437.11162462737	0.4009633065220002	2.860797526835507	33.61320247083985	-1802.8469420723357
18000	-1855.0710513930212	-1804.9368022476767	-50.13424914534446	679.8998880114405	29576.787254596515	0.4009633065220002	3.100252583992657	35.17205116242932	-1804.9368022476767
19000	-1849.089919614652	-1801.8728229535398	-47.21709666111233	521.4092055610065	14404.030614458634	0.4009633065220002	3.2980346971073278	38.35842483797698	-1801.8728229535398
20000	-1851.3807604852084	-1804.4945811521598	-46.8861793330487	428.55015791374586	20265.70274372628	0.39185379718080704	3.042125332954955	35.32322798567207	-1804.4945811521598
21000	-1850.373768163291	-1804.7496175007923	-45.62415066249878	636.7044854292453	15373.529103394692	0.3965316414366457	3.337161264762416	40.410345020369704	-1804.7496175007923
22000	-1848.1472531815941	-1799.8798643581872	-48.267388823406876	358.9078318503059	7004.031354090895	0.3965316414366457	3.2185528419862757	36.53980038455446	-1799.8798643581872
