Sample	posterior	likelihood	prior	N0	NInfinity	b	tree.height	tree.treeLength	D.treeLikelihood
0	-1944.2561554702022	-1896.9174648040575	-47.33869066614466	1054.7466871476472	31595.724568466303	0.4071409556693031	3.1490028477613374	38.89118247530766	-1896.9174648040575
1000	-1944.7589168259478	-1896.1491407051062	-48.60977612084156	1054.7466871476472	24125.293700775426	0.4071409556693031	3.2571091734470965	40.86434666601761	-1896.1491407051062
2000	-1951.5609673523518	-1901.9963229932616	-49.56464435909006	1142.7496532742289	35300.272950217455	0.4071409556693031	3.488879857414331	41.638503660322954	-1901.9963229932616
3000	-1947.2375894676377	-1893.097739557563	-54.139849910074545	1329.43666623235	35334.85510002874	0.4071409556693031	3.4594252285772535	38.95819999550897	-1893.097739557563
4000	-1943.7710154007982	-1892.7026381047956	-51.06837729600257	1329.43666623235	25748.13739891214	0.4071409556693031	3.4594252285772535	42.621410744481885	-1892.7026381047956
5000	-1942.0454038586072	-1893.4737862635136	-48.5716175950936	1080.314384860399	20919.25056316877	0.4071409556693031	3.506962069693871	42.01350620496121	-1893.4737862635136
6000	-1942.0921945339976	-1893.9540466956773	-48.13814783832022	1080.314384860399	20919.25056316877	0.4071409556693031	3.5416360104942335	43.99158154398449	-1893.9540466956773
7000	-1948.303125061821	-1896.5779232742257	-51.72520178759524	1139.1949679272677	21872.823280707333	0.4071409556693031	3.6250711608344472	42.78468194707999	-1896.5779232742257
8000	-1946.9889554846966	-1894.6344015367179	-52.354553947978815	1139.1949679272677	16911.796614651266	0.4071409556693031	3.8124474710648144	44.948193390642416	-1894.6344015367179
9000	-1942.1408488540333	-1894.8136397660185	-47.32720908801475	818.4171836790707	13937.767434996462	0.4071409556693031	3.432177085498918	42.363956780871256	-1894.8136397660185
10000	-1942.487595304898	-1896.0995872035	-46.38800810139797	818.4171836790707	22556.439825136407	0.4071409556693031	3.191511573244682	38.473957443744105	-1896.0995872035
11000	-1948.087183546925	-1893.195618447738	-54.89156509918699	818.4171836790707	11378.658896356925	0.4071409556693031	3.3748009640244954	38.44720751767408	-1893.195618447738
12000	-1943.6334278729194	-1895.5729441967608	-48.060483676158626	818.4171836790707	22307.322665099193	0.4071409556693031	3.187927751148464	39.234687490333776	-1895.5729441967608
13000	-1951.6713070923656	-1903.759166212139	-47.91214088022655	741.0957412649576	22307.322665099193	0.4071409556693031	3.3452324992749394	38.28490585782805	-1903.759166212139
14000	-1939.472288131727	-1890.8656773002333	-48.60661083149367	558.1070327586465	10013.126384309036	0.4071409556693031	3.238084251328112	38.2529939334403	-1890.8656773002333
15000	-1949.6975210199016	-1902.3112347417436	-47.3862862781579	558.1070327586465	16743.81715206143	0.43750104565410675	2.793015282288347	32.921670875871136	-1902.3112347417436
16000	-1945.7254631836054	-1900.1048916479288	-45.62057153567655	631.7805520230157	12612.982474105624	0.43750104565410675	2.8618324771704025	36.80060614277834	-1900.1048916479288
17000	-1945.1163120782323	-1893.1304317815354	-51.98588029669693	595.0326114520777	6681.954687421564	0.42524965834834744	3.3452428014509046	39.310458286956354	-1893.1304317815354
18000	-1943.4777319880093	-1897.0188907396587	-46.45884124835052	557.8352707525701	11795.620967497574	0.43498918102212897	3.115612288951359	36.78904882879281	-1897.0188907396587
19000	-1942.1091882629783	-1897.5042421008084	-44.60494616216992	701.6284004540632	18873.63862820752	0.43498918102212897	2.8744102470178303	36.8260783548784	-1897.5042421008084
20000	-1945.3297092513662	-1894.0792969579352	-51.25041229343111	1028.021849933651	20330.70460187938	0.41454713992018366	3.224371873950542	38.722556807620876	-1894.0792969579352
21000	-1945.8131749986414	-1898.3867895099827	-47.42638548865885	942.781935742401	17832.849674518588	0.4185623229271485	3.1258909022755876	39.59175462962253	-1898.3867895099827
22000	-1950.5500095274124	-1899.128516554242	-51.4214929731704	1432.8466166252326	33882.933619964555	0.4185623229271485	3.3436901439046918	40.57288905957722	-1899.128516554242
23000	-1945.400599615384	-1895.8356349452529	-49.56496467013113	840.6641012484665	14716.568546853418	0.39249157193497386	3.562275725802264	44.5131710179414	-1895.8356349452529
24000	-1942.544749740496	-1896.4808411053737	-46.06390863512223	576.6244364941039	13609.492315030873	0.39249157193497386	3.129598276465812	38.95673703830957	-1896.4808411053737
25000	-1942.7345748351056	-1893.1688693593476	-49.56570547575795	959.2326790786836	31606.30317000701	0.4180438879083005	3.1806395087728934	36.52924940803143	-1893.1688693593476
26000	-1946.3411872843583	-1897.4950967010564	-48.8460905833019	703.394127758875	12732.201284342445	0.4180438879083005	3.346064804579708	40.759137830093415	-1897.4950967010564
27000	-1938.9768893860762	-1893.2973396129985	-45.67954977307769	714.2381086431484	14707.983912255777	0.4180438879083005	3.2159757635069117	38.3720880828543	-1893.2973396129985
28000	-1941.9712702131865	-1894.3622693461834	-47.60900086700296	743.1581721670123	16932.644162724442	0.4180438879083005	3.358786000913007	39.35669527682925	-1894.3622693461834
29000	-1939.3917731570532	-1893.271813089326	-46.119960067727035	651.833854587671	16468.92467807716	0.3945962218014842	3.4025381783934012	40.13010235401368	-1893.271813089326
30000	-1946.9880246536059	-1898.784508389788	-48.20351626381789	1032.9634451701143	26513.216291778306	0.3945962218014842	3.267561238777799	40.695240391366056	-1898.784508389788
31000	-1942.7685227514082	-1893.4994647262074	-49.26905802520085	722.3935428889126	17626.860641805568	0.3778878527050974	3.4983333561270875	41.507720348702016	-1893.4994647262074
32000	-1939.1316591221134	-1892.0965191710943	-47.035139951019104	414.85209734976814	16968.99528564474	0.3778878527050974	3.1394663545591195	35.55349376373386	-1892.0965191710943
33000	-1948.029479093674	-1898.892175690732	-49.1373034029418	545.0959061980435	20082.64159435121	0.36499218162973435	3.324794738734221	39.10420872063696	-1898.892175690732
34000	-1943.0734043685009	-1892.7393176401597	-50.33408672834106	626.5601439836286	10573.689509134067	0.411990909538202	3.483749712218177	40.05160902732962	-1892.7393176401597
35000	-1950.7796351435204	-1898.931393336348	-51.84824180717244	545.7659486163791	17441.960753968546	0.3559541020501379	3.287943166849994	38.77788694883496	-1898.931393336348
36000	-1949.40775990514	-1900.2916387533385	-49.11612115180161	700.167897461936	15759.592471451817	0.3943172476278827	3.4966879269761604	40.30370021881019	-1900.2916387533385
37000	-1945.4375189400594	-1899.8930348147471	-45.54448412531234	526.3654576623571	15291.777820704827	0.3943172476278827	3.253703163796424	37.69137430503336	-1899.8930348147471
38000	-1943.336275059111	-1892.7230813755198	-50.61319368359118	1171.69049065312	32194.33087134603	0.3943172476278827	3.3485711351250544	40.16824392984878	-1892.7230813755198
39000	-1944.7977133122004	-1898.218923424792	-46.57878988740853	758.7665951940168	26425.4629989282	0.40192961437064095	2.965875972046603	35.82973482241038	-1898.218923424792
40000	-1937.754619178414	-1893.3481185308237	-44.40650064759028	744.8717763630463	22154.481283934045	0.40192961437064095	3.2501147133468575	38.620738391341014	-1893.3481185308237
41000	-1955.9284766100097	-1910.9223397186909	-45.006136891318796	443.6515957682251	16834.199555875235	0.40192961437064095	3.0142695889194444	33.59714968049404	-1910.9223397186909
42000	-1939.9883086691	-1894.974527949941	-45.0137807191591	448.23117508427845	14063.757200469672	0.40282453437926047	2.871787717279199	34.345691561798525	-1894.974527949941
43000	-1942.7228560213216	-1895.5658092617266	-47.157046759594984	535.1172079923526	13391.354446218005	0.3798418758093203	3.3431766842712145	39.829689968661235	-1895.5658092617266
44000	-1940.7924939073007	-1895.4647234538631	-45.32777045343764	632.8980632603401	17669.926805126463	0.4107566430372432	3.254906074019279	38.04662857496742	-1895.4647234538631
45000	-1944.2703478235355	-1894.3315610552606	-49.938786768274994	777.7216436307016	24721.464175493973	0.37728018095626803	3.415324459022371	38.79694634053037	-1894.3315610552606
46000	-1937.5781384378895	-1892.0221587472229	-45.555979690666675	381.8383214105184	10989.596555083273	0.37728018095626803	3.1888814384475035	37.8864349954805	-1892.0221587472229
47000	-1938.9222962801202	-1890.5400332964891	-48.38226298363118	429.79336292370067	11962.007968591794	0.39017244910945637	3.2283882899776932	37.88601499684787	-1890.5400332964891
48000	-1947.3852412957565	-1899.5922822520429	-47.79295904371367	398.3038751790588	6364.838486235441	0.3932284646195495	3.368131068583734	41.165486745891606	-1899.5922822520429
49000	-1944.4806512102984	-1896.8170851726545	-47.6635660376439	639.5572292199614	12514.323368316887	0.4162118612259088	3.1994317272543147	37.967252575295234	-1896.8170851726545
50000	-1947.8161746975832	-1900.2548571427744	-47.56131755480881	545.9707151391972	10126.136896638249	0.4356825559638645	3.23525847673458	37.24397518077262	-1900.2548571427744
51000	-1948.1295124662624	-1897.030272738567	-51.099239727695526	1018.9713941900782	20384.19268119306	0.4356825559638645	3.265908727765621	40.29643865916026	-1897.030272738567
52000	-1949.1113556202401	-1901.2952174871994	-47.816138133040695	540.8856028064783	7751.090831861847	0.4356825559638645	3.156541775177619	39.9426909588626	-1901.2952174871994
