Sample	posterior	likelihood	prior	N0	NInfinity	b	tree.height	tree.treeLength	D.treeLikelihood
0	-1485.6780416728113	-1443.1089568147474	-42.56908485806389	151.06320286608087	30335.100977759485	0.4088229978970813	2.0765486959274777	23.913409243351268	-1443.1089568147474
1000	-1482.7283340032636	-1440.3134570978673	-42.414876905396376	178.74647983945064	17107.63399232069	0.4088229978970813	2.097014514870925	24.448527927766854	-1440.3134570978673
2000	-1481.528098075071	-1440.1498015325585	-41.37829654251249	178.74647983945064	53800.93674972826	0.4088229978970813	1.9412704579003526	22.75225143784134	-1440.1498015325585
3000	-1479.758005259316	-1439.6677606387216	-40.09024462059442	166.99933613777844	24286.84561864582	0.4088229978970813	2.046684865372338	23.988712862533493	-1439.6677606387216
4000	-1485.1867445678004	-1443.159090608819	-42.02765395898122	222.33063103817895	20639.10277450853	0.4088229978970813	2.2394916974307577	25.78354230439587	-1443.159090608819
5000	-1484.3997642650475	-1441.3991095479546	-43.000654717092814	218.5903319758199	34456.12618548891	0.4088229978970813	2.0320510574894963	23.205452091752527	-1441.3991095479546
6000	-1491.2117054912712	-1447.2623336061329	-43.94937188513828	151.47443525629168	16258.767807178596	0.4088229978970813	2.1778390661499527	24.12466777214334	-1447.2623336061329
7000	-1484.5990372943625	-1442.270722778835	-42.32831451552745	291.6909259692936	56765.45813485406	0.4088229978970813	2.3204613426206104	26.074482871360363	-1442.270722778835
8000	-1487.9551345652562	-1446.1930696415848	-41.76206492367147	216.36539108349209	29959.595388686586	0.4088229978970813	2.3869255167154924	26.63611231583613	-1446.1930696415848
9000	-1487.7693962532228	-1446.4129209091989	-41.35647534402383	227.39066049362276	25374.72315508027	0.4088229978970813	2.258886723704474	26.53674860596518	-1446.4129209091989
10000	-1492.0494094027454	-1451.189466373611	-40.859943029134385	227.39066049362276	56852.49370019633	0.4088229978970813	1.8629324375609349	23.571363906628402	-1451.189466373611
11000	-1490.4870502991823	-1445.9587850579262	-44.52826524125602	227.39066049362276	75795.65051477744	0.4088229978970813	2.054236803215801	23.7785384936004	-1445.9587850579262
12000	-1479.17953001643	-1437.9460168687647	-41.23351314766529	156.22957710170274	15269.714999933225	0.4088229978970813	2.2574264196294402	25.410936511303138	-1437.9460168687647
13000	-1481.6034016208437	-1440.9023007561714	-40.70110086467238	257.08297860249826	48949.54672635623	0.4088229978970813	2.204927922888768	26.26920753020058	-1440.9023007561714
14000	-1484.8000811182226	-1442.9125411732361	-41.887539944986464	257.08297860249826	21055.833212675538	0.4088229978970813	2.4912379368698545	28.832853085681037	-1442.9125411732361
15000	-1479.3500336788595	-1440.0329623300881	-39.317071348771435	190.26382620182034	34808.066552072865	0.4088229978970813	1.9947506288572794	24.328824315819876	-1440.0329623300881
16000	-1492.3043173098106	-1443.7423933753503	-48.56192393446037	471.670219704602	66912.57600569162	0.4976511425557722	1.947699055927945	23.889232023403046	-1443.7423933753503
17000	-1481.7273561471889	-1439.2593724741823	-42.46798367300661	322.7842170133212	36618.16069813588	0.43125463233747635	2.3206490466470937	26.15886607422112	-1439.2593724741823
18000	-1482.3865588695953	-1439.7974692192279	-42.589089650367384	248.6266314663986	20742.363654447876	0.4534334429819487	2.2932617862746567	26.49678008477577	-1439.7974692192279
