Sample	posterior	likelihood	prior	NInfinity	b	f0	tree.height	tree.treeLength	D.treeLikelihood
0	-2947.1268784920608	-2886.4178171902236	-60.70906130183715	8.172312305945344E13	0.7162716186873059	0.8178742759264082	7.227040045335351	283.3790291936175	-2886.4178171902236
1000	-2952.3400618081305	-2889.2414279797567	-63.09863382837395	8.921862049744344E13	0.7162716186873059	0.8178742759264082	7.227040045335351	283.2807817878312	-2889.2414279797567
2000	-2951.748721330651	-2887.4528493008465	-64.29587202980447	6.356602339786818E13	0.7162716186873059	0.8178742759264082	7.227040045335351	283.47511521685095	-2887.4528493008465
3000	-2954.7612771790564	-2888.7401250818098	-66.02115209724653	1.0137167595050795E14	0.7162716186873059	0.8178742759264082	7.227040045335351	283.48627728918143	-2888.7401250818098
4000	-2952.997544514013	-2889.0528677329708	-63.94467678104208	6.7759384512089695E13	0.7162716186873059	0.8178742759264082	7.227040045335351	283.4001996324013	-2889.0528677329708
5000	-2948.1858304377033	-2886.650005462849	-61.535824974854094	6.7759384512089695E13	0.7162716186873059	0.8178742759264082	7.227040045335351	283.54594826010276	-2886.650005462849
6000	-2946.5686437367835	-2890.2369811760072	-56.331662560776465	8.46305310028498E13	0.7162716186873059	0.8178742759264082	7.227040045335351	283.99357694861396	-2890.2369811760072
7000	-2953.091407223254	-2890.6474404532773	-62.44396676997658	8.46305310028498E13	0.7162716186873059	0.8178742759264082	7.227040045335351	283.5777519867968	-2890.6474404532773
8000	-2955.3264622782813	-2890.447993471146	-64.87846880713501	8.98436977691067E13	0.7162716186873059	0.8178742759264082	7.267972997336714	284.10907513396296	-2890.447993471146
9000	-2956.2693683801895	-2889.933183314923	-66.33618506526622	8.98436977691067E13	0.7162716186873059	0.8178742759264082	7.267972997336714	283.77479250730295	-2889.933183314923
10000	-2955.2054735033153	-2890.4452474367254	-64.76022606658968	1.58369019877464E14	0.7162716186873059	0.8178742759264082	7.267972997336714	284.1323812520901	-2890.4452474367254
11000	-2952.009347242442	-2888.6811865444465	-63.3281606979952	7.815569235495542E13	0.7162716186873059	0.8178742759264082	7.267972997336714	283.63373563500056	-2888.6811865444465
12000	-2952.9937488542428	-2887.8122683007564	-65.18148055348625	7.815569235495542E13	0.7162716186873059	0.8178742759264082	7.267972997336714	283.4992653120552	-2887.8122683007564
13000	-2953.476585772243	-2888.4663392841076	-65.01024648813576	7.815569235495542E13	0.7162716186873059	0.8178742759264082	7.268109226814377	283.44144343726043	-2888.4663392841076
14000	-2953.3939909452283	-2890.454902283405	-62.93908866182362	1.1493533497874427E14	0.7150814935590232	0.8165153323327196	7.280205693446291	284.0553347435524	-2890.454902283405
15000	-2957.401732099077	-2885.7730536946824	-71.62867840439452	1.1493533497874427E14	0.7150814935590232	0.8165153323327196	7.280205693446291	283.67952320440133	-2885.7730536946824
