Sample	posterior	likelihood	prior	NInfinity	b	f0	tree.height	tree.treeLength	D.treeLikelihood
0	-2793.1673278278013	-2726.118412496909	-67.0489153308924	3.4454764913168844E13	0.7286909218322943	0.7297805933784124	6.458421507321783	252.3101194099054	-2726.118412496909
1000	-2793.577215050228	-2728.0090106197117	-65.56820443051643	6.211098771371731E13	0.726813749514879	0.7279006139706379	6.475101943094822	253.0235053338963	-2728.0090106197117
2000	-2790.0362141803976	-2727.9459913685305	-62.090222811866994	4.0103462533334805E13	0.726813749514879	0.7279006139706379	6.475101943094822	252.7902280263886	-2727.9459913685305
3000	-2788.753772840061	-2726.275183179708	-62.47858966035315	3.2736426168722867E13	0.726813749514879	0.7279006139706379	6.475101943094822	252.85660532934955	-2726.275183179708
4000	-2796.1992383890383	-2728.441576314353	-67.75766207468526	3.2736426168722867E13	0.726813749514879	0.7279006139706379	6.475101943094822	252.67945661165126	-2728.441576314353
5000	-2789.4418443576587	-2724.0561542266123	-65.38569013104633	4.949599552090831E13	0.726813749514879	0.7279006139706379	6.475101943094822	253.06583742982187	-2724.0561542266123
6000	-2789.5397090767856	-2724.3878606258118	-65.15184845097374	3.2971267865279723E13	0.726813749514879	0.7279006139706379	6.475101943094822	252.85582698552216	-2724.3878606258118
7000	-2785.964256486368	-2720.1149467689024	-65.84930971746556	3.2842842421695914E13	0.726813749514879	0.7279006139706379	6.475101943094822	252.79849863758372	-2720.1149467689024
8000	-2783.0226711634405	-2718.475867883862	-64.54680327957838	2.8181345327997125E13	0.726813749514879	0.7279006139706379	6.475101943094822	252.7002478360945	-2718.475867883862
9000	-2785.4115509352123	-2717.693319646022	-67.71823128919041	3.038781769203518E13	0.726813749514879	0.7279006139706379	6.475101943094822	252.41404435355722	-2717.693319646022
10000	-2786.0717790285175	-2719.0809669103555	-66.99081211816221	3.165642168279985E13	0.726813749514879	0.7279006139706379	6.475101943094822	252.1968459097625	-2719.0809669103555
11000	-2789.8438483400782	-2722.893156505851	-66.9506918342272	3.165642168279985E13	0.726813749514879	0.7279006139706379	6.475101943094822	252.42244539939884	-2722.893156505851
12000	-2794.04993617878	-2724.3529748019987	-69.6969613767815	3.165642168279985E13	0.726813749514879	0.7279006139706379	6.475101943094822	252.20301582291393	-2724.3529748019987
13000	-2794.657013369946	-2722.128384110744	-72.5286292592021	5.292569252404502E13	0.7236455874178853	0.7247277142599494	6.50345031266546	253.12131458673335	-2722.128384110744
14000	-2792.283822630778	-2723.2260440057735	-69.05777862500476	6.3880510366778086E13	0.7226504319562447	0.7237310706603919	6.512406156060775	253.94508108237477	-2723.2260440057735
15000	-2785.8448437799507	-2720.7863684196923	-65.05847536025821	7.698614542110312E13	0.7226504319562447	0.7237310706603919	6.512406156060775	254.21466748445306	-2720.7863684196923
16000	-2788.106540967035	-2725.5150499233478	-62.59149104368716	8.271794322102944E13	0.7213252046735326	0.722403861656186	6.5243708264455025	254.67390780421906	-2725.5150499233478
17000	-2793.464221681324	-2725.476945851894	-67.98727582943008	8.829957843606294E13	0.7190331697367004	0.7201083992507543	6.545168317443778	255.42994493298042	-2725.476945851894
18000	-2792.68672695086	-2728.6833226443523	-64.00340430650769	1.6613489513399328E14	0.7160227398038237	0.7170934675740778	6.572686676181863	256.63225189645664	-2728.6833226443523
19000	-2792.644975337569	-2728.4550886652733	-64.18988667229574	1.7523788882480616E14	0.7160227398038237	0.7170934675740778	6.572686676181863	256.8681734323673	-2728.4550886652733
20000	-2788.914787360515	-2726.0704441218545	-62.844343238660606	2.0543909834011172E14	0.7160439766139864	0.7171147361413917	6.572491739971575	257.1786609197028	-2726.0704441218545
21000	-2800.07993537325	-2723.3275821597344	-76.75235321351558	2.0543909834011172E14	0.7152438431740693	0.7163134061960476	6.563990965868154	256.50631155381615	-2723.3275821597344
22000	-2798.6404321673513	-2729.3667943902688	-69.27363777708241	1.734796569164841E14	0.7152438431740693	0.7163134061960476	6.550892456976924	256.506087388629	-2729.3667943902688
23000	-2789.052476467185	-2728.0202451939745	-61.032231273210655	1.656077603026718E14	0.714680166080704	0.7157488861899034	6.5560592269452975	256.9075409888603	-2728.0202451939745
24000	-2787.933294599843	-2729.274102777808	-58.659191822035226	1.434828709623143E14	0.715902603934237	0.7169731520554317	6.544864443011031	256.7398811495938	-2729.274102777808
25000	-2790.950567037188	-2728.517329623893	-62.4332374132951	1.5426878605475828E14	0.7161573493052178	0.717228278368145	6.5425363597732185	256.4181933779838	-2728.517329623893
26000	-2794.8187751045266	-2729.3749884436425	-65.44378666088399	1.319189589226851E14	0.7187898851036717	0.7198647508141783	6.518574613042038	255.49274571679314	-2729.3749884436425
27000	-2793.52432305833	-2726.1911637975154	-67.33315926081484	1.203509033499307E14	0.7151682335864182	0.7162376835431532	6.551585035665626	256.2398874721583	-2726.1911637975154
28000	-2794.856510580429	-2726.5139731400586	-68.34253744037028	1.6138698184594366E14	0.7091439594146353	0.7102044007780774	6.607241639646545	257.8072961676032	-2726.5139731400586
29000	-2796.3100585512575	-2728.687647966196	-67.62241058506167	1.1590202390067338E14	0.7091439594146353	0.7102044007780774	6.5775013796880035	256.60516616787527	-2728.687647966196
30000	-2800.59311554093	-2728.4657383341646	-72.12737720676505	1.147873684717822E14	0.7058368119625732	0.7068923078760733	6.608319787796082	257.47130166991803	-2728.4657383341646
31000	-2798.5081722484842	-2727.072070213762	-71.43610203472252	1.02482868814506E14	0.7038020963237328	0.704854549559371	6.627424663568577	257.8031316478403	-2727.072070213762
32000	-2799.3503404571	-2728.709393885584	-70.64094657151577	1.4942352867992672E14	0.705353509927959	0.7064082831201249	6.612847750518135	257.51630451707547	-2728.709393885584
33000	-2795.484539191828	-2729.3044145164577	-66.18012467537046	1.2857610717594375E14	0.7070380418049881	0.708095334016398	6.597092512221127	256.8927795402447	-2729.3044145164577
34000	-2797.8708665110566	-2727.1848597109606	-70.6860068000962	1.0052462498416645E14	0.7070380418049881	0.708095334016398	6.597092512221127	257.22407111638904	-2727.1848597109606
35000	-2789.8516451566084	-2725.2631850212783	-64.58846013533015	1.132750594266753E14	0.7094514700643568	0.7105123712737988	6.5746503718204305	256.8564233354637	-2725.2631850212783
