Sample	posterior	likelihood	prior	NInfinity	b	f0	tree.height	tree.treeLength	D.treeLikelihood
0	-2542.733285872106	-2477.7317375895936	-65.00154828251262	5.272333535467006E13	0.7290803363263122	0.7167614479751014	6.417985636763961	249.52375770128464	-2477.7317375895936
1000	-2540.656192381687	-2477.285819615705	-63.37037276598218	3.889789033714309E13	0.7279865638036522	0.7156861563535397	6.427628419597261	249.99928770574508	-2477.285819615705
2000	-2536.2473377784445	-2475.2077622774673	-61.039575500976994	4.0802529412302695E13	0.7279865638036522	0.7156861563535397	6.427628419597261	249.98113927547018	-2475.2077622774673
3000	-2539.2698267541255	-2479.97659084931	-59.29323590481566	5.042263998474778E13	0.7279865638036522	0.7156861563535397	6.427628419597261	250.12827428146122	-2479.97659084931
4000	-2544.3845645715924	-2480.1633534910625	-64.2212110805299	5.042263998474778E13	0.7279865638036522	0.7156861563535397	6.427628419597261	250.013904487862	-2480.1633534910625
5000	-2537.979737383996	-2480.1574438373436	-57.822293546652574	5.007236652702153E13	0.7279865638036522	0.7156861563535397	6.427628419597261	250.36675751663168	-2480.1574438373436
6000	-2537.9103453699345	-2478.7572625285097	-59.15308284142455	5.007236652702153E13	0.7295271699553357	0.717200731690469	6.414054636067617	249.96601571157234	-2478.7572625285097
7000	-2535.1810018483347	-2476.65534520862	-58.525656639714676	5.8162971619106305E13	0.7295271699553357	0.717200731690469	6.414054636067617	250.32139940694015	-2476.65534520862
8000	-2537.2672041110095	-2478.068325950552	-59.19887816045751	4.620281702798438E13	0.7295271699553357	0.717200731690469	6.414054636067617	250.47507888370458	-2478.068325950552
9000	-2536.218161330051	-2477.1116074393235	-59.10655389072726	4.620281702798438E13	0.7328362680912259	0.7204539177293678	6.385092182701339	249.36698263717878	-2477.1116074393235
10000	-2539.911524407055	-2477.9821284399804	-61.92939596707447	4.092132370245919E13	0.7328362680912259	0.7204539177293678	6.385092182701339	249.23881908020505	-2477.9821284399804
11000	-2529.8469921307033	-2468.3423885903885	-61.504603540314776	4.092132370245919E13	0.732679142574788	0.7202994470804357	6.386461487282858	249.1089585929245	-2468.3423885903885
12000	-2535.2847249588	-2471.0024310732856	-64.28229388551446	4.467485158280939E13	0.732679142574788	0.7202994470804357	6.386461487282858	248.92126001012608	-2471.0024310732856
13000	-2535.451943718286	-2469.4502464319867	-66.00169728629932	3.189234535567132E13	0.732679142574788	0.7202994470804357	6.386461487282858	248.75565589152313	-2469.4502464319867
14000	-2538.6821085826277	-2470.8200285238336	-67.86208005879408	3.189234535567132E13	0.732679142574788	0.7202994470804357	6.386461487282858	248.71960421403105	-2470.8200285238336
15000	-2539.169144378621	-2471.320524514721	-67.84861986389993	3.689810762753484E13	0.732679142574788	0.7202994470804357	6.386461487282858	248.77192957580112	-2471.320524514721
16000	-2532.6830423953475	-2470.8397500579194	-61.8432923374278	4.56496387782688E13	0.7327805002518512	0.7203990921699485	6.385578116477027	249.22771310759043	-2470.8397500579194
17000	-2536.2899259453434	-2472.516475553893	-63.7734503914502	1.231416666084045E14	0.7302040784543108	0.7178662028212867	6.408108725569233	250.80328557627755	-2472.516475553893
18000	-2532.5723984128376	-2470.638125869099	-61.934272543738615	1.1890253895681112E14	0.7248927842008777	0.7126446507233453	6.4550609808424175	252.10399636243042	-2470.638125869099
19000	-2540.50421250534	-2469.8995823289815	-70.60463017635853	1.9366239889781384E14	0.7236346379721151	0.711407762732049	6.466284062496218	252.6623359982524	-2469.8995823289815
20000	-2538.6353720309603	-2470.019346967304	-68.61602506365618	2.0434528469653347E14	0.7236346379721151	0.711407762732049	6.466284062496218	253.20888132707844	-2470.019346967304
21000	-2533.7412789969553	-2468.177540647134	-65.56373834982156	1.7857473278640456E14	0.7259245485189699	0.713658981860475	6.4649579656979865	252.72950592425056	-2468.177540647134
22000	-2531.4971664890086	-2469.6414691453792	-61.855697343629316	1.0911292576781977E14	0.7291930296895854	0.716872237217675	6.4359799139073655	251.30667348020896	-2469.6414691453792
23000	-2539.688452860653	-2470.3384235174117	-69.35002934324102	7.808845345102281E13	0.7291930296895854	0.716872237217675	6.4359799139073655	250.3351568541525	-2470.3384235174117
24000	-2533.6895991087868	-2469.8396183916093	-63.84998071717744	8.036764791923631E13	0.7291930296895854	0.716872237217675	6.4359799139073655	250.50951567990793	-2469.8396183916093
25000	-2536.991251987668	-2468.696868530174	-68.29438345749412	7.687027840226098E13	0.7291930296895854	0.716872237217675	6.4359799139073655	250.56864178724877	-2468.696868530174
26000	-2542.864912883553	-2470.215847680511	-72.64906520304217	7.866066221367414E13	0.7293370724430454	0.7170138461562188	6.434708819508027	250.41646122142367	-2470.215847680511
27000	-2541.3055724133756	-2471.6209362615523	-69.68463615182328	8.28387025063439E13	0.7304062757138847	0.7180649836597319	6.425289388233299	250.65703722431226	-2471.6209362615523
28000	-2540.5809932623165	-2473.000796797711	-67.58019646460568	1.1608886028143842E14	0.7303411176799338	0.7180009265669333	6.425862626154549	251.08084252202838	-2473.000796797711
29000	-2543.222731387351	-2478.751795255698	-64.47093613165262	5.814348682708657E13	0.7317184092089472	0.7193549467227829	6.373999804004464	249.88877459167207	-2478.751795255698
30000	-2538.330941973542	-2478.2448394807343	-60.086102492807804	1.0949702079612283E14	0.7280468320514046	0.7157454062802951	6.398331458546956	251.2622359652949	-2478.2448394807343
31000	-2542.1571186650967	-2475.659921508568	-66.4971971565286	6.721250276949156E13	0.7274921469825054	0.7152000934343093	6.403209942721177	250.9531537157841	-2475.659921508568
32000	-2537.7643670676684	-2473.761530504916	-64.00283656275225	6.975962068597762E13	0.7301783769683078	0.7178409355998235	6.379653377509069	250.24040416341836	-2473.761530504916
33000	-2538.023411222408	-2478.682285646633	-59.34112557577509	8.516545478268642E13	0.7283796278034026	0.7160725789568809	6.395408068808968	250.99232787528615	-2478.682285646633
34000	-2538.3606097414504	-2476.932389675591	-61.42822006585961	5.401717476217242E13	0.729286699587588	0.7169643244245012	6.387453591905922	250.2887125330602	-2476.932389675591
