Sample	posterior	likelihood	prior	NInfinity	b	f0	tree.height	tree.treeLength	D.treeLikelihood
0	-3030.0009746395217	-2964.642280193224	-65.3586944462975	1.0794738746507508E14	0.7168110102855175	0.838140444007476	7.442851654386067	291.0431635623211	-2964.642280193224
1000	-3034.9835121366136	-2965.7769827928573	-69.20652934375616	1.0794738746507508E14	0.7168110102855175	0.838140444007476	7.442851654386067	290.9060987529796	-2965.7769827928573
2000	-3029.492710119146	-2960.884325013642	-68.608385105504	9.851971968024314E13	0.7174833985239898	0.8389266425572361	7.435876599738951	290.6714471595635	-2960.884325013642
3000	-3034.8274181080565	-2964.606856178885	-70.22056192917137	9.851971968024314E13	0.7174833985239898	0.8389266425572361	7.435876599738951	290.5050117557593	-2964.606856178885
4000	-3032.0364707525573	-2962.7676118957925	-69.26885885676492	1.295506205992312E14	0.7174833985239898	0.8389266425572361	7.435876599738951	290.75534594443286	-2962.7676118957925
5000	-3029.6744948838395	-2961.0068801723155	-68.66761471152384	1.5471096938847494E14	0.7165092864118922	0.8377876495082575	7.445985858051767	291.3573382673175	-2961.0068801723155
6000	-3033.1662639199576	-2962.296829197672	-70.86943472228523	1.3744037271155997E14	0.7165092864118922	0.8377876495082575	7.408391171829537	291.02619411688426	-2962.296829197672
7000	-3028.6720290200774	-2963.6493655750073	-65.0226634450699	1.3744037271155997E14	0.7165092864118922	0.8377876495082575	7.408391171829537	291.27341605909174	-2963.6493655750073
8000	-3032.4302136953334	-2962.3136202413143	-70.11659345401921	1.3744037271155997E14	0.7165092864118922	0.8377876495082575	7.408391171829537	291.10041552795116	-2962.3136202413143
9000	-3026.192119395151	-2956.9643663311804	-69.22775306397062	1.3744037271155997E14	0.7165092864118922	0.8377876495082575	7.408391171829537	291.01479302731036	-2956.9643663311804
10000	-3025.031496883131	-2957.1337410157016	-67.89775586742918	9.52964868488292E13	0.7165521884873063	0.8378378133087857	7.407947609780802	291.09497448772225	-2957.1337410157016
11000	-3022.351502426261	-2954.0565333666123	-68.29496905964875	9.52964868488292E13	0.7165521884873063	0.8378378133087857	7.407947609780802	291.0910710750459	-2954.0565333666123
12000	-3031.712862056469	-2962.192534503461	-69.52032755300777	1.2160527957242581E14	0.7165521884873063	0.8378378133087857	7.407947609780802	290.67815914079654	-2962.192534503461
13000	-3034.864288922513	-2963.796057923516	-71.06823099899698	1.2160527957242581E14	0.7165521884873063	0.8378378133087857	7.407947609780802	290.8356485131313	-2963.796057923516
14000	-3032.712361248225	-2964.663461182864	-68.04890006536093	1.3308249295560023E14	0.7165521884873063	0.8378378133087857	7.407947609780802	290.9876523081089	-2964.663461182864
15000	-3025.317646617945	-2962.062039754374	-63.255606863571046	8.07379209894418E13	0.717675159197095	0.8391508611774768	7.396356142417295	290.3700446172973	-2962.062039754374
16000	-3029.090961643409	-2964.294288674583	-64.79667296882579	7.129331910998783E13	0.7174593957213157	0.8388985769731393	7.398580468307941	290.89419799671043	-2964.294288674583
17000	-3028.6118489430487	-2962.919216241127	-65.6926327019219	1.1135602047938267E14	0.7171439800977161	0.8385297732201036	7.401834525982447	290.8456826503386	-2962.919216241127
18000	-3033.876930033433	-2964.542843989322	-69.33408604411059	1.6383254073747316E14	0.7171439800977161	0.8385297732201036	7.403271984583625	291.33039633850547	-2964.542843989322
19000	-3028.178648586106	-2963.8165488036325	-64.36209978247389	1.2738512995829456E14	0.7173428360934083	0.8387622881370503	7.40121970923103	291.515167133858	-2963.8165488036325
20000	-3029.164146392883	-2964.0251239517297	-65.13902244115341	1.1780190968572939E14	0.7173428360934083	0.8387622881370503	7.398330753313515	291.4909646399206	-2964.0251239517297
21000	-3029.560383253599	-2964.1518463717366	-65.40853688186223	1.7868773598307678E14	0.7173428360934083	0.8387622881370503	7.398330753313515	292.07259526093145	-2964.1518463717366
22000	-3025.4221327678565	-2957.4801582031023	-67.94197456475416	1.3694316379401961E14	0.7173428360934083	0.8387622881370503	7.392942202625963	291.1934326628415	-2957.4801582031023
23000	-3027.920650618778	-2963.2223005985065	-64.69835002027122	1.1982309817408184E14	0.7173428360934083	0.8387622881370503	7.392942202625963	291.19680443790304	-2963.2223005985065
24000	-3037.721278620393	-2964.0999279872244	-73.62135063316884	9.929299042447023E13	0.7169422567968029	0.8382939056698455	7.397072883387625	290.72290870164204	-2964.0999279872244
25000	-3019.99237752815	-2953.6778661068693	-66.31451142128084	1.0020638383855658E14	0.7166711349034879	0.837976892927599	7.399871249761627	290.3565762468975	-2953.6778661068693
26000	-3013.7092879224324	-2952.504734084012	-61.20455383842024	9.502915615015966E13	0.7166711349034879	0.837976892927599	7.399871249761627	290.7117591015936	-2952.504734084012
27000	-3021.0716260901727	-2955.220327789646	-65.85129830052686	6.9965511969349555E13	0.7169101431970919	0.8382563564325513	7.3974042312418335	290.52927142774126	-2955.220327789646
28000	-3018.1561211584203	-2952.6429060172704	-65.51321514114986	1.0308879740306731E14	0.7163369388421784	0.837586129907511	7.403323546707062	290.4542728282465	-2952.6429060172704
29000	-3017.3947934718644	-2957.466238974903	-59.928554496961816	6.97881236686261E13	0.7163369388421784	0.837586129907511	7.403323546707062	290.4703858986246	-2957.466238974903
30000	-3023.677858749752	-2955.72560717073	-67.95225157902192	5.937863490019142E13	0.7178160435577049	0.8393155920184671	7.39313567501988	289.36756744374003	-2955.72560717073
31000	-3027.4241695681308	-2956.338274353342	-71.08589521478892	8.86831322600868E13	0.7160983828552324	0.8373071952679051	7.41086913025601	290.3024890607124	-2956.338274353342
32000	-3026.5493506904377	-2957.6297959652616	-68.91955472517593	1.2169892162962755E14	0.7143231918990207	0.8352315305321686	7.429286154940207	290.9557006519834	-2957.6297959652616
33000	-3022.863841774822	-2954.860414743518	-68.00342703130397	8.433497076021827E13	0.7180576024749808	0.8395980378727781	7.390648579496098	289.618881856559	-2954.860414743518
