Sample	posterior	likelihood	prior	NInfinity	b	f0	tree.height	tree.treeLength	D.treeLikelihood
0	-2615.6196448626433	-2556.7189740082717	-58.90067085437166	7.420319846822762E13	0.7965464930027851	0.7997047063041417	6.404349462337894	249.73681994182897	-2556.7189740082717
1000	-2615.649069507889	-2555.821374544951	-59.82769496293783	7.867032863195114E13	0.7965464930027851	0.7997047063041417	6.404349462337894	249.7333810256509	-2555.821374544951
2000	-2618.0079033796246	-2558.1777778616192	-59.830125518005424	7.867032863195114E13	0.7965464930027851	0.7997047063041417	6.404349462337894	249.85189217326226	-2558.1777778616192
3000	-2624.3119077275514	-2556.5852375874565	-67.72667014009497	1.1925701853083533E14	0.7955488451002719	0.798703102844855	6.4123807552590195	249.73392083787272	-2556.5852375874565
4000	-2625.6728536497226	-2557.159649387367	-68.51320426235534	1.1925701853083533E14	0.7955488451002719	0.798703102844855	6.4123807552590195	249.8926642023059	-2557.159649387367
5000	-2618.884623950872	-2552.8244882130543	-66.06013573781797	1.1925701853083533E14	0.7955488451002719	0.798703102844855	6.4123807552590195	250.22699125473332	-2552.8244882130543
6000	-2619.51902880233	-2555.195295382848	-64.32373341948167	1.1925701853083533E14	0.7955488451002719	0.798703102844855	6.4123807552590195	250.52548131401542	-2555.195295382848
7000	-2618.3212203474704	-2552.1789218514778	-66.14229849599252	1.1925701853083533E14	0.7955488451002719	0.798703102844855	6.4123807552590195	250.39864617600512	-2552.1789218514778
8000	-2620.9575031723602	-2554.2163587057316	-66.74114446662875	1.1454421020039845E14	0.7955488451002719	0.798703102844855	6.4123807552590195	250.66142669813635	-2554.2163587057316
9000	-2619.5929211137463	-2557.117500835644	-62.47542027810221	1.5859339228416372E14	0.7955488451002719	0.798703102844855	6.4123807552590195	250.6485809940194	-2557.117500835644
10000	-2631.467716194813	-2563.1196435739876	-68.34807262082538	1.3036910509984158E14	0.7955488451002719	0.798703102844855	6.380344334853518	249.8957148076784	-2563.1196435739876
11000	-2625.8314698625013	-2563.2116621181176	-62.61980774438385	1.3036910509984158E14	0.7955488451002719	0.798703102844855	6.380344334853518	250.14155040223855	-2563.2116621181176
12000	-2627.839999976144	-2564.2617770989013	-63.5782228772426	1.0794386988418623E14	0.7955488451002719	0.798703102844855	6.380344334853518	249.96130703083034	-2564.2617770989013
13000	-2636.0888667749214	-2565.362669643624	-70.72619713129728	1.0794386988418623E14	0.7955488451002719	0.798703102844855	6.380344334853518	249.8568658990898	-2565.362669643624
14000	-2630.1907127771046	-2563.125537560297	-67.0651752168076	1.0794386988418623E14	0.7955488451002719	0.798703102844855	6.380344334853518	249.88642421201098	-2563.125537560297
15000	-2632.8735296058276	-2563.243262464038	-69.63026714178984	9.62534379284846E13	0.7955488451002719	0.798703102844855	6.380344334853518	249.34713679278704	-2563.243262464038
16000	-2634.7374612082267	-2560.633721663433	-74.10373954479392	8.480521799756133E13	0.7941347830281238	0.7972834341826529	6.391705382277684	249.03337652692923	-2560.633721663433
17000	-2624.0243973552133	-2553.6226356119287	-70.40176174328484	7.464971662854248E13	0.7941347830281238	0.7972834341826529	6.391705382277684	249.2135938329711	-2553.6226356119287
18000	-2617.164512245541	-2555.769519522873	-61.39499272266793	1.1190573055271283E14	0.7938524677888524	0.7969999995966118	6.393978444222525	250.29143811019938	-2555.769519522873
