Sample	posterior	likelihood	prior	NInfinity	b	f0	tree.height	tree.treeLength	D.treeLikelihood
0	-2668.922984912602	-2605.4842857182343	-63.43869919436747	6.891944928493149E13	0.7120999144217515	0.7062548208921698	6.53035988611201	254.48376381262565	-2605.4842857182343
1000	-2672.1801056139902	-2605.958752690317	-66.22135292367336	6.511845063735597E13	0.7120999144217515	0.7062548208921698	6.53035988611201	254.59133147146804	-2605.958752690317
2000	-2674.352165665939	-2606.1095619565012	-68.24260370943782	6.135642281630192E13	0.7120999144217515	0.7062548208921698	6.53035988611201	254.2637084782273	-2606.1095619565012
3000	-2674.0319875328796	-2607.6816061324585	-66.35038140042138	7.541034367642384E13	0.7120999144217515	0.7062548208921698	6.53035988611201	253.9495276330263	-2607.6816061324585
4000	-2677.042864818578	-2607.8112999352716	-69.23156488330643	6.924670508253002E13	0.7106756430667999	0.7048422403113815	6.543447438238008	254.4484227108286	-2607.8112999352716
5000	-2672.89189203027	-2607.042501323035	-65.84939070723492	9.171880771325583E13	0.7106756430667999	0.7048422403113815	6.543447438238008	254.5767780437241	-2607.042501323035
6000	-2669.7501437634364	-2606.887438133183	-62.8627056302533	6.706626287042228E13	0.7116990556490016	0.7058572524681076	6.5340380588295135	254.1314482281011	-2606.887438133183
7000	-2667.7810270330046	-2603.9083731993096	-63.87265383369483	1.100440586256266E14	0.7116990556490016	0.7058572524681076	6.5340380588295135	254.51344961341536	-2603.9083731993096
8000	-2666.5083755736227	-2602.2293023188454	-64.27907325477743	7.92413645912505E13	0.7113063449905339	0.7054677652765752	6.496449818735127	254.12245775828444	-2602.2293023188454
9000	-2658.1786791854443	-2599.251024189607	-58.9276549958373	7.92413645912505E13	0.7113063449905339	0.7054677652765752	6.496449818735127	254.4415210845898	-2599.251024189607
10000	-2661.743647295502	-2601.7929141808945	-59.95073311460731	7.92413645912505E13	0.7113063449905339	0.7054677652765752	6.496449818735127	254.44833819158052	-2601.7929141808945
11000	-2659.2203549891474	-2597.1817190530314	-62.03863593611584	6.62412541098279E13	0.7113063449905339	0.7054677652765752	6.496449818735127	254.31842691651502	-2597.1817190530314
12000	-2657.7714767616803	-2596.2224076419034	-61.54906911977689	5.758858022302835E13	0.7135552657829627	0.7076982263667821	6.475974878986357	253.78337747530202	-2596.2224076419034
13000	-2661.3544316273797	-2599.5759916205943	-61.77844000678546	3.329967762041098E13	0.7158099322732515	0.7099343859927295	6.455576777628315	252.8431400600295	-2599.5759916205943
14000	-2659.9231413106586	-2596.34631046788	-63.576830842778875	4.382700754243998E13	0.7158099322732515	0.7099343859927295	6.455576777628315	252.6912471079129	-2596.34631046788
15000	-2660.6641656290044	-2594.9008386378046	-65.7633269911997	4.7515983281318445E13	0.7146778459076198	0.7088115920740659	6.465802742367659	252.96224024892643	-2594.9008386378046
16000	-2661.602097898339	-2596.5455689154187	-65.0565289829203	7.601391325864952E13	0.7139485216429075	0.708088254284642	6.4724077939755835	253.83578388461495	-2596.5455689154187
17000	-2662.1842623342554	-2599.5555238048973	-62.628738529357975	8.999084557173953E13	0.7116200263994945	0.7057788719103718	6.493586190033313	254.45561368065586	-2599.5555238048973
18000	-2667.568862112961	-2603.679521299427	-63.889340813534105	1.0405173281558203E14	0.710488938500265	0.7046570682624492	6.503923883365534	254.97924122500993	-2603.679521299427
19000	-2672.3105282139145	-2604.099063793502	-68.21146442041272	6.048052113393179E13	0.710488938500265	0.7046570682624492	6.472748573034653	253.51629382664808	-2604.099063793502
20000	-2676.523953066001	-2606.872450922916	-69.65150214308525	4.79844267592365E13	0.7121372264511874	0.706291826655171	6.457766975266692	252.58710988981457	-2606.872450922916
21000	-2666.8884650177515	-2605.683667248143	-61.204797769608454	4.615144551456416E13	0.7088348661464129	0.7030165729466181	6.487852788387798	253.7698531173062	-2605.683667248143
22000	-2673.4193640617	-2606.5591329152894	-66.86023114641075	4.629019815816471E13	0.7092248750398021	0.703403380549833	6.484285062021276	253.41341827738617	-2606.5591329152894
23000	-2670.2129882182894	-2606.726381236824	-63.486606981465215	5.2883220050526836E13	0.7092248750398021	0.703403380549833	6.484285062021276	254.21331076658325	-2606.726381236824
24000	-2669.736650082021	-2605.420992206469	-64.31565787555223	6.289222302987831E13	0.7071339860342759	0.7013296540822453	6.503458119196639	254.40300281516016	-2605.420992206469
25000	-2678.8901641795965	-2607.097678993889	-71.79248518570733	4.179094848456613E13	0.7071339860342759	0.7013296540822453	6.503458119196639	253.71641873728873	-2607.097678993889
26000	-2671.400153302047	-2606.0255599714556	-65.37459333059147	5.006531426937386E13	0.7060120114094296	0.7002168889046791	6.495947342200378	254.7878243305666	-2606.0255599714556
27000	-2672.3152421135733	-2604.8394897706166	-67.47575234295667	1.0586727873286805E14	0.7060120114094296	0.7002168889046791	6.506924621869602	255.56603478504513	-2604.8394897706166
28000	-2680.520497072288	-2607.3576192958744	-73.16287777641338	1.2091245881936267E14	0.7068436702298397	0.7010417212622692	6.499268698101108	254.95733597179827	-2607.3576192958744
29000	-2659.0273588425807	-2597.1160480675812	-61.91131077499939	1.267520985005472E14	0.7044466792019757	0.6986644053340135	6.552426940960837	256.5870987369515	-2597.1160480675812
30000	-2657.1020983059775	-2597.046071587112	-60.05602671886581	1.2718047167933625E14	0.7053082636263324	0.6995189176587364	6.544422683411038	256.06907608132747	-2597.046071587112
31000	-2654.206897882134	-2595.0103549502414	-59.19654293189229	7.165965423753786E13	0.7086784448839426	0.7028614356288451	6.5133001188279955	254.8945341091843	-2595.0103549502414
32000	-2662.4726913333457	-2599.6715146381543	-62.801176695191394	7.337210087815923E13	0.7086784448839426	0.7028614356288451	6.5133001188279955	254.7302947626818	-2599.6715146381543
33000	-2666.498944848648	-2601.053142245199	-65.4458026034491	3.7419844669387305E13	0.7086784448839426	0.7028614356288451	6.461305285358163	252.98610040851256	-2601.053142245199
34000	-2669.8428959705943	-2600.1794682766263	-69.66342769396823	3.1826096086312848E13	0.7080830455895716	0.7022709235202362	6.46673834385544	253.23962520852075	-2600.1794682766263
35000	-2660.3958091422182	-2595.350631113957	-65.04517802826126	3.9911254220452766E13	0.7075445709728898	0.7017368688373784	6.471659835156124	253.30363330469598	-2595.350631113957
36000	-2667.8198697136622	-2598.4550454333366	-69.36482428032579	2.8602867341701992E13	0.7051235288969556	0.699335699278048	6.493880283233579	253.5659508749277	-2598.4550454333366
37000	-2665.163179955319	-2597.9750055719132	-67.1881743834058	3.647484881972169E13	0.7025258460493984	0.696759338858561	6.501497054523037	254.19404286619834	-2597.9750055719132
38000	-2668.0289098631097	-2600.215978904376	-67.81293095873401	6.559064665921674E13	0.7036582611077289	0.697882458771932	6.562660348768574	254.79441779506263	-2600.215978904376
39000	-2668.860740562759	-2597.597205103659	-71.26353545910047	9.936177789286522E13	0.7016024584678121	0.6958435306723225	6.5818899485327185	255.7241360245956	-2597.597205103659
40000	-2667.46963288159	-2598.7290391865845	-68.74059369500554	8.478577250170745E13	0.707442085811776	0.701635224900003	6.50990573631286	254.29662843201214	-2598.7290391865845
41000	-2671.2373255744583	-2601.2454058919407	-69.99191968251776	6.995039608079944E13	0.707442085811776	0.701635224900003	6.505998451565439	254.1622344100106	-2601.2454058919407
42000	-2666.626215017592	-2600.000016485278	-66.626198532314	6.3798052843814586E13	0.707442085811776	0.701635224900003	6.505998451565439	254.04754323117442	-2600.000016485278
43000	-2666.3203559685794	-2595.8576375686025	-70.46271839997696	4.363368314001793E13	0.707442085811776	0.701635224900003	6.505998451565439	253.8449391827887	-2595.8576375686025
44000	-2672.1015978290006	-2596.957834092759	-75.14376373624137	6.690557782679901E13	0.7118456694706183	0.7025970312530846	6.4657513731684135	252.189121095142	-2596.957834092759
45000	-2665.705209058241	-2589.6942473292506	-76.0109617289906	1.0918383849570853E14	0.7045897935146161	0.6954354270957971	6.5374282909516515	254.73504392736825	-2589.6942473292506
46000	-2673.0033009474732	-2592.915096518685	-80.08820442878812	7.676872767065864E13	0.705657848624765	0.6964896055248987	6.523526924591243	253.8024346881734	-2592.915096518685
47000	-2662.7609982897625	-2592.980975794988	-69.78002249477471	6.540445623699078E13	0.7094913897641463	0.7002733394706554	6.488278845192286	253.28973138399778	-2592.980975794988
48000	-2657.780934425351	-2594.6885021487346	-63.09243227661639	1.1377153282177798E14	0.709444536401828	0.7002270948495516	6.488707346172924	254.57235936794052	-2594.6885021487346
49000	-2669.171053905585	-2600.239431430279	-68.93162247530546	1.299830039150381E14	0.7069179804118433	0.6977333650791955	6.511898271947906	255.24388584139658	-2600.239431430279
50000	-2660.249075390195	-2595.8825246694	-64.36655072079468	1.6121020546182856E14	0.7073139890663463	0.6981242286005137	6.56777340533986	255.3167948826915	-2595.8825246694
