Sample	posterior	likelihood	prior	NInfinity	b	f0	tree.height	tree.treeLength	D.treeLikelihood
0	-3068.8816135535394	-2996.5614786099363	-72.3201349436032	1.335991079484363E14	0.6644108834639294	0.8104947826440448	7.733385214840958	303.213202087879	-2996.5614786099363
1000	-3062.328989012085	-2993.5692003883582	-68.75978862372659	1.1031960576296514E14	0.6642425584920432	0.810289448091439	7.735344923432693	303.1419360513521	-2993.5692003883582
2000	-3059.6248878812867	-2989.42091606605	-70.20397181523698	1.176289543359048E14	0.6640481494981179	0.8100522944276488	7.737609549311655	303.2841366104807	-2989.42091606605
3000	-3059.392307057532	-2990.6144931017884	-68.77781395574362	1.176289543359048E14	0.6640481494981179	0.8100522944276488	7.737609549311655	303.23543020529456	-2990.6144931017884
4000	-3062.2630339142333	-2991.003452024724	-71.25958188950904	1.470362999568016E14	0.6640481494981179	0.8100522944276488	7.737609549311655	303.4838094673106	-2991.003452024724
5000	-3062.8144560534015	-2991.7100537316046	-71.10440232179697	1.470362999568016E14	0.6635712364834523	0.809470522635853	7.74317062021645	303.63926464521	-2991.7100537316046
6000	-3062.5386681023638	-2994.6836508137944	-67.85501728856931	1.470362999568016E14	0.6636621850176495	0.809581468007596	7.74210949298358	303.9073739467486	-2994.6836508137944
7000	-3064.713565746618	-2997.3659259868587	-67.34763975975922	1.470362999568016E14	0.6626011180661857	0.8082871044599765	7.754507444471489	304.2392160839386	-2997.3659259868587
8000	-3057.8066787281177	-2995.262908402765	-62.54377032535295	1.470362999568016E14	0.6626011180661857	0.8082871044599765	7.754507444471489	304.61157063446944	-2995.262908402765
9000	-3057.146460599054	-2993.0177976550694	-64.12866294398484	1.502628965478901E14	0.6626011180661857	0.8082871044599765	7.729484032151512	303.80511724868575	-2993.0177976550694
10000	-3053.148554888157	-2989.4261957331323	-63.72235915502444	9.542244164413936E13	0.6626011180661857	0.8082871044599765	7.729484032151512	303.51084679634687	-2989.4261957331323
11000	-3048.9513901486544	-2981.822144694751	-67.12924545390365	1.3699523298044097E14	0.6626011180661857	0.8082871044599765	7.729484032151512	303.46031961811013	-2981.822144694751
12000	-3054.485883549665	-2987.013596897661	-67.47228665200365	8.945801841869133E13	0.6626011180661857	0.8082871044599765	7.729484032151512	303.258025762994	-2987.013596897661
13000	-3055.184562605554	-2987.949585084075	-67.23497752147952	8.945801841869133E13	0.6624147591771355	0.808059770876145	7.731658588254326	303.4294936004382	-2987.949585084075
14000	-3057.8821885674543	-2988.793469319562	-69.08871924789196	5.52615217111469E13	0.6635714683046764	0.8094708054275673	7.7181810948911584	302.47950449865306	-2988.793469319562
15000	-3063.844689480411	-2989.3240949684696	-74.5205945119414	8.130589500481284E13	0.6635714683046764	0.8094708054275673	7.7181810948911584	302.41958168374987	-2989.3240949684696
16000	-3058.2151069385827	-2987.573359531218	-70.64174740736456	1.072729603032112E14	0.6635714683046764	0.8094708054275673	7.7181810948911584	302.86197007258744	-2987.573359531218
17000	-3060.2796987131073	-2993.104895619268	-67.1748030938393	8.06700840374829E13	0.6635714683046764	0.8094708054275673	7.7181810948911584	302.90492456657535	-2993.104895619268
18000	-3063.8126344050415	-2993.894281159274	-69.91835324576735	6.726194502160316E13	0.6635714683046764	0.8094708054275673	7.7181810948911584	302.6005357043726	-2993.894281159274
19000	-3067.1406569718984	-2993.9624352385713	-73.17822173332718	8.060956849068442E13	0.6635714683046764	0.8094708054275673	7.7181810948911584	302.42332845444867	-2993.9624352385713
20000	-3071.9500571153685	-2990.1623734373343	-81.78768367803421	7.219895464911361E13	0.6635714683046764	0.8094708054275673	7.7181810948911584	301.70087906012094	-2990.1623734373343
21000	-3063.6294783217945	-2987.809068609798	-75.82040971199672	5.443083267736922E13	0.6644914454714167	0.8105930578053538	7.707495403714156	301.46190224592056	-2987.809068609798
22000	-3059.773404857242	-2990.0503386600953	-69.72306619714678	5.638646244275252E13	0.6644914454714167	0.8105930578053538	7.707495403714156	301.8310924054895	-2990.0503386600953
23000	-3061.0021722782885	-2992.336157817679	-68.66601446060943	7.540721833038958E13	0.66264772608258	0.8083439601723936	7.728940370860132	302.89128110725085	-2992.336157817679
24000	-3056.1048707005966	-2990.036748282033	-66.06812241856385	6.598501503299623E13	0.6638091738143295	0.8097607752040634	7.715417267208249	302.2762602871044	-2990.036748282033
25000	-3067.599442953417	-2994.2726296252267	-73.32681332819037	3.105738833372507E13	0.6664104087882944	0.8129339432350237	7.68530127116508	300.60872301387127	-2994.2726296252267
26000	-3067.502330106236	-2994.691390802139	-72.81093930409727	4.309793008231617E13	0.6664104087882944	0.8129339432350237	7.68530127116508	300.92762502232284	-2994.691390802139
27000	-3069.5371237473514	-2992.2275082435513	-77.30961550380007	2.3010008281797E13	0.6664104087882944	0.8129339432350237	7.68530127116508	300.5758324165112	-2992.2275082435513
28000	-3077.9689099049306	-2992.6059266945567	-85.36298321037395	1.9869740397653785E13	0.6664104087882944	0.8129339432350237	7.674099222500124	299.2698570556153	-2992.6059266945567
29000	-3069.848994397724	-2994.09413303956	-75.75486135816381	2.249809355551496E13	0.6653299858173105	0.8116159678634195	7.678806984136753	299.5761104702942	-2994.09413303956
30000	-3066.5447969421966	-2991.8712616948005	-74.67353524739592	2.249809355551496E13	0.6653299858173105	0.8116159678634195	7.678806984136753	300.3036994973458	-2991.8712616948005
31000	-3068.061179641437	-2994.152208451886	-73.90897118955078	3.299495835883662E13	0.6653299858173105	0.8116159678634195	7.678806984136753	300.59651642323655	-2994.152208451886
32000	-3065.0717026866514	-2992.012433073032	-73.05926961361968	3.2781092487614887E13	0.6653299858173105	0.8116159678634195	7.678806984136753	301.34415134139306	-2992.012433073032
33000	-3073.9304409300094	-2990.0307837271366	-83.89965720287279	4.988280345663028E13	0.6653299858173105	0.8116159678634195	7.678806984136753	300.59830688055206	-2990.0307837271366
34000	-3063.1782216583997	-2990.239039126555	-72.93918253184503	5.8349151047201914E13	0.6644563364197068	0.810550229332879	7.6889033361892505	301.8224954418205	-2990.239039126555
35000	-3060.8923888120726	-2988.0154418287093	-72.87694698336333	3.943532449414331E13	0.667939870943611	0.8147996879541239	7.648803079582711	300.5809690107965	-2988.0154418287093
36000	-3060.7875928096432	-2992.690804364114	-68.09678844552944	3.225980211883898E13	0.667939870943611	0.8147996879541239	7.648803079582711	300.97058116237525	-2992.690804364114
