Sample	posterior	likelihood	prior	NInfinity	b	f0	tree.height	tree.treeLength	D.treeLikelihood
0	-2952.436913042053	-2810.335688962457	-142.10122407959605	3020.342980812114	0.40635309483232995	0.7150293505315349	8.178021057120112	264.7412425748254	-2810.335688962457
1000	-2949.8786281586727	-2807.868692071403	-142.0099360872697	1880.2802637297268	0.41960953523166966	0.7383557238006028	8.490046461168209	264.16575080520494	-2807.868692071403
2000	-2949.033985862966	-2807.0784599176704	-141.95552594529525	1979.692867734248	0.4161973868803878	0.7323516198561231	8.525143682862753	262.45033772908596	-2807.0784599176704
3000	-2953.7903745641443	-2808.1409566256575	-145.64941793848698	3624.3115408067442	0.4179941551617245	0.7355132595079384	8.488497936566903	265.9477458271457	-2808.1409566256575
4000	-2936.927262540664	-2797.9436879795157	-138.98357456114832	3134.303869296888	0.42116356934340676	0.7410902421683727	8.424618798627034	270.99129610092956	-2797.9436879795157
5000	-2945.50939802544	-2805.4084665751816	-140.10093145025846	4315.747966042708	0.42116356934340676	0.7410902421683727	8.424618798627034	273.24355735155746	-2805.4084665751816
6000	-2938.933261043024	-2801.9816462316444	-136.95161481137944	3892.7011159875706	0.42116356934340676	0.7410902421683727	8.424618798627034	273.883421845693	-2801.9816462316444
7000	-2945.3315215309794	-2806.726647270717	-138.6048742602623	3892.7011159875706	0.41470269906770735	0.7297215287616051	8.660566349855928	276.4938023322038	-2806.726647270717
8000	-2949.4216461839505	-2810.377039437863	-139.04460674608777	3892.7011159875706	0.42155618923442567	0.7417811062204772	8.51976636201862	273.40171912680944	-2810.377039437863
9000	-2943.7095097881324	-2805.499549604131	-138.20996018400118	3892.7011159875706	0.42155618923442567	0.7417811062204772	8.51976636201862	275.26914904219177	-2805.499549604131
10000	-2947.9237825195087	-2803.6232930449833	-144.30048947452542	4450.516216696615	0.4159553066503899	0.7319256492610096	8.634485925092234	274.3563120572758	-2803.6232930449833
11000	-2939.3076332241008	-2803.2386444198332	-136.06898880426775	4450.516216696615	0.41365309306819775	0.7277498103096876	8.682541726209418	279.3919873373816	-2803.2386444198332
12000	-2943.5631374982836	-2804.5062771117564	-139.0568603865273	5913.285789570063	0.4077840168317122	0.7174242036857543	8.80750616133739	283.3009130156615	-2804.5062771117564
13000	-2944.9193742348207	-2808.9295520028377	-135.9898222319832	3160.920232389587	0.42426288190126105	0.7464158663360465	8.465412351524265	273.15968373441996	-2808.9295520028377
14000	-2950.7425604119226	-2807.1183570673943	-143.62420334452824	3160.920232389587	0.42426288190126105	0.7464158663360465	8.14188232107864	267.50001731351244	-2807.1183570673943
15000	-2937.2015235137305	-2801.015670923852	-136.1858525898784	3035.443020475011	0.42555920083210425	0.7486965113301998	8.117080892358793	271.13661450933085	-2801.015670923852
16000	-2946.7289904021904	-2807.4666377327444	-139.26235266944593	2234.8828769301826	0.4288654710571155	0.7545133118555806	8.127311377245933	266.7839728797645	-2807.4666377327444
17000	-2947.935100468276	-2809.020748679446	-138.9143517888296	3173.9700157590296	0.42524351112805436	0.7481411108603642	8.196534764244358	271.35775083702714	-2809.020748679446
18000	-2947.9647964871947	-2813.8936332905087	-134.07116319668617	3594.4865650071465	0.42024766105495454	0.7393517919746605	8.223349072322083	273.9974656319387	-2813.8936332905087
19000	-2945.207802612249	-2809.206885055671	-136.0009175565777	3668.8936150609884	0.430984284201052	0.7503412210138276	8.102910652355657	273.2085738150976	-2809.206885055671
20000	-2950.1508315522105	-2811.9120740619214	-138.2387574902891	2657.2885372797637	0.4388580985292313	0.76404948758785	8.138893871797142	269.4306420872932	-2811.9120740619214
21000	-2951.8725263119586	-2818.183523884518	-133.68900242744076	3950.1467067987514	0.4326202679400891	0.7573808729233031	8.180600493809683	278.4781710070636	-2818.183523884518
22000	-2938.0036599172554	-2802.8848798397753	-135.11878007748024	3950.1467067987514	0.4305437216677073	0.7537454990284769	8.413233935529812	276.890009539679	-2802.8848798397753
23000	-2948.4376480966234	-2811.3720445193103	-137.0656035773131	6285.558837856481	0.42273775493743626	0.7400797271395794	8.641748914611565	283.1832904787569	-2811.3720445193103
24000	-2944.5618043077197	-2809.0279159892757	-135.53388831844387	4404.427884031694	0.42656872871798224	0.7467865471410362	8.564138177393584	280.6022366611273	-2809.0279159892757
25000	-2937.3963309091737	-2804.2281315366126	-133.1681993725612	4947.21538827054	0.41491650968517213	0.7263872074046339	8.338287276468261	279.910652080733	-2804.2281315366126
26000	-2949.032006747882	-2811.943667806743	-137.08833894113866	2071.3918155810393	0.4175196349540164	0.7309444541046869	8.251569175604777	265.41121396207564	-2811.943667806743
27000	-2939.5945080198985	-2801.383651393463	-138.2108566264354	2738.3455244144006	0.4063190033507212	0.71133570072522	8.4053600267692	269.0255871178401	-2801.383651393463
28000	-2949.251943897476	-2807.6370082027956	-141.61493569468027	2503.8102450980714	0.4076684647677969	0.7136981796513867	8.352075761632612	263.6235518523017	-2807.6370082027956
29000	-2939.943839901877	-2798.5908415572453	-141.35299834463143	2877.4327070411	0.4026685069816223	0.7049448394283231	8.563540383755045	267.19109036133426	-2798.5908415572453
30000	-2937.6046432363305	-2802.2593271105325	-135.34531612579812	3306.621090918452	0.4081606135003826	0.7145597759849764	8.13742359035476	274.9102964876082	-2802.2593271105325
31000	-2948.0363871655877	-2808.8121007052146	-139.2242864603732	3361.5088549541783	0.394794498665912	0.6911599483043965	8.255147539218909	276.7287947718734	-2808.8121007052146
32000	-2955.4544744640284	-2812.6222581545076	-142.83221630952082	2144.3088084445335	0.3889816174451946	0.6786867159249039	7.880317391782768	258.24334892454107	-2812.6222581545076
