Sample	posterior	likelihood	prior	NInfinity	b	f0	tree.height	tree.treeLength	D.treeLikelihood
0	-3492.185306072257	-3351.846428531418	-140.33887754083872	8039.689806379585	0.39534634109907296	0.8417584864159794	10.402097912605573	358.71031001419726	-3351.846428531418
1000	-3497.773697003422	-3355.0945587648825	-142.67913823853974	6932.941705678158	0.39539363697388813	0.8418591872442391	10.400853642909038	356.4432875112126	-3355.0945587648825
2000	-3487.5396783908664	-3349.2986214842163	-138.24105690665016	6932.941705678158	0.39597238711340094	0.8430914430938696	10.385651836690256	356.6848129511837	-3349.2986214842163
3000	-3511.846037679715	-3365.6491582500707	-146.1968794296445	6932.941705678158	0.39597238711340094	0.8430914430938696	10.44542395264807	354.14175221121656	-3365.6491582500707
4000	-3499.1380165124865	-3354.335979850578	-144.80203666190837	5025.417359562407	0.3933896577629612	0.8375923803156372	10.514001513059043	355.64896900824317	-3354.335979850578
5000	-3502.6063823049885	-3353.621486397311	-148.9848959076774	7761.322293831373	0.3933896577629612	0.8375923803156372	10.453743643373045	351.0170446982718	-3353.621486397311
6000	-3489.489594593931	-3350.3275430416916	-139.16205155223932	7222.117649023706	0.3933896577629612	0.8375923803156372	10.453743643373045	357.38152717800097	-3350.3275430416916
7000	-3493.690962102132	-3351.6631328676363	-142.02782923449578	7222.117649023706	0.3935525367115728	0.8379391768406061	10.449417169484919	356.22955601587046	-3351.6631328676363
8000	-3496.5098601972204	-3355.521735062818	-140.98812513440225	5108.771458145042	0.3959109409904374	0.8429606140205105	10.387170973149694	353.4004610412731	-3355.521735062818
9000	-3498.9579818183884	-3354.798252662878	-144.1597291555105	5108.771458145042	0.39376684844997556	0.8383954823777652	10.443729964562252	352.5028266603238	-3354.798252662878
10000	-3508.4569820584416	-3361.3274640561394	-147.12951800230223	5108.771458145042	0.39376684844997556	0.8383954823777652	10.51953057949456	346.07210806813276	-3361.3274640561394
11000	-3494.1442664342603	-3353.101221519114	-141.0430449151463	5108.771458145042	0.39376684844997556	0.8383954823777652	10.51953057949456	354.46801049937744	-3353.101221519114
12000	-3491.4071389970086	-3351.539972309431	-139.86716668757748	5108.771458145042	0.39449697447043985	0.8399500427972961	10.500061271752799	353.77339195661665	-3351.539972309431
13000	-3494.6577991413287	-3351.941995538586	-142.71580360274288	5108.771458145042	0.3952506471764442	0.8415547380487953	10.480039521887425	351.1563472706219	-3351.941995538586
14000	-3490.5228094088657	-3351.7401365294068	-138.78267287945908	5108.771458145042	0.3938836290089161	0.8386441277206395	10.51641169724003	355.80505120756754	-3351.7401365294068
15000	-3501.3726233355815	-3355.712146284567	-145.6604770510144	4112.8373022652795	0.3962443290518694	0.8436704529662815	10.453758198564623	346.0947968883194	-3355.712146284567
16000	-3498.91783232218	-3356.6974140766997	-142.22041824548032	4025.2205524001606	0.4026680796946405	0.8573476925308121	10.286989737557414	347.6725697292147	-3356.6974140766997
17000	-3495.0270809108924	-3356.248645921168	-138.77843498972436	3587.676633771505	0.4041749704455104	0.8605561149841986	10.248636621151588	352.2365781530936	-3356.248645921168
18000	-3497.742897481125	-3358.8953596112538	-138.84753786987116	3829.761475417426	0.4039286450650557	0.8600316470484616	10.337336814581676	358.11734157800134	-3358.8953596112538
