Sample	posterior	likelihood	prior	NInfinity	b	f0	tree.height	tree.treeLength	D.treeLikelihood
0	-2931.949079390116	-2793.3389282356416	-138.61015115447412	2963.6837082039897	0.3866078353608394	0.6128787701076792	7.8140861450511	250.39058149284162	-2793.3389282356416
1000	-2926.976411956355	-2781.928383019642	-145.04802893671354	2963.6837082039897	0.3810467301595466	0.6040629029563406	7.806571710689015	248.43062229970104	-2781.928383019642
2000	-2935.09630849463	-2791.4883991100546	-143.60790938457538	2589.231298712787	0.39891382103899964	0.632387110802208	7.818150449563769	242.12103146129982	-2791.4883991100546
3000	-2921.1431521558056	-2781.195837659627	-139.94731449617842	4692.129973435991	0.39666500041698477	0.6288221173102191	7.778497350053771	249.7061269045239	-2781.195837659627
4000	-2923.502106125777	-2785.1161398342533	-138.38596629152383	3873.974330337694	0.40041788579960697	0.6347714633070735	7.832700526691094	252.06887032180364	-2785.1161398342533
5000	-2936.1701563204815	-2798.351668078023	-137.81848824245864	3873.974330337694	0.4008663553633251	0.6354824097740165	7.823937686555119	251.01110253683072	-2798.351668078023
6000	-2931.3962813474623	-2789.3300005382443	-142.06628080921786	7348.537716288105	0.3861911963156802	0.6122182836865031	8.121245162811531	260.6579487659897	-2789.3300005382443
7000	-2936.5911251545613	-2795.471881089606	-141.1192440649551	8609.76427166624	0.3937354297839153	0.624177949545581	7.965636688373128	258.96363817862823	-2795.471881089606
8000	-2933.491784240794	-2794.9221432300233	-138.56964101077088	3093.1985162263104	0.40936050592027595	0.6489479530721612	7.448694406151521	242.3334564850254	-2794.9221432300233
9000	-2936.9046778632373	-2798.306925113991	-138.5977527492465	3093.1985162263104	0.419952228649931	0.6657387198547687	7.2728272363495865	242.44216232273027	-2798.306925113991
10000	-2934.391931455847	-2797.806438929363	-136.58549252648407	4056.9495720659625	0.42337556189332726	0.6711656359076293	7.762801707881086	247.5874791427918	-2797.806438929363
11000	-2934.5841711760113	-2796.3759313275264	-138.20823984848514	4435.189066262952	0.42100762069828224	0.6674118038469006	7.640005440347657	251.83582972656947	-2796.3759313275264
12000	-2929.408814932399	-2787.772499886507	-141.6363150458921	6951.502479854423	0.4176427032781082	0.6620774927922234	7.701560418310078	257.83731077641335	-2787.772499886507
13000	-2926.130574502782	-2787.911605306584	-138.2189691961979	6951.502479854423	0.4163804130129683	0.6600764187464898	7.946435742213106	258.3489509366038	-2787.911605306584
14000	-2926.332677824517	-2791.4172111562684	-134.91546666824854	5395.535903075724	0.4163804130129683	0.6600764187464898	7.807162766602758	254.02040054825707	-2791.4172111562684
15000	-2937.2314166320607	-2798.243478564358	-138.98793806770257	10701.375549547729	0.391916765480812	0.6212948710371378	8.22589197692846	267.6766737553809	-2798.243478564358
16000	-2938.6645810236782	-2801.0962705381903	-137.56831048548813	9624.166186258042	0.3977581967203344	0.6305551313482244	7.789521838929099	265.7793205619685	-2801.0962705381903
17000	-2949.4472247879944	-2804.877073492054	-144.57015129594052	3994.319531877591	0.3960770201943513	0.6278900084320871	7.816770647167311	249.1762259994962	-2804.877073492054
18000	-2942.6109996762116	-2800.3879266685376	-142.22307300767395	2105.42536334294	0.4038090101549609	0.6401473194954297	7.6310944814036095	240.25009355728406	-2800.3879266685376
19000	-2935.926411630884	-2797.840732944656	-138.08567868622845	3583.723138111058	0.40121804213536544	0.6360399291427331	7.554539407842263	249.62184113383907	-2797.840732944656
20000	-2931.9755490178704	-2789.338617068603	-142.6369319492673	5074.464494587299	0.3987834971415272	0.6321805119113086	7.80643050420024	251.8559586917115	-2789.338617068603
21000	-2931.6534915144284	-2791.3225244379437	-140.33096707648477	4729.425936016062	0.40309895216755165	0.6390216840938028	7.700549506878197	253.46790710931845	-2791.3225244379437
22000	-2924.705257295946	-2781.4156470166463	-143.28961027929986	3069.0186295497915	0.41200754591162086	0.6531442327797551	7.436624392545288	242.546427050365	-2781.4156470166463
23000	-2930.6674988874474	-2788.423097348071	-142.24440153937633	3494.629135836133	0.41016931182712574	0.6502301308350185	7.585242279664374	242.27944492416148	-2788.423097348071
24000	-2931.7064880159896	-2789.301410609365	-142.4050774066245	4656.390291589457	0.39221102736313374	0.6217613563073047	7.679926757307281	249.0510279602601	-2789.301410609365
