Sample	posterior	likelihood	prior	NInfinity	b	f0	tree.height	tree.treeLength	D.treeLikelihood
0	-3587.4669759442427	-3446.415133000994	-141.05184294324863	4075.1591138408544	0.39339422332500684	0.838140444007476	10.431540750412372	350.82204652531783	-3446.415133000994
1000	-3594.088072982068	-3451.15297037318	-142.93510260888786	4407.843988737735	0.39505014226391344	0.8416684384527553	10.387815197520293	348.79238279629766	-3451.15297037318
2000	-3586.324400496004	-3450.3491633778576	-135.97523711814617	4755.952446101088	0.3933754851837743	0.8381005217282932	10.432037648900499	359.1582543558684	-3450.3491633778576
3000	-3589.0432881056504	-3450.21162391145	-138.83166419420047	4755.952446101088	0.3933754851837743	0.8381005217282932	10.432037648900499	356.78936857574877	-3450.21162391145
4000	-3593.0976321676517	-3459.310651280839	-133.78698088681284	4755.952446101088	0.3933754851837743	0.8381005217282932	10.337827480732766	359.3560340646258	-3459.310651280839
5000	-3589.5514827449947	-3452.720578836363	-136.83090390863163	8291.374743005523	0.39035339380537554	0.8316618481038722	10.417862289694805	359.8698919245152	-3452.720578836363
6000	-3594.2509297807974	-3460.662646224269	-133.58828355652844	4435.712199866935	0.3922240009313938	0.835647243400003	10.368177090954536	356.6604898864007	-3460.662646224269
7000	-3591.214173506838	-3457.774555686961	-133.439617819877	5108.885010174169	0.3922240009313938	0.835647243400003	10.368177090954536	359.3566788392228	-3457.774555686961
8000	-3584.121173809067	-3449.8558143883865	-134.26535942068062	5108.885010174169	0.39289494442578105	0.8370767124794841	10.350471439439987	360.72229435814705	-3449.8558143883865
9000	-3576.905635915611	-3447.6214703484434	-129.28416556716778	6897.8216211843455	0.39289494442578105	0.8370767124794841	10.228721952294983	367.8748157469413	-3447.6214703484434
10000	-3588.998694462585	-3451.3235392519837	-137.675155210601	6817.102016942199	0.39289494442578105	0.8370767124794841	10.234955828091037	359.56376619465004	-3451.3235392519837
11000	-3598.6456218020453	-3461.2002713015427	-137.4453505005028	3991.1204071554803	0.39289494442578105	0.8370767124794841	10.234955828091037	356.75511371623264	-3461.2002713015427
12000	-3590.8761956317944	-3453.8068000958206	-137.06939553597385	6553.343593783697	0.3926556624833898	0.8365669137545722	10.24119294713663	360.106241744903	-3453.8068000958206
13000	-3601.200523549269	-3459.3040521315247	-141.89647141774415	3997.6960523004914	0.39564476931548365	0.842935312624952	10.384249496050014	348.10499886973304	-3459.3040521315247
14000	-3606.6940378130066	-3460.912509621301	-145.7815281917056	3474.6339784071465	0.3956123948249263	0.8428663376164709	10.385099279301633	343.4816923440391	-3460.912509621301
15000	-3612.29075637534	-3462.792511504161	-149.498244871179	3669.4204244582083	0.3932613997923526	0.837857458726979	10.4698654325325	341.58858654567575	-3462.792511504161
16000	-3592.017999869043	-3455.7171296571023	-136.30087021194026	3861.817149339906	0.3939284175484234	0.8392785638807579	10.452137373737877	356.62776751982693	-3455.7171296571023
17000	-3590.2495994443207	-3449.158987125297	-141.09061231902393	5455.099934774892	0.3926105458660944	0.8364707911899536	10.56878587709605	358.8957697092467	-3449.158987125297
