Sample	posterior	likelihood	prior	NInfinity	b	f0	tree.height	tree.treeLength	D.treeLikelihood
0	-3089.660766894567	-2948.2321534909056	-141.4286134036616	5303.067008957558	0.42616305231406143	0.7883871909364001	8.760228880070073	290.123834710859	-2948.2321534909056
1000	-3088.5659864855206	-2941.827910629156	-146.73807585636473	6946.010600547533	0.42616305231406143	0.7883871909364001	8.760228880070073	289.60732044409133	-2941.827910629156
2000	-3094.4985498069523	-2945.2121365584803	-149.2864132484721	3755.817681160276	0.4256927859766723	0.787517214164099	8.76990637728363	281.0956706563432	-2945.2121365584803
3000	-3094.087612295898	-2945.032105534264	-149.0555067616344	3530.5971499322673	0.4256927859766723	0.787517214164099	8.76990637728363	285.65585167864856	-2945.032105534264
4000	-3086.553293252583	-2942.0180717336198	-144.5352215189632	3530.5971499322673	0.4287998242601467	0.7932651295949162	8.92082221799689	287.96853631982566	-2942.0180717336198
5000	-3087.143282050748	-2941.0203144853826	-146.12296756536557	3530.5971499322673	0.4287998242601467	0.7932651295949162	8.92082221799689	282.3566946307174	-2941.0203144853826
6000	-3088.9146204242666	-2946.928202688435	-141.98641773583176	3530.5971499322673	0.4291389541414086	0.7938925083716518	8.913772479560533	286.7965802847772	-2946.928202688435
7000	-3091.2312635508747	-2945.4931404148633	-145.73812313601147	3108.8613520668478	0.42952222220465497	0.7946015412878505	8.661837593445398	281.6388982635619	-2945.4931404148633
8000	-3089.1198068605004	-2940.3847548190797	-148.73505204142057	3108.8613520668478	0.42916375886022484	0.7939383962600628	8.669072480382038	281.99657632606323	-2940.3847548190797
9000	-3094.4574399035705	-2943.850753380753	-150.6066865228178	4315.911916207102	0.4261491420292328	0.7883614573813167	8.730398268072246	281.12959974931465	-2943.850753380753
10000	-3094.3944268966025	-2949.555157275996	-144.83926962060644	2946.5465789697987	0.4284147277615461	0.7925527141353342	8.684229300313122	281.4962626762133	-2949.555157275996
11000	-3101.7509295331047	-2953.1558461386794	-148.59508339442513	2946.5465789697987	0.42647445928961963	0.78896328327797	8.680815371765283	276.90672788028746	-2953.1558461386794
12000	-3098.048677294558	-2955.682051210882	-142.36662608367567	2946.5465789697987	0.42709438048225074	0.7901101164560378	8.668215296315452	281.36217111302085	-2955.682051210882
13000	-3089.5757562410727	-2949.360077929042	-140.21567831203092	2946.5465789697987	0.42669618565627	0.78937346953511	8.676304514352804	286.8922925202993	-2949.360077929042
14000	-3082.7369708067686	-2942.8747427986123	-139.8622280081565	2946.5465789697987	0.42812817367920064	0.7920225988031745	8.647284316870632	286.02531292980694	-2942.8747427986123
15000	-3100.68877776498	-2949.346242929112	-151.34253483586778	2362.675471001093	0.43693493963131746	0.8083148170809499	8.472991528190585	271.43558452484785	-2949.346242929112
16000	-3095.455014217886	-2948.5647423956525	-146.89027182223364	4308.794306175319	0.4275767220569067	0.7910024320076793	8.866007229022621	289.01049026804446	-2948.5647423956525
17000	-3094.695772601745	-2951.599281547721	-143.09649105402374	4949.901890906442	0.4290970002835	0.7938148951576344	8.834595222557423	291.6649533877925	-2951.599281547721
18000	-3099.012777734802	-2955.519179419354	-143.4935983154481	4256.493946754928	0.43215175439746417	0.7994660866483853	9.102660636976207	296.12780409060815	-2955.519179419354
19000	-3107.2812813183505	-2952.0742403531435	-155.20704096520694	5384.382847685428	0.4316379688204686	0.7985156007590252	8.965862108859007	280.4806779827034	-2952.0742403531435
20000	-3092.934158666085	-2948.099165145448	-144.8349935206371	3742.745858908081	0.43039754535527724	0.7962208594247316	8.789457565675173	282.17906566159445	-2948.099165145448
