Sample	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	D.treeLikelihood
0	-17761.30222329637	-17624.923138741226	-136.37908455514602	3530.567851321779	0.4772042569185257	0.9410934903232553	10.75841106895614	370.5330700884477	-17624.923138741226
1000	-17775.209610810776	-17637.778145128585	-137.43146568219188	3530.567851321779	0.4772042569185257	0.9410934903232553	10.75841106895614	368.48096686057255	-17637.778145128585
2000	-17765.95385436595	-17627.61278213743	-138.34107222852333	3530.567851321779	0.4772042569185257	0.9410934903232553	10.75841106895614	370.065232741434	-17627.61278213743
3000	-17771.731560863645	-17636.151048544903	-135.5805123187433	3530.567851321779	0.4772042569185257	0.9410934903232553	10.75841106895614	372.8858942997157	-17636.151048544903
4000	-17775.061084173507	-17638.664949358033	-136.39613481547397	3495.03744753405	0.4772042569185257	0.9410934903232553	10.793929135811025	371.2967092518167	-17638.664949358033
5000	-17764.734548919412	-17625.07252351936	-139.66202540005204	5345.6242729926435	0.4772042569185257	0.9410934903232553	10.793929135811025	371.4192635483368	-17625.07252351936
6000	-17763.411295082406	-17625.305443347952	-138.1058517344519	3169.1557162832823	0.4772042569185257	0.9410934903232553	10.793929135811025	372.46624919894117	-17625.305443347952
7000	-17768.84805600546	-17630.109517128545	-138.73853887691337	3459.1022812993997	0.4772042569185257	0.9410934903232553	10.793929135811025	370.49812397137	-17630.109517128545
8000	-17765.622457391917	-17631.09307838428	-134.52937900763422	3841.3876664556087	0.4772042569185257	0.9410934903232553	10.793929135811025	373.592452564163	-17631.09307838428
9000	-17761.01199702993	-17624.76242348535	-136.24957354458073	3841.3876664556087	0.4772042569185257	0.9410934903232553	10.793929135811025	370.86598393871253	-17624.76242348535
10000	-17767.503825574116	-17633.306196823403	-134.19762875071223	3841.3876664556087	0.4772042569185257	0.9410934903232553	10.793929135811025	372.591451327456	-17633.306196823403
11000	-17773.765336691584	-17637.533046350603	-136.23229034097992	3841.3876664556087	0.4772042569185257	0.9410934903232553	10.793929135811025	369.9698629322711	-17637.533046350603
12000	-17756.804437841085	-17621.926223730818	-134.87821411026707	3841.3876664556087	0.4772042569185257	0.9410934903232553	10.793929135811025	371.1600209592199	-17621.926223730818
13000	-17766.279747731813	-17631.95341092699	-134.32633680481956	3841.3876664556087	0.4772042569185257	0.9410934903232553	10.793929135811025	372.82956939766177	-17631.95341092699
14000	-17771.589023985784	-17636.96580677569	-134.623217210093	3841.3876664556087	0.4772042569185257	0.9410934903232553	10.793929135811025	372.45346360446956	-17636.96580677569
15000	-17767.368658119718	-17630.808019288004	-136.56063883171217	3841.3876664556087	0.4772042569185257	0.9410934903232553	10.644528179719115	370.65189307867456	-17630.808019288004
16000	-17769.0874625855	-17629.896202566782	-139.19126001871754	2753.4213091089346	0.4772042569185257	0.9410934903232553	10.789240989555928	371.897392817029	-17629.896202566782
17000	-17759.383016189862	-17623.24078716317	-136.142229026693	4213.073371372618	0.4772042569185257	0.9410934903232553	10.789240989555928	371.5012465628632	-17623.24078716317
