Sample	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	D.treeLikelihood
0	-24528.26592311401	-24370.98244352448	-157.2834795895276	3896.2338651916234	0.3785138903425152	0.9888168112755925	18.0058480685196	616.6759191726392	-24370.98244352448
1000	-24522.408142719723	-24368.00374163043	-154.4044010892949	3896.2338651916234	0.3785138903425152	0.9888168112755925	18.0058480685196	616.357373193907	-24368.00374163043
2000	-24523.68314523545	-24369.742327101303	-153.9408181341447	3896.2338651916234	0.3785138903425152	0.9888168112755925	17.902170349882386	619.261079693102	-24369.742327101303
3000	-24519.36393132105	-24366.14907118039	-153.21486014066298	3896.2338651916234	0.3785138903425152	0.9888168112755925	17.902170349882386	618.9929184123779	-24366.14907118039
4000	-24522.157674469523	-24366.59393662286	-155.563737846663	3896.2338651916234	0.3785138903425152	0.9888168112755925	17.902170349882386	616.7643944523437	-24366.59393662286
5000	-24508.035986810635	-24355.062609155222	-152.97337765541215	3896.2338651916234	0.3785138903425152	0.9888168112755925	17.902170349882386	620.0962862430448	-24355.062609155222
6000	-24517.540758500556	-24362.715614158486	-154.8251443420697	3494.908770289766	0.3785138903425152	0.9888168112755925	17.902170349882386	617.5012052515877	-24362.715614158486
7000	-24514.916798193415	-24360.30466691199	-154.61213128142577	3494.908770289766	0.3785138903425152	0.9888168112755925	17.902170349882386	617.6526904051741	-24360.30466691199
8000	-24520.280008848877	-24368.21330780014	-152.06670104873686	3494.908770289766	0.3785138903425152	0.9888168112755925	17.902170349882386	619.7920206630745	-24368.21330780014
9000	-24512.6193503779	-24361.37756220767	-151.24178817023068	3494.908770289766	0.3785138903425152	0.9888168112755925	17.902170349882386	621.9063353153012	-24361.37756220767
10000	-24519.462719175677	-24364.346203028326	-155.11651614735123	5454.976124599694	0.3785138903425152	0.9888168112755925	17.902170349882386	619.6282890044859	-24364.346203028326
11000	-24512.965745855447	-24361.379905414877	-151.58584044057127	3544.8418634360833	0.3785138903425152	0.9888168112755925	17.902170349882386	622.3614489243022	-24361.379905414877
12000	-24508.702040062708	-24358.143466860023	-150.5585732026857	3530.928640928404	0.3785138903425152	0.9888168112755925	17.902170349882386	623.0739660716647	-24358.143466860023
13000	-24513.548635025658	-24361.128243612882	-152.42039141277584	4940.429771962528	0.3785138903425152	0.9888168112755925	17.902170349882386	622.475819369849	-24361.128243612882
14000	-24514.12886280643	-24360.204746386706	-153.92411641972342	4940.429771962528	0.3785138903425152	0.9888168112755925	17.902170349882386	619.2655851646756	-24360.204746386706
15000	-24517.864349079795	-24366.21706279825	-151.64728628154694	4637.487860091329	0.3785138903425152	0.9888168112755925	17.902170349882386	621.4089356265803	-24366.21706279825
16000	-24523.273726624262	-24369.59413058911	-153.67959603515249	6353.347204681495	0.3785138903425152	0.9888168112755925	18.26866568531249	627.1824410900175	-24369.59413058911
17000	-24526.509170504916	-24372.21550896871	-154.29366153620532	5681.710022457827	0.3785138903425152	0.9888168112755925	18.26866568531249	625.1004008578562	-24372.21550896871
18000	-24526.369369806867	-24369.606393586102	-156.7629762207654	4297.209055723077	0.3785138903425152	0.9888168112755925	18.26866568531249	620.5763123587211	-24369.606393586102
19000	-24532.16819726962	-24372.65958735098	-159.50860991864027	4821.772477972709	0.3785138903425152	0.9888168112755925	18.26866568531249	617.7079922405644	-24372.65958735098
20000	-24525.3639860571	-24370.32845529717	-155.0355307599283	3769.4303723430485	0.3785138903425152	0.9888168112755925	18.0485942107002	617.6065886032728	-24370.32845529717
21000	-24530.9623555472	-24377.06782222706	-153.89453332013807	4028.1047995505755	0.3785138903425152	0.9888168112755925	18.0485942107002	617.7710455673141	-24377.06782222706
22000	-24520.214465017594	-24367.93576259933	-152.27870241826358	6920.632132420123	0.38174848663400196	0.9888168112755925	18.0485942107002	623.1650528563429	-24367.93576259933
23000	-24522.33623401251	-24365.489200464788	-156.84703354772145	4799.887867873692	0.38174848663400196	0.9888168112755925	17.69588705077824	612.876537184511	-24365.489200464788
