Sample	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	D.treeLikelihood
0	-24650.23716777479	-24488.358682307608	-161.87848546718268	3978.008744407329	0.3204659497947177	0.9741335732994792	18.497670036517796	630.391102509014	-24488.358682307608
1000	-24639.74876297473	-24482.90141199418	-156.84735098055273	3978.008744407329	0.3204659497947177	0.9741335732994792	18.497670036517796	637.1860645408407	-24482.90141199418
2000	-24645.566879575053	-24484.7633556408	-160.8035239342545	3978.008744407329	0.3204659497947177	0.9741335732994792	18.511892663993564	631.6967999710513	-24484.7633556408
3000	-24647.524009277095	-24488.452113154435	-159.0718961226603	4963.430237670246	0.3204659497947177	0.9741335732994792	18.511892663993564	634.8164598861247	-24488.452113154435
4000	-24643.931493076914	-24482.75345717059	-161.17803590632482	3877.662095090959	0.3204659497947177	0.9741335732994792	18.511892663993564	631.4826921914878	-24482.75345717059
5000	-24644.14276114301	-24486.022104294512	-158.12065684849966	3877.662095090959	0.3204659497947177	0.9741335732994792	18.511892663993564	632.4198368222076	-24486.022104294512
6000	-24648.57611891734	-24488.17309005723	-160.4030288601094	3877.662095090959	0.3204659497947177	0.9741335732994792	18.511892663993564	629.7271616830873	-24488.17309005723
7000	-24651.78172656546	-24488.16668697312	-163.6150395923378	3285.198161353414	0.3204659497947177	0.9741335732994792	18.511892663993564	626.3957624974151	-24488.16668697312
8000	-24658.21012132225	-24493.027076768572	-165.18304455367627	3285.198161353414	0.3204659497947177	0.9741335732994792	18.511892663993564	624.4169643352323	-24493.027076768572
9000	-24650.17446517318	-24487.778035871823	-162.39642930135767	3717.2956444485103	0.3204659497947177	0.9741335732994792	18.511892663993564	627.0096250329811	-24487.778035871823
10000	-24647.776797127863	-24486.16407021768	-161.6127269101834	3083.2802972542604	0.3204659497947177	0.9741335732994792	18.441534848186656	625.5384101572743	-24486.16407021768
11000	-24643.91097118979	-24484.771513131232	-159.13945805855877	3083.2802972542604	0.3204659497947177	0.9741335732994792	18.441534848186656	630.155298959704	-24484.771513131232
12000	-24636.716162814275	-24476.169704525044	-160.54645828923196	4014.0940719471514	0.3204659497947177	0.9741335732994792	18.441534848186656	629.6910168204253	-24476.169704525044
