Sample	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	D.treeLikelihood
0	-23972.480092204292	-23815.411599263534	-157.06849294075835	3464.1530786090857	0.3085927602838097	0.9602422673601856	17.791002143524988	607.1039167408891	-23815.411599263534
1000	-23976.402125023527	-23819.221067913153	-157.18105711037597	3464.1530786090857	0.3085927602838097	0.9602422673601856	17.791002143524988	607.3752422854151	-23819.221067913153
2000	-23981.012366682316	-23823.784236542764	-157.22813013955343	3464.1530786090857	0.3085927602838097	0.9602422673601856	17.791002143524988	607.572180253431	-23823.784236542764
3000	-23966.427557050465	-23808.78461966667	-157.64293738379504	3464.1530786090857	0.3085927602838097	0.9602422673601856	17.791002143524988	606.2528220506146	-23808.78461966667
4000	-23971.787872857658	-23815.702432844213	-156.08544001344433	3464.1530786090857	0.3085927602838097	0.9602422673601856	17.791002143524988	608.9391438090784	-23815.702432844213
5000	-23973.3757233753	-23817.611828379362	-155.76389499593643	3464.1530786090857	0.3085927602838097	0.9602422673601856	17.791002143524988	608.9385817465211	-23817.611828379362
6000	-23974.246197018387	-23817.709133527802	-156.53706349058595	3464.1530786090857	0.3085927602838097	0.9602422673601856	17.791002143524988	606.0772820588684	-23817.709133527802
7000	-23970.30656399002	-23813.157264316647	-157.14929967337216	3250.0171029246208	0.3085927602838097	0.9602422673601856	17.791002143524988	605.4275959530169	-23813.157264316647
8000	-23967.77718434344	-23810.736921674397	-157.04026266904202	4340.658605229413	0.3085927602838097	0.9602422673601856	17.791002143524988	606.7717355451684	-23810.736921674397
9000	-23973.507923608988	-23817.18548012816	-156.32244348082784	2688.7668032442334	0.3085927602838097	0.9602422673601856	17.791002143524988	607.7719761579507	-23817.18548012816
10000	-23973.16192103407	-23816.90855005672	-156.25337097734808	4058.8303089583205	0.3085927602838097	0.9602422673601856	17.791002143524988	607.2819470539717	-23816.90855005672
11000	-23976.3777303686	-23818.606822310463	-157.7709080581381	3311.6407164446696	0.3085927602838097	0.9602422673601856	17.791002143524988	603.5358896973594	-23818.606822310463
12000	-23977.536013733745	-23819.177073710114	-158.35894002363094	3311.6407164446696	0.3085927602838097	0.9602422673601856	17.791002143524988	602.929130706682	-23819.177073710114
13000	-23968.15112504467	-23809.401373207158	-158.7497518375123	3311.6407164446696	0.3085927602838097	0.9602422673601856	17.791002143524988	601.6026639614629	-23809.401373207158
14000	-23975.73355890829	-23817.546551902178	-158.18700700611066	3311.6407164446696	0.3085927602838097	0.9602422673601856	17.755023527139894	602.4193746210611	-23817.546551902178
15000	-23970.505779726267	-23812.928875384783	-157.57690434148466	3311.6407164446696	0.3085927602838097	0.9602422673601856	17.755023527139894	603.6123864355845	-23812.928875384783
16000	-23967.32989763138	-23809.37345842747	-157.95643920390887	3138.5288693549037	0.30898990375426966	0.9602422673601856	17.621469597301505	600.4526804035113	-23809.37345842747
17000	-23970.520227325396	-23811.19129203954	-159.3289352858538	3017.503374515947	0.30898990375426966	0.9602422673601856	17.53506889058562	596.0223052129323	-23811.19129203954
18000	-23974.57598195326	-23818.90739531564	-155.66858663762218	3234.805339882488	0.30898990375426966	0.9602422673601856	17.617102715843156	602.5791320543058	-23818.90739531564
19000	-23974.35800000982	-23818.61375677671	-155.7442432331085	2867.5440765453673	0.31177249422490105	0.9602422673601856	17.212248451913567	597.3836426833028	-23818.61375677671
20000	-23970.63479229932	-23813.57025927609	-157.06453302322973	3042.6147442182933	0.31177249422490105	0.9602422673601856	17.26571826504119	596.5724079588983	-23813.57025927609
21000	-23979.799642873517	-23822.67113795448	-157.12850491903683	3042.6147442182933	0.31177249422490105	0.9602422673601856	17.52166491896962	595.5795567077596	-23822.67113795448
22000	-23972.106779971557	-23815.853721083247	-156.25305888831022	2805.2239878217492	0.31177249422490105	0.9602422673601856	17.421372655593856	594.1896480652106	-23815.853721083247
23000	-23972.245323873343	-23812.742522845016	-159.50280102832818	4695.077080412615	0.31177249422490105	0.9602422673601856	17.66647626925876	600.1535866717338	-23812.742522845016
24000	-23978.600540975178	-23820.8342023242	-157.7663386509758	5470.273092280669	0.31177249422490105	0.9602422673601856	18.012630517096905	610.7245788701476	-23820.8342023242
25000	-23981.683813967877	-23819.732341032828	-161.9514729350482	6818.884012481302	0.31177249422490105	0.9602422673601856	18.012630517096905	607.8434762858619	-23819.732341032828
26000	-23969.893742922257	-23811.860562731326	-158.0331801909297	6181.328698417824	0.31177249422490105	0.9602422673601856	17.729155461631215	610.819256694772	-23811.860562731326
27000	-23974.948215572345	-23818.02541794646	-156.92279762588277	4852.475055263254	0.31177249422490105	0.9602422673601856	17.729155461631215	604.3453363018987	-23818.02541794646
28000	-23974.435432181508	-23818.96157680359	-155.47385537791826	4812.982982065607	0.31177249422490105	0.9602422673601856	17.782093468899443	607.0703903468394	-23818.96157680359
29000	-23970.89853882362	-23816.765938781322	-154.13260004229784	4812.982982065607	0.31177249422490105	0.9602422673601856	17.603856751078716	607.9941664632888	-23816.765938781322
30000	-23970.819434374782	-23814.14415023703	-156.67528413775287	5277.894586888348	0.31177249422490105	0.9602422673601856	17.603856751078716	606.2361188567324	-23814.14415023703
31000	-23980.795330642966	-23824.15718570375	-156.63814493921893	3774.2294867803857	0.31177249422490105	0.9602422673601856	17.603856751078716	602.8599930385446	-23824.15718570375
32000	-23977.670525274974	-23820.484333998418	-157.18619127655802	2904.259001878316	0.31177249422490105	0.9602422673601856	17.603856751078716	599.2415264675207	-23820.484333998418
33000	-23977.40392557982	-23817.47036546905	-159.9335601107719	2680.369467878766	0.31177249422490105	0.9602422673601856	17.071126609557954	596.486695794433	-23817.47036546905
34000	-23968.575066151814	-23811.83199904521	-156.74306710660431	3280.8769535628717	0.31177249422490105	0.9602422673601856	17.462628070604474	596.0518549652201	-23811.83199904521
35000	-23969.17724911737	-23811.387267398382	-157.7899817189865	3280.8769535628717	0.31177249422490105	0.9602422673601856	17.462628070604474	596.4958247580258	-23811.387267398382
36000	-23972.985982484144	-23810.759084526147	-162.226897957995	4034.6685737488287	0.31177249422490105	0.9602422673601856	17.462628070604474	591.1337111669335	-23810.759084526147
37000	-23970.04372978916	-23812.51196341858	-157.5317663705804	1924.4780073069537	0.31177249422490105	0.9602422673601856	16.97764077998138	590.0627401338161	-23812.51196341858
38000	-23972.38414086266	-23816.585998632934	-155.79814222972755	2949.9280443583984	0.31177249422490105	0.9602422673601856	17.17975222751717	595.6971860987733	-23816.585998632934
39000	-23974.49502658411	-23820.106480130817	-154.38854645329243	4057.645181122593	0.31177249422490105	0.9602422673601856	17.646706105742954	605.4448153645463	-23820.106480130817
40000	-23985.39781500859	-23823.254576224124	-162.14323878446595	8557.235109014298	0.31177249422490105	0.9602422673601856	17.368511728692376	609.8727016635919	-23823.254576224124
41000	-23971.13152179424	-23815.467549537	-155.66397225723864	4043.256435361305	0.31177249422490105	0.9602422673601856	17.439493370708444	611.2364324819957	-23815.467549537
42000	-23970.079020913334	-23814.15076204252	-155.9282588708158	3901.8520014670253	0.31177249422490105	0.9602422673601856	17.371959987282114	603.7689097495587	-23814.15076204252
43000	-23976.240088631577	-23821.24176412108	-154.99832451049627	4365.889208408003	0.31177249422490105	0.9602422673601856	17.705740585713304	613.3139666328336	-23821.24176412108
44000	-23971.639277230097	-23814.0276456465	-157.61163158359872	4050.835572845304	0.31177249422490105	0.9602422673601856	17.53414702708146	601.2536391996181	-23814.0276456465
45000	-23978.638927486834	-23819.87139400165	-158.7675334851858	4050.835572845304	0.31177249422490105	0.9602422673601856	17.614642867010215	598.8520690739055	-23819.87139400165
46000	-23971.764277730803	-23812.728870696606	-159.03540703419696	3433.1574907518643	0.31177249422490105	0.9602422673601856	17.543154146152695	592.9811386158459	-23812.728870696606
47000	-23980.829058727595	-23820.01976683152	-160.8092918960773	3486.71961475727	0.31177249422490105	0.9602422673601856	17.837672860091352	595.8400510219128	-23820.01976683152
48000	-23987.493333601156	-23825.71419483649	-161.77913876466494	2685.1021321728786	0.31177249422490105	0.9602422673601856	17.837672860091352	594.6954178577132	-23825.71419483649
49000	-23973.05087826022	-23812.270750736476	-160.7801275237421	4125.264946633214	0.31177249422490105	0.9602422673601856	17.846293562222186	597.9181345260614	-23812.270750736476
50000	-23978.026118226808	-23818.069001427564	-159.95711679924324	3653.784341569416	0.31177249422490105	0.9602422673601856	17.9092007386692	599.334603728718	-23818.069001427564
51000	-23967.138553912493	-23811.6028627452	-155.5356911672935	2980.2246155506687	0.31177249422490105	0.9602422673601856	17.433712316302472	599.5056838840201	-23811.6028627452
