Sample	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	D.treeLikelihood
0	-18764.967790777682	-18623.926387333362	-141.0414034443199	2788.2593478362064	0.4305866436026675	0.939874168942273	11.708562942231742	405.05183580139493	-18623.926387333362
1000	-18761.759040071196	-18619.428773411335	-142.33026665986128	4551.472091305786	0.4305866436026675	0.939874168942273	11.708562942231742	407.65266314854773	-18619.428773411335
2000	-18762.50477014987	-18620.958512706373	-141.54625744349624	2765.788473429109	0.4305866436026675	0.939874168942273	11.708562942231742	407.764414930019	-18620.958512706373
3000	-18759.532991879558	-18618.432021974862	-141.10096990469395	4476.278348397489	0.4305866436026675	0.939874168942273	11.708562942231742	408.65559773078274	-18618.432021974862
4000	-18760.841975381656	-18620.31232074039	-140.52965464126373	3676.2261195022584	0.4305866436026675	0.939874168942273	11.708562942231742	409.04935498682624	-18620.31232074039
5000	-18766.97123435086	-18623.772583568105	-143.19865078275703	3676.2261195022584	0.4305866436026675	0.939874168942273	11.83512713764587	408.1079169257814	-18623.772583568105
6000	-18768.763062045895	-18626.12320643917	-142.63985560672643	3676.2261195022584	0.4305866436026675	0.939874168942273	11.83512713764587	408.24131341964386	-18626.12320643917
7000	-18761.377481533924	-18619.72395261281	-141.65352892111156	3412.768537961461	0.4305866436026675	0.939874168942273	11.83512713764587	409.4586437790492	-18619.72395261281
8000	-18764.284043341126	-18621.760363102592	-142.52368023853242	3412.768537961461	0.4305866436026675	0.939874168942273	11.83512713764587	405.9435743335317	-18621.760363102592
9000	-18756.908039052916	-18617.06108429362	-139.84695475929763	3412.768537961461	0.4305866436026675	0.939874168942273	11.83512713764587	409.8798791384867	-18617.06108429362
10000	-18758.35048773142	-18617.905933775313	-140.4445539561066	3412.768537961461	0.4305866436026675	0.939874168942273	11.83512713764587	408.55357464218787	-18617.905933775313
11000	-18768.12837273435	-18626.564730234582	-141.5636424997677	3412.768537961461	0.4305866436026675	0.939874168942273	11.83512713764587	405.3126565359886	-18626.564730234582
12000	-18770.765541661163	-18629.88185104506	-140.88369061610322	2478.871117039484	0.4305866436026675	0.939874168942273	11.83512713764587	409.2049072359082	-18629.88185104506
13000	-18760.837336133696	-18618.950216941554	-141.8871191921419	3221.817166154926	0.4305866436026675	0.939874168942273	11.83512713764587	407.6045081094402	-18618.950216941554
14000	-18754.915252151408	-18611.71011201837	-143.20514013303753	3221.817166154926	0.4305866436026675	0.939874168942273	11.83512713764587	405.88469400290813	-18611.71011201837
15000	-18761.635743701892	-18620.02499285826	-141.61075084363367	3774.851442666825	0.43369818944381583	0.939874168942273	11.80879043363562	407.4207586470671	-18620.02499285826
16000	-18756.188723429146	-18615.506509640032	-140.68221378911397	3775.411869336038	0.43369818944381583	0.939874168942273	11.80879043363562	408.9773804382579	-18615.506509640032
