Sample	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	D.treeLikelihood
0	-19615.149861564863	-19469.069223872237	-146.08063769262517	5427.505429495144	0.4291836746128106	0.9552797013450616	12.708751132318419	432.98058332585595	-19469.069223872237
1000	-19613.43710289908	-19470.777250829993	-142.65985206908636	3412.672400800634	0.4291836746128106	0.9552797013450616	12.708751132318419	432.0179119213174	-19470.777250829993
2000	-19610.84571378139	-19470.00629596212	-140.83941781926907	3412.672400800634	0.4291836746128106	0.9552797013450616	12.631238563993854	433.55999223255174	-19470.00629596212
3000	-19611.415620938853	-19469.1963892796	-142.21923165925335	3412.672400800634	0.4291836746128106	0.9552797013450616	12.631238563993854	433.28938151474836	-19469.1963892796
4000	-19616.00037965289	-19474.572497401725	-141.4278822511652	3121.242332007135	0.4291836746128106	0.9552797013450616	12.631238563993854	433.0833597984886	-19474.572497401725
5000	-19611.75327670893	-19469.5606369103	-142.19263979862652	2850.8216879198085	0.4291836746128106	0.9552797013450616	12.631238563993854	431.14422519847295	-19469.5606369103
6000	-19611.51016221001	-19467.537692579615	-143.97246963039385	4024.4795696590168	0.4291836746128106	0.9552797013450616	12.631238563993854	431.31273592472246	-19467.537692579615
7000	-19606.154878580834	-19465.48201046231	-140.67286811852316	2796.204869835564	0.4291836746128106	0.9552797013450616	12.631238563993854	432.72067936625007	-19465.48201046231
8000	-19613.69149442712	-19472.41864182252	-141.27285260459706	2561.1523447486793	0.4291836746128106	0.9552797013450616	12.631238563993854	432.8409207192988	-19472.41864182252
9000	-19611.110770820582	-19471.449964681404	-139.66080613917694	2972.2622639297197	0.4291836746128106	0.9552797013450616	12.631238563993854	432.9617873364998	-19471.449964681404
10000	-19622.780704359127	-19478.548993337223	-144.2317110219035	5117.059912995834	0.4291836746128106	0.9552797013450616	12.631238563993854	433.93464439114626	-19478.548993337223
11000	-19609.42440174304	-19467.341060785344	-142.0833409576935	3160.5058071006433	0.4291836746128106	0.9552797013450616	12.334589700904965	429.7358843946111	-19467.341060785344
