Sample	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	D.treeLikelihood
0	-22981.11669454937	-22817.865919797183	-163.25077475218745	2374.1073574607562	0.337664537369543	0.970132634560152	16.634266896300826	559.4051098852041	-22817.865919797183
1000	-22997.133078394574	-22833.943330048445	-163.18974834612854	2374.1073574607562	0.337664537369543	0.970132634560152	16.634266896300826	557.7487714220152	-22833.943330048445
2000	-22981.843980360285	-22817.865210570766	-163.97876978951797	2669.5337320493295	0.337664537369543	0.970132634560152	16.939937142199707	564.4604080641018	-22817.865210570766
3000	-22984.086990045533	-22821.30034751324	-162.78664253229508	2669.5337320493295	0.337664537369543	0.970132634560152	16.939937142199707	567.4386902197987	-22821.30034751324
4000	-22980.108213552012	-22818.767610088486	-161.3406034635249	3377.450647612129	0.337664537369543	0.970132634560152	16.939937142199707	570.0019748918972	-22818.767610088486
5000	-22985.934610842407	-22817.789466282793	-168.14514455961515	5393.649290540737	0.337664537369543	0.970132634560152	17.06698581288787	568.9743721299337	-22817.789466282793
6000	-22978.37660153215	-22813.277001381583	-165.09960015056723	2457.34666749623	0.337664537369543	0.970132634560152	17.06698581288787	568.599969577314	-22813.277001381583
7000	-22989.230237434316	-22823.310017741744	-165.92021969257308	4028.2542060306596	0.337664537369543	0.970132634560152	16.9754864835751	565.174733696607	-22823.310017741744
8000	-22982.62702164781	-22820.3141494829	-162.31287216491214	2347.1700668759677	0.337664537369543	0.970132634560152	16.9754864835751	567.8466226470496	-22820.3141494829
9000	-22983.910642435036	-22818.17213526139	-165.7385071736479	3805.8315162326094	0.337664537369543	0.970132634560152	16.9754864835751	562.3070212678434	-22818.17213526139
10000	-22979.975952647525	-22818.31921540376	-161.65673724376313	2989.257635263524	0.337664537369543	0.970132634560152	16.9754864835751	566.807646338435	-22818.31921540376
11000	-22987.06620239875	-22821.97454102475	-165.09166137400146	2989.257635263524	0.337664537369543	0.970132634560152	16.9754864835751	560.7782725090574	-22821.97454102475
12000	-22990.89893330755	-22822.094451497076	-168.80448181047632	2989.257635263524	0.337664537369543	0.970132634560152	16.999797394007462	557.1026187623356	-22822.094451497076
13000	-22981.5667556708	-22817.993566730835	-163.57318893996606	2150.2275732033504	0.337664537369543	0.970132634560152	16.999797394007462	561.3678391592861	-22817.993566730835
14000	-22984.592499435996	-22820.934003284347	-163.65849615164854	1933.1179237132812	0.337664537369543	0.970132634560152	16.999797394007462	559.9935941424725	-22820.934003284347
15000	-22973.4456215164	-22812.092829523586	-161.35279199281118	3468.1160518654324	0.337664537369543	0.970132634560152	17.022895081575058	564.7615076147083	-22812.092829523586
16000	-22978.425145030276	-22816.743977821552	-161.68116720872274	1923.4434648494314	0.337664537369543	0.970132634560152	16.52386884523619	557.91241087647	-22816.743977821552
17000	-22987.73163125063	-22826.18047179904	-161.55115945158963	2583.8947320498255	0.337664537369543	0.970132634560152	16.745506939522027	561.6882525598816	-22826.18047179904
18000	-22978.916016690848	-22818.953116509292	-159.96290018155662	3189.74096924469	0.337664537369543	0.970132634560152	16.745506939522027	566.104905185713	-22818.953116509292
19000	-22977.518857587544	-22814.910156755654	-162.60870083188965	2932.8473592021983	0.337664537369543	0.970132634560152	16.745506939522027	561.3115013866686	-22814.910156755654
