Sample	posterior	likelihood	prior	N0	b	f0	tree.height	tree.treeLength	D.treeLikelihood
0	-23166.703156320233	-23001.570358821366	-165.1327974988673	1647.462138074584	0.3909897732583239	0.9872845580695929	16.815076441318567	567.2275490250536	-23001.570358821366
1000	-23154.965619818555	-22987.633705994365	-167.33191382419065	1647.462138074584	0.3909897732583239	0.9872845580695929	16.815076441318567	564.8588987904496	-22987.633705994365
2000	-23159.442948326097	-22992.438625894854	-167.00432243124328	1647.462138074584	0.3909897732583239	0.9872845580695929	16.815076441318567	561.543734228886	-22992.438625894854
3000	-23157.319094798284	-22987.828312948903	-169.49078184938145	2034.5959099057652	0.3909897732583239	0.9872845580695929	16.815076441318567	561.0387944135682	-22987.828312948903
4000	-23163.825466199967	-22997.773128196706	-166.05233800326204	1346.461721267071	0.3909897732583239	0.9872845580695929	16.815076441318567	563.2874956314295	-22997.773128196706
5000	-23163.906635323285	-22998.509220148026	-165.3974151752587	1346.461721267071	0.3909897732583239	0.9872845580695929	16.815076441318567	562.9755639280847	-22998.509220148026
6000	-23169.983272643804	-23005.72655324608	-164.25671939772172	1725.2292024930875	0.3909897732583239	0.9872845580695929	16.815076441318567	566.6322234631381	-23005.72655324608
7000	-23173.987114737185	-23007.17933793457	-166.8077768026148	1725.2292024930875	0.3909897732583239	0.9872845580695929	16.815076441318567	566.1146924131298	-23007.17933793457
8000	-23164.599473949784	-22999.100771241992	-165.49870270779093	1725.2292024930875	0.3909897732583239	0.9872845580695929	16.815076441318567	565.7114639708988	-22999.100771241992
9000	-23167.526462118105	-23002.56910947131	-164.95735264679448	1725.2292024930875	0.3909897732583239	0.9872845580695929	16.815076441318567	565.3088056680826	-23002.56910947131
10000	-23160.345348198945	-22996.090484990138	-164.2548632088062	1725.2292024930875	0.3909897732583239	0.9872845580695929	16.815076441318567	565.2256806912266	-22996.090484990138
11000	-23165.41095383119	-22998.708856220197	-166.70209761099215	1525.8623594604583	0.3909897732583239	0.9872845580695929	16.815076441318567	560.0655004230191	-22998.708856220197
12000	-23166.45459774943	-23001.390114964608	-165.06448278482452	1525.8623594604583	0.3909897732583239	0.9872845580695929	16.815076441318567	563.1670597236877	-23001.390114964608
